obs_id,src_id,num_obs,src_n,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_lolim_b,photflux_aper_hilim_b,photflux_aper_b,photflux_aper_hilim_h,photflux_aper_lolim_h,photflux_aper_h,flux_aper_lolim_b,flux_aper_b,flux_aper_hilim_b,photflux_aper_s,photflux_aper_lolim_s,photflux_aper_hilim_s,photflux_aper_m,photflux_aper_lolim_m,photflux_aper_hilim_m,hard_hs,hard_hm,hard_ms,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,flux_aper_hilim_h,flux_aper_h,flux_aper_lolim_h,flux_aper_hilim_m,flux_aper_m,flux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_u,photflux_aper_hilim_u,flux_aper_u,flux_aper_hilim_u,flux_aper_lolim_u,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,var_inter_prob_s,var_inter_sigma_s,var_inter_index_s,var_inter_index_m,var_inter_prob_m,var_inter_sigma_m,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,var_prob_b,var_mean_b,var_sigma_b,var_min_b,var_max_b,ks_prob_b,kp_prob_b
CV_1_obs_3,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,4132.7,77.08,27912.78,CV,-4.349109922143688,-4.21645371772965,-4.2777775360302694,-4.723308471154961,-4.938170692705301,-4.817585347565446,-12.883392256011751,-12.811915626285062,-12.750801642608888,-4.824488186636552,-4.96657624451305,-4.717831221695358,-5.02516604495146,-5.152427340857888,-4.927015255372069,0.0037,0.2486,-0.2473,-13.631155493174179,-13.772884917410876,-13.52432881167557,-12.86043573382415,-12.954677021213342,-13.075255647520052,-13.527243550682787,-13.625434939277234,-13.752763450493235,-20.0,-20.0,-4.339608901597533,-20.0,-13.590912630552165,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.121,0.013369999999999998,0.0001486,0.01323,0.013569999999999999,0.467,0.313
CV_1_obs_4,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,4108.6,77.08,27912.78,CV,-4.206768552943479,-4.09248115389337,-4.145876217898833,-4.705093089394808,-4.910094888560602,-4.792904459580782,-12.78861244706314,-12.727694155597913,-12.674279141980588,-4.637329070274333,-4.751291264399082,-4.551757587365561,-4.857923538926715,-4.968591535748375,-4.774174008538107,-0.1886,0.0775,-0.2623,-13.452717692036696,-13.566550206238404,-13.367036831832738,-12.848936746646249,-12.93666664104825,-13.054039296422431,-13.324771746406936,-13.408490191005345,-13.519131076312831,-20.0,-20.0,-4.341225679155643,-20.0,-13.592439150513638,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.218,0.018080000000000002,0.0006342,0.01738,0.01877,0.725,0.6729999999999999
CV_1_obs_5,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,4903.5,77.08,27912.78,CV,-4.198184831418563,-4.096204857258964,-4.14417809459397,-4.5752816626684325,-4.734946211495985,-4.647817481888637,-12.681936665037238,-12.628009088535086,-12.580044251510243,-4.815876645760329,-4.938547520912807,-4.720105019988362,-4.882728704344236,-4.9821322810364945,-4.801893001126598,0.1911,0.2686,-0.0849,-13.400007822415901,-13.522734004575147,-13.304430772963814,-12.709075440617246,-12.781464494783473,-12.868702203402377,-13.398809467384666,-13.47977856411804,-13.579219380451434,-20.0,-20.0,-4.576099081471583,-20.0,-13.82739706879014,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.132,0.018340000000000002,0.00027919999999999996,0.018000000000000002,0.01865,0.389,0.221
CV_1_obs_6,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3907.5,77.08,27912.78,CV,-4.2312879196223365,-4.107905397309519,-4.1651979459513,-4.656394491895828,-4.866141874796665,-4.748605149959896,-12.779891911959945,-12.713768145971446,-12.656394491895828,-4.6585654754218595,-4.797784224198868,-4.553307533628473,-4.803271277376713,-4.913996294381618,-4.719649306953994,-0.1149,0.0712,-0.1849,-13.484788695672199,-13.626720106722503,-13.37809703910877,-12.799696817018415,-12.887394998465426,-13.00480370840282,-13.334888262924949,-13.4185054577091,-13.529295570277212,-20.0,-20.0,-3.7525177393229456,-20.0,-13.003707281458679,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.10400000000000001,0.01641,0.00011939999999999999,0.016280000000000003,0.01656,0.077,0.040999999999999995
CV_1_obs_8,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3974.2,77.08,27912.78,CV,-4.360015751958412,-4.220331372792852,-4.284581677404944,-4.736837535037783,-4.958607314841775,-4.833569886156718,-12.891434976267165,-12.816160962943579,-12.751781438809925,-4.833569886156718,-5.009661145212399,-4.7146677723561154,-4.9503943874050265,-5.07546228222451,-4.853561864714226,-0.0237,0.1399,-0.1661,-13.621965677542669,-13.79805693659835,-13.503208684299958,-12.878768544850379,-12.975514332300833,-13.100617294466735,-13.436044535004187,-13.532984181561565,-13.657972311912529,-20.0,-20.0,-3.922268820347608,-20.0,-13.173536450907198,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.115,0.01243,9.335e-05,0.012320000000000001,0.01254,0.34600000000000003,0.10400000000000001
CV_1_obs_9,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3968.3,77.08,27912.78,CV,-4.36794783329419,-4.226872075966665,-4.291749111408622,-4.716925025264528,-4.935167780261426,-4.812479279163537,-12.856672870007953,-12.781464494783473,-12.717151397165356,-4.93218548883816,-5.121305899603891,-4.807153884811158,-4.936291440608582,-5.0589857562944305,-4.8407336689065055,0.1212,0.1487,-0.0312,-13.753255290276158,-13.94233389609017,-13.62837807282398,-12.805208242278075,-12.900664722314042,-13.02342078135989,-13.44105155402196,-13.536554968229572,-13.659357622439295,-20.0,-20.0,-4.063335486999924,-20.0,-13.259084923518717,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.10800000000000001,0.012440000000000001,4.325e-05,0.01238,0.012490000000000001,0.09,0.001
CV_1_obs_10,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,4035.6,77.08,27912.78,CV,-4.259953275948506,-4.135726303195621,-4.193413065672197,-4.609064892896621,-4.801068130067791,-4.691862621361961,-12.758702612890007,-12.692076296388118,-12.6345120151091,-4.7848914189469065,-4.935542010773082,-4.6790233226571765,-4.923359556329658,-5.043735497301724,-4.828858848971618,0.0962,0.2698,-0.1811,-13.440093374963887,-13.59074334796109,-13.33423144928062,-12.757210190521324,-12.840132152907433,-12.949233688766958,-13.442974277613617,-13.537302591898284,-13.65777477063921,-20.0,-20.0,-4.070836616794936,-20.0,-13.32202824718926,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.257,0.0154,0.001849,0.01356,0.023540000000000002,0.7090000000000001,0.603
CV_1_obs_11,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,4073.5,77.08,27912.78,CV,-4.394371777992381,-4.254066841540557,-4.318577844278991,-4.789681480173768,-5.015202742910708,-4.888065723667318,-12.98171569157347,-12.905878404159438,-12.841336019186011,-4.846795099915716,-5.004979393875242,-4.737074530668169,-5.013093968619279,-5.140321423371552,-4.914709421769935,-0.0575,0.1537,-0.2086,-13.7281583934635,-13.889747082646597,-13.616543703475246,-12.989700043360187,-13.08815020350058,-13.215382707367125,-13.445874418486987,-13.544241796895863,-13.671416550285798,-20.0,-20.0,-4.255941834121164,-20.0,-13.431446287950557,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.11699999999999999,0.01213,0.00010959999999999998,0.012,0.01225,0.079,0.064
CV_1_obs_12,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,4113.3,77.08,27912.78,CV,-4.380384994257193,-4.240785568765756,-4.3050439977501815,-4.821598658466245,-5.073297505817355,-4.9255492810454085,-12.95272513261582,-12.877456475931245,-12.813043664534588,-4.970210529168145,-5.159204101152906,-4.845271792559845,-4.883392256011751,-4.997402019280091,-4.7975116829399065,0.045,-0.0387,0.0837,-13.649364391741045,-13.838631997765026,-13.524474084960719,-12.97183558057553,-13.075875846814174,-13.223444089296738,-13.419417123185633,-13.505011026316831,-13.61888491929015,-20.0,-20.0,-4.130416292286577,-20.0,-13.381638068890123,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.318,0.012,0.0007326,0.01127,0.01273,0.534,0.287
CV_1_obs_13,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,4123.4,77.08,27912.78,CV,-4.3029451077274254,-4.174508970120569,-4.233959139618611,-4.752272167090277,-4.974284616098659,-4.849243560139691,-12.793984123236655,-12.725149679983335,-12.665747357665769,-4.924088238517222,-5.100124803978989,-4.805208242278075,-4.825940192274975,-4.928117992693875,-4.743041847439068,0.0737,-0.025,0.0974,-13.455931955649724,-13.631899148290648,-13.337053385667376,-12.83654044823001,-12.933674074637961,-13.05843887976393,-13.277366077466187,-13.360115258083695,-13.462432742847325,-5.32202824718926,-4.32202824718926,-4.043303435105349,-14.146119349875457,-13.84496777120903,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.8270000000000001,0.014459999999999999,0.0038810000000000003,0.01001,0.01865,0.98,0.857
CV_1_obs_14,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,37664.2,77.08,27912.78,CV,-4.205790883653504,-4.169796401074295,-4.187420844590953,-4.745451922891026,-4.813326132500255,-4.778064400171995,-12.841939206063396,-12.82361930775673,-12.806041021980812,-4.735418270761922,-4.76421912967244,-4.708409174341999,-4.933674074637962,-4.96738123914928,-4.902395671125589,-0.0487,0.1786,-0.2249,-13.573001041243463,-13.601886308269497,-13.54591772926891,-12.969805214643248,-13.002613615602687,-13.037867530701764,-13.542118103266008,-13.573488738635424,-13.607303046740334,-5.088043810927313,-5.0058588888738775,-4.936666641048251,-14.137808968948402,-14.068643849532073,-14.220115036807355,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.047,0.021759999999999998,1.609e-05,0.02174,0.02178,0.005,0.005
CV_1_obs_15,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,4663.4,77.08,27912.78,CV,-4.207818503850321,-4.0982148546964,-4.149537567238483,-4.701365216875565,-4.898252926053634,-4.785951320588058,-12.831207979685818,-12.772884917410876,-12.721703791908727,-4.794524963259109,-4.915066425063284,-4.700274846024363,-4.807153884811158,-4.904133546521457,-4.7318902701915215,0.0075,0.03,-0.0225,-13.52345819097257,-13.643974142806877,-13.429223631205252,-12.898252926053633,-12.98296666070122,-13.095068172604348,-13.343135508451082,-13.418277840050902,-13.515273195701338,-6.086663074067377,-4.7442452133569555,-4.453210648368742,-14.29362364416031,-14.003050751504619,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.444,0.01715,0.001861,0.0144,0.01902,0.8320000000000001,0.8420000000000001
CV_1_obs_16,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,5074.1,77.08,27912.78,CV,-4.082231997552244,-4.005682847330363,-4.0411495483203215,-4.618704376996174,-4.778325002929231,-4.691222226335279,-12.663140179083191,-12.622147580993246,-12.584525831890764,-4.634137784597445,-4.700274846024363,-4.576590272266906,-4.716698771296451,-4.786747947803604,-4.656394491895828,-0.0612,0.035,-0.0949,-13.444421927227046,-13.51060407827287,-13.387004343967652,-12.713319030645069,-12.785951320588058,-12.872895201635192,-13.275150912370615,-13.335452037753454,-13.405496956179912,-5.242831807785727,-5.035221977977624,-4.895171596346344,-14.27417000967942,-14.13430394008393,-14.4817493486915,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.07400000000000001,0.03094,0.00018109999999999998,0.03081,0.03125,0.326,0.516
CV_1_obs_17,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,11097.8,77.08,27912.78,CV,-4.227751660028146,-4.164119268182605,-4.194771085796574,-4.656197666838345,-4.7617029321246065,-4.705754283861882,-12.724688645458189,-12.691862621361961,-12.661145253747677,-4.693360558975739,-4.749824051916075,-4.643400564275029,-4.9044819576768495,-4.964970717797632,-4.854492828590337,-0.015,0.2286,-0.2423,-13.463694127648967,-13.520280764560429,-13.413637776692134,-12.796695083861517,-12.846490010699162,-12.90239567112559,-13.475214550678778,-13.52520118119937,-13.585528050370698,-5.332453660488484,-4.906578314837765,-4.703993330686328,-13.413300198375952,-13.205651396103917,-13.863279432843592,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.11,0.02178,0.0001519,0.02159,0.02206,0.264,0.513
CV_1_obs_18,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,39869.4,77.08,27912.78,CV,-4.257274868695302,-4.221848749616356,-4.239200688369282,-4.726073219899474,-4.786482243003695,-4.755228238504705,-12.741362717275923,-12.723538195826755,-12.706195640080663,-4.7848914189469065,-4.817300096663957,-4.754734160542538,-4.924453038607469,-4.955852379121277,-4.894830572000668,0.0337,0.1936,-0.1599,-13.517126416391246,-13.549596913844633,-13.48704892002751,-12.852632892206213,-12.88173527391052,-12.913284336055117,-13.500725418107782,-13.530177984021837,-13.56177419239547,-4.793984123236656,-4.679645967182328,-4.5934598195660445,-13.976747540366288,-13.864867348623225,-14.127261172527332,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.062,0.01969,3.811e-05,0.01965,0.01973,0.128,0.337
CV_1_obs_19,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,37459.6,77.08,27912.78,CV,-4.217097594025355,-4.182302445236976,-4.199351644636012,-4.676954264518298,-4.735654492949908,-4.705313375720557,-12.720105019988361,-12.70245833218184,-12.685500772026849,-4.769295686387431,-4.802168306671097,-4.738737131207507,-4.870632404277014,-4.901356274182943,-4.842241113953136,0.0737,0.1886,-0.1174,-13.521433504406156,-13.554240163511368,-13.490931954982837,-12.832682665251824,-12.861066059743075,-12.891434976267165,-13.452717692036696,-13.481354475669688,-13.511872503752542,-4.96657624451305,-4.824778199656947,-4.717831221695358,-13.110978577904776,-13.004189368323956,-13.252821328639836,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.28,0.02157,0.00047430000000000004,0.02106,0.0221,0.9520000000000001,0.9359999999999999
CV_1_obs_20,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,27885.0,77.08,27912.78,CV,-4.222355722303515,-4.181906130853364,-4.201625623318439,-4.719421629631924,-4.791558643561433,-4.753994095923971,-12.732124580681102,-12.711303739409745,-12.691649051413274,-4.72399801003795,-4.760950906859809,-4.689944262249108,-4.8517059025652545,-4.88672530753565,-4.819300798703965,-0.035,0.1137,-0.1474,-13.477425367308824,-13.514420523015321,-13.443215217692975,-12.856985199745905,-12.891773343625072,-12.929223537156565,-13.419417123185633,-13.451733454829254,-13.48678239993206,-4.654234306885511,-4.5292955702772115,-4.432268037451931,-14.140201452519435,-14.013093968619279,-14.334043970546043,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.055999999999999994,0.02146,2.768e-05,0.02143,0.021480000000000003,0.35700000000000004,0.11599999999999999
CV_1_obs_21,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3907.5,77.08,27912.78,CV,-4.419075024324381,-4.222065951162221,-4.306712842994345,-4.7495799976911055,-5.084283662054006,-4.885389015767827,-13.255081457558648,-13.142788157683107,-13.058140873474626,-4.679230771661313,-4.878112014896319,-4.543330370576243,-5.038721320914957,-5.242831807785727,-4.90031935889075,-0.2611,0.1974,-0.4347,-13.7594507517174,-13.958212681028249,-13.623605557962733,-13.199282921717614,-13.33517005885691,-13.534022631714176,-13.744486287180466,-13.878112014896319,-14.08570974433405,-20.0,-20.0,-3.620694482249418,-20.0,-12.871923987331284,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.28,0.01234,0.000798,0.01143,0.01317,0.742,0.29
CV_1_obs_22,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3956.0,77.08,27912.78,CV,-4.339324211661476,-4.124533584133615,-4.218819279062738,-4.5409092103994135,-4.854803593885818,-4.665948559653108,-13.350178536775434,-13.22753159694672,-13.131943638176958,-5.127610611582179,-5.747389659432627,-4.882066164960358,-4.825358807339551,-5.02429253646282,-4.689519108537325,0.4622,0.1949,0.2711,-14.291749111408622,-15.051391450123564,-14.030211462585061,-13.225994269741792,-13.350957365913823,-13.540004743952608,-13.745451922891027,-13.881404634776239,-14.080242219498105,-20.0,-20.0,-3.496754228534887,-20.0,-12.728623128105925,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.147,0.01555,0.0002437,0.01522,0.01584,0.552,0.259
CV_1_obs_24,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3974.8,77.08,27912.78,CV,-4.253521490069969,-4.130826972678317,-4.1878891587969,-4.6724367398127225,-4.871923987331285,-4.757955760630449,-12.843450848668219,-12.777543663320753,-12.72056121171298,-4.813891620186794,-4.978810700930062,-4.700492701299512,-4.806041021980813,-4.915066425063284,-4.723308471154961,0.0512,0.0587,-0.0075,-13.64569943765464,-13.810509686300632,-13.532243948755967,-12.884056823060945,-12.969805214643248,-13.08375666953466,-13.30794663496592,-13.390619055749292,-13.49976352517436,-4.97061622231479,-3.8914349762671656,-3.6088883862971977,-20.0,-13.538351431936546,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.095,0.01614,6.426e-05,0.01605,0.01622,0.306,0.593
CV_1_obs_25,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,4128.5,77.08,27912.78,CV,-4.324863495532006,-4.194771085796574,-4.25500332596144,-4.796151536253765,-5.030957032694187,-4.894489815230026,-12.846490010699162,-12.776763726897002,-12.716472635138306,-4.825068406471558,-4.969805214643249,-4.716925025264528,-4.871600731282194,-4.983802646487561,-4.786747947803604,-0.0937,-0.0275,-0.065,-13.538651566352017,-13.683400697906139,-13.43027505077384,-12.859806321421368,-12.958212681028249,-13.094743951251548,-13.371100435579393,-13.454692883534175,-13.5654310959658,-5.540004743952609,-4.178290002701623,-3.8867253075356496,-13.964970717797632,-13.66394072213365,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.094,0.01411,3.203e-05,0.01407,0.01415,0.126,0.055999999999999994
CV_1_obs_26,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3965.3,77.08,27912.78,CV,-4.426200417784259,-4.278189384787454,-4.34591976469343,-4.866780543267506,-5.134067331806814,-4.980468315468745,-12.985059650207063,-12.904830648568245,-12.837137006678073,-4.981715691573469,-5.166215625343521,-4.852632892206214,-4.922268820347608,-5.042680103144659,-4.827981190575444,-0.0137,-0.0612,0.0487,-13.778064400171994,-13.962573502059376,-13.648977147415875,-12.975104039892514,-13.088309841246138,-13.24214865631442,-13.394371777992381,-13.488651484509788,-13.609241471261283,-20.0,-20.0,-4.156331277020856,-20.0,-13.407601153884436,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.912,0.01144,0.0059960000000000005,0.005572,0.02625,0.625,0.955
CV_1_obs_27,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3907.5,77.08,27912.78,CV,-4.484391050765519,-4.325322532126801,-4.397614409894895,-4.987584625237567,-5.301551461984671,-5.112495225764622,-13.084864093377988,-12.997833938243492,-12.925183559354824,-4.822463500070138,-4.99481948749622,-4.699621935129297,-4.968591535748375,-5.095771483659922,-4.870310107800699,-0.3423,-0.1549,-0.1924,-13.555955204081924,-13.732124580681102,-13.43109458501712,-13.225264117448246,-13.350178536775434,-13.539252458155802,-13.388276691992658,-13.486516043295744,-13.613857891069182,-20.0,-20.0,-3.7380238086021875,-20.0,-12.989276134608227,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.253,0.009851,0.001159,0.008448,0.01281,0.207,0.373
CV_1_obs_28,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3907.5,77.08,27912.78,CV,-4.339608901597533,-4.2032869367191035,-4.266080848987609,-4.809668301829708,-5.054137675510383,-4.915066425063284,-12.859806321421368,-12.786216700664696,-12.72330847115496,-4.764724123312948,-4.929592678259881,-4.651305809734459,-4.852014679316195,-4.96617430604669,-4.766496239658865,-0.1961,-0.07,-0.1249,-13.292600168866752,-13.45742352373947,-13.179207618911796,-12.996539467890493,-13.103363569470416,-13.245193144645576,-13.332640453816913,-13.418277840050902,-13.532243948755967,-20.0,-20.0,-3.6910089709998357,-20.0,-12.94233389609017,-20.0,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.133,0.0134,0.0001864,0.0132,0.013630000000000001,0.374,0.275
CV_1_obs_29,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,39875.5,77.08,27912.78,CV,-4.247721014539882,-4.211478112777527,-4.229221603830853,-4.694004117229195,-4.754240644032723,-4.723078867934226,-12.770830297460899,-12.752272167090277,-12.73471037413917,-4.778846678045295,-4.812761380168522,-4.747389659432627,-4.916855856856948,-4.949620243738543,-4.886390848926972,0.0637,0.2199,-0.1587,-13.553773598221836,-13.587875593826682,-13.522155523661242,-12.880084589742008,-12.909389292171593,-12.940815382368628,-13.527682453683159,-13.557990840859048,-13.590574131328557,-5.056406567231631,-4.8843894883257,-4.761201437286083,-14.236422275533355,-14.067627717852085,-14.537452271197337,6.0,1.0,0.0001696,1.0,7.661e-05,5.0,5.0,1.0,3.311e-05,6.0,1.0,2.517e-05,0.052000000000000005,0.020130000000000002,2.352e-05,0.0201,0.02015,0.507,0.414
