obs_id,src_id,ra,dec,livetime,src_n,likelihood,num_obs,name,significance,photflux_aper_lolim_b,photflux_aper_hilim_b,photflux_aper_b,photflux_aper_h,photflux_aper_hilim_h,photflux_aper_lolim_h,flux_aper_b,flux_aper_hilim_b,flux_aper_lolim_b,photflux_aper_hilim_s,photflux_aper_s,photflux_aper_lolim_s,photflux_aper_hilim_m,photflux_aper_lolim_m,photflux_aper_m,hard_hs,hard_hm,hard_ms,flux_aper_lolim_s,flux_aper_hilim_s,flux_aper_s,flux_aper_hilim_h,flux_aper_lolim_h,flux_aper_h,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_m,photflux_aper_lolim_u,photflux_aper_u,photflux_aper_hilim_u,flux_aper_u,flux_aper_hilim_u,flux_aper_lolim_u,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,var_inter_sigma_s,var_inter_prob_s,var_inter_index_s,var_inter_index_m,var_inter_prob_m,var_inter_sigma_m,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,var_prob_b,var_max_b,var_mean_b,var_sigma_b,var_min_b,ks_prob_b,kp_prob_b,var_max_m,var_prob_m,ks_prob_m,var_index_m,var_mean_m,var_min_m,var_sigma_m,kp_prob_m,var_index_h,var_prob_h,var_max_h,var_min_h,var_mean_h,var_sigma_h,kp_prob_h,ks_prob_h,var_prob_s,var_index_s,ks_prob_s,kp_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s,var_inter_index_u,var_inter_prob_u,var_inter_sigma_u,class
LMXB_19_obs_0,LMXB_19,151.3094,-7.709184,40580.4,CXOU_J100514.2-074233,1238.383,10, 2CXO J100514.2-074233,16.29,5.937042165915489,5.718966632752273,5.814457845145625,7.090069740247169,6.800519085137644,-20.0,14.686765708305275,14.587035728003338,14.825940192274974,5.900664722314042,6.005814871797683,6.154777893570986,6.527389802403955,7.075565636456769,6.720105019988361,-0.8532,-0.3835,-0.6833,14.92299567320665,14.668977828958171,14.774174008538107,15.535361440904968,-20.0,-20.0,15.71783122169536,15.169668006548038,15.362510270487489,-20.0,-20.0,6.097942689191534,-20.0,15.295935320591433,-20.0,6.0,0.9890000000000001,5.576e-07,5.042e-07,0.907,5.0,5.0,0.9390000000000001,1.967e-07,3.0,0.423,6.706e-08,0.401,0.0007371000000000001,0.0005109,3.517e-05,0.0004939,0.634,0.84,0.00014319999999999998,0.494,0.7709999999999999,0.0,9.732e-05,9.617e-05,4.032e-06,0.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.126,0.257,2.286e-05,0.00038930000000000003,0.0003802,0.0005362,5.0,0.779,7.440000000000002e-07,LX
LMXB_19_obs_1,LMXB_19,151.3094,-7.709184,75682.2,CXOU_J100514.2-074233,1238.383,10, 2CXO J100514.2-074233,16.29,6.0411018052892285,5.856672870007953,5.938924676370208,7.013541787262693,6.772884917410875,7.599807511407424,14.76904044425143,14.68277265082358,14.883392256011751,6.152180652704761,6.251889532505016,6.391046300724137,6.47456644657118,6.781727146428553,6.601539150391777,-0.6896,-0.386,-0.391,15.147154181985004,14.908333042404315,15.007932739972333,15.341893164493607,-20.0,15.642827742276966,15.425968732272281,15.118843678924437,15.245804611810161,6.8958544494459915,6.136023216095613,5.874518734299406,-20.0,15.525346746637938,-20.0,6.0,0.9890000000000001,5.576e-07,5.042e-07,0.907,5.0,5.0,0.9390000000000001,1.967e-07,3.0,0.423,6.706e-08,0.525,0.0007481,0.00039139999999999997,3.204e-05,0.000381,0.425,0.292,0.0002291,0.5429999999999999,0.204,1.0,0.0001305,0.00012849999999999998,7.582999999999998e-06,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,1.0,0.588,0.5670000000000001,1.519e-05,0.0002218,0.0002177,0.00044379999999999995,5.0,0.779,7.440000000000002e-07,LX
LMXB_19_obs_2,LMXB_19,151.3094,-7.709184,171955.9,CXOU_J100514.2-074233,1238.383,10, 2CXO J100514.2-074233,16.29,6.118387127521651,5.979224511806442,6.043255454717309,7.4179366370882915,7.158327749926365,8.158327749926366,14.841034739616589,14.771856392402258,14.923359556329657,6.264560796748519,6.347077112432058,6.449038247701824,6.546987608878545,6.765229704839084,6.642446280256919,-0.8420000000000001,-0.6983,-0.3335,15.203009609454314,15.016238439713835,15.09963287134353,15.698970004336019,-20.0,-20.0,15.376957565753619,15.158640529545146,15.25422278211024,6.326518302926653,5.971022294791222,5.786747947803603,15.493089274448481,15.159078799801229,-20.0,6.0,0.9890000000000001,5.576e-07,5.042e-07,0.907,5.0,5.0,0.9390000000000001,1.967e-07,3.0,0.423,6.706e-08,0.455,0.0005497999999999999,0.00030419999999999997,1.835e-05,0.0002993,0.053,0.105,0.00030980000000000005,0.8390000000000001,0.8540000000000001,2.0,0.0001206,9.844e-05,3.655e-05,0.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,1.0,0.368,0.306,9.963e-06,0.0001664,0.00016419999999999998,0.0003379,5.0,0.779,7.440000000000002e-07,LX
LMXB_19_obs_3,LMXB_19,151.3094,-7.709184,75554.3,CXOU_J100514.2-074233,1238.383,10, 2CXO J100514.2-074233,16.29,6.136855653747332,5.9344202852715515,6.021226215669878,6.9657727392294495,6.738023808602187,7.474048658751988,14.755970410969978,14.66054855869356,14.878768544850379,6.155398580373653,6.263762901095271,6.408378961786681,6.63921731012672,7.072937756507,6.804100347590766,-0.6633,-0.1287,-0.5646,15.123839915174372,14.870954940112043,14.979224511806443,15.169603823516532,16.283495836226784,15.43842163169904,15.681936665037238,15.2482591261891,15.41307529185518,6.328086987558413,5.8198741248359465,5.592099459857365,13.421246215573566,13.213603538627696,13.871277715661574,6.0,0.9890000000000001,5.576e-07,5.042e-07,0.907,5.0,5.0,0.9390000000000001,1.967e-07,3.0,0.423,6.706e-08,0.508,0.0005354,0.0003135,2.387e-05,0.0003055,0.612,0.29,0.0001181,0.5,0.376,1.0,7.838e-05,7.751e-05,3.19e-06,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.0,0.452,0.46799999999999997,9.415e-06,0.00019590000000000002,0.0001932,0.0002778,5.0,0.779,7.440000000000002e-07,LX
LMXB_19_obs_4,LMXB_19,151.3094,-7.709184,184208.0,CXOU_J100514.2-074233,1238.383,10, 2CXO J100514.2-074233,16.29,6.085022527555669,5.95506845385084,6.0151127989356725,6.941953769604718,6.791827473332878,7.1732774798310075,14.757210190521324,14.693789491832238,14.831502516476966,6.244811414391675,6.320753854586141,6.418847108033711,6.615825861192967,6.85078088734462,6.714217726220605,-0.6134,-0.2374,-0.4322,15.15757799664235,14.983384452442822,15.05943371350991,15.163675884293248,15.626720106722503,15.336204877780592,15.47977856411804,15.244887733604928,15.343231220733983,5.992679047077256,5.773657912836369,5.628932137728263,14.80271944187438,14.62015082123717,15.145147637582166,6.0,0.9890000000000001,5.576e-07,5.042e-07,0.907,5.0,5.0,0.9390000000000001,1.967e-07,3.0,0.423,6.706e-08,0.319,0.0004448,0.0003215,1.343e-05,0.0003179,0.616,0.15,0.000132,0.693,0.88,2.0,0.0001018,7.158e-05,3.022e-05,0.638,0.0,0.491,6.343e-05,4.265e-05,4.286e-05,1.178e-06,0.71,0.902,0.39899999999999997,0.0,0.304,0.721,6.9839999999999995e-06,0.00017680000000000001,0.00017519999999999998,0.0002444,5.0,0.779,7.440000000000002e-07,LX
LMXB_19_obs_5,LMXB_19,151.3094,-7.709184,158013.8,CXOU_J100514.2-074233,1238.383,10, 2CXO J100514.2-074233,16.29,6.2275315969467195,6.065198658253463,6.138824164486971,7.201832940284061,6.988852639224203,7.637517525248826,14.863279432843592,14.787279845582157,14.961379838050297,6.3325470471100465,6.426780172885578,6.547446936771075,6.687399560738741,6.9714287473074625,6.806597096937582,-0.7083,-0.391,-0.4222,15.22206595116222,15.00718147993332,15.10149421446564,15.383524486111435,16.51913107631283,15.653842697767992,15.607478910068068,15.32358076828164,15.442733471130095,7.389552778557879,6.348140730753051,6.077845674768941,-20.0,16.28676153845434,-20.0,6.0,0.9890000000000001,5.576e-07,5.042e-07,0.907,5.0,5.0,0.9390000000000001,1.967e-07,3.0,0.423,6.706e-08,0.8909999999999999,0.00033360000000000003,0.00024359999999999999,9.002e-05,0.0001536,0.977,0.89,0.0002415,0.8540000000000001,0.973,2.0,8.108e-05,5.699e-05,3.601e-05,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44799999999999995,0.0,0.5,0.07400000000000001,5.78e-06,0.0001374,0.000136,0.0001982,5.0,0.779,7.440000000000002e-07,LX
LMXB_19_obs_6,LMXB_19,151.3094,-7.709184,160215.7,CXOU_J100514.2-074233,1238.383,10, 2CXO J100514.2-074233,16.29,5.869023308394383,5.759201228882668,5.810790510417694,6.880084589742009,6.729787145103757,7.1114274031424,14.587539452570038,14.536704390037997,14.648783654660658,6.093180284533455,6.163802519221075,6.248105311956253,6.327625021253921,6.499763525174361,6.402743717074858,-0.6746,-0.4884,-0.2723,15.03526907894637,14.880084589742008,14.950781977329818,15.100179497572904,15.563201489768197,15.272702797196413,15.106238237942057,14.93404701968613,15.009306039320249,6.269621531412357,5.942333896090171,5.757707095017069,-20.0,15.66354026615147,-20.0,6.0,0.9890000000000001,5.576e-07,5.042e-07,0.907,5.0,5.0,0.9390000000000001,1.967e-07,3.0,0.423,6.706e-08,0.8440000000000001,0.001315,0.0005112,0.0001413,0.00042439999999999996,0.17600000000000002,0.493,0.0004666,0.696,0.373,2.0,0.0002094,0.0001989,2.447e-05,0.14400000000000002,0.0,0.489,7.272e-05,4.901e-05,4.928e-05,1.44e-06,0.318,0.629,0.44299999999999995,0.0,0.322,0.326,1.485e-05,0.00025259999999999996,0.0002481,0.00040199999999999996,5.0,0.779,7.440000000000002e-07,LX
LMXB_19_obs_7,LMXB_19,151.3094,-7.709184,119479.4,CXOU_J100514.2-074233,1238.383,10, 2CXO J100514.2-074233,16.29,6.209363038068297,6.02429253646282,6.107071017644794,7.336204877780593,7.06590573164452,8.377682339166155,14.911155437272996,14.825068406471557,15.025580426147714,6.210066919068249,6.306976932076306,6.4319156686846055,6.7559704109699785,7.139242876918458,6.906578314837765,-0.8270000000000001,-0.3948,-0.6109,15.201349354554731,14.979638717352293,15.07639335698254,15.526075306583843,-20.0,15.84043280676638,15.761452112318672,15.378304537670722,15.528855034839367,6.479909671887158,5.97183558057553,5.744004273277598,-20.0,15.707965564005264,-20.0,6.0,0.9890000000000001,5.576e-07,5.042e-07,0.907,5.0,5.0,0.9390000000000001,1.967e-07,3.0,0.423,6.706e-08,0.993,0.000393,0.0002444,0.0001486,9.58e-05,0.998,0.9990000000000001,0.0001118,0.7659999999999999,0.989,2.0,5.908e-05,3.462e-05,2.684e-05,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977,6.0,0.992,0.995,0.0001047,0.0001686,6.384e-05,0.00027330000000000003,5.0,0.779,7.440000000000002e-07,LX
LMXB_19_obs_8,LMXB_19,151.3094,-7.709184,69689.2,CXOU_J100514.2-074233,1238.383,10, 2CXO J100514.2-074233,16.29,6.300162274132754,6.04711073508907,6.155460697870992,-20.0,7.334888262924949,-20.0,15.051684859310653,14.93666664104825,15.220115036807355,6.175223537524454,6.294050805089705,6.4582959767157115,6.831502516476967,7.489053051327027,7.039053804266168,-0.9994,-0.9994,-0.7083,15.273028416317123,14.990124366287839,15.10885296955123,15.38795825535473,-20.0,-20.0,16.137928280620006,15.480303232840146,15.688034339631633,-20.0,-20.0,6.162600975657978,-20.0,15.354479485094126,-20.0,6.0,0.9890000000000001,5.576e-07,5.042e-07,0.907,5.0,5.0,0.9390000000000001,1.967e-07,3.0,0.423,6.706e-08,0.813,0.0004730000000000001,0.0002265,0.00011440000000000004,0.0001139,0.9470000000000001,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635,1.0,0.9209999999999999,0.94,1.88e-05,0.0001827,0.00017109999999999998,0.0003506,5.0,0.779,7.440000000000002e-07,LX
LMXB_19_obs_9,LMXB_19,151.3094,-7.709184,46281.0,CXOU_J100514.2-074233,1238.383,10, 2CXO J100514.2-074233,16.29,6.396963943749478,6.054482177922161,6.1928033392890525,7.1143561281642365,6.813326132500255,-20.0,15.034563100223739,14.888401475119606,15.272784179091508,6.308918507877031,6.481091426308586,6.793984123236656,6.644356949779131,7.319030281534103,6.855114581712858,-0.6458,-0.2374,-0.4472,15.639595945270061,15.154529867018326,15.326702560240363,15.310424784240062,-20.0,-20.0,15.960585880823864,15.286005732339357,15.49689056332863,7.167171870460646,5.936666641048251,5.661942124580244,-20.0,14.336487529584844,-20.0,6.0,0.9890000000000001,5.576e-07,5.042e-07,0.907,5.0,5.0,0.9390000000000001,1.967e-07,3.0,0.423,6.706e-08,0.778,0.0003688,0.0002091,9.089e-05,0.0001071,0.929,0.9640000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.525,0.664,8.777e-06,0.0001171,0.0001105,0.0001971,5.0,0.779,7.440000000000002e-07,LX
LMXB_20_obs_0,LMXB_20,276.1354,-24.86893,14109.1,J1824-2452___________,41710.81,5, 2CXO J182432.4-245208,92.0,5.371100435579393,5.178224532816537,5.2611401979278,5.583193128177055,5.46344155742847,5.749092300299144,13.540607512240769,13.452471423540217,13.65130580973446,5.722849386036203,5.858550226599533,6.056901376994515,6.108239598543329,6.777283528852417,6.316502682320189,0.3273,0.7071,-0.4884,14.846490010699162,14.494443061336177,14.630969778190847,13.46432619657425,13.744727494896694,13.578725208789654,15.406935568341282,14.748361779551788,14.963371104637838,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0001158,2.611e-05,1.0,8.0,8.0,1.0,3.126e-05,8.0,1.0,5.443e-05,0.7070000000000001,0.002968,0.0019260000000000002,0.0006422000000000001,0.0008781,0.8190000000000001,0.7240000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.573,0.001422,0.0006157999999999999,0.0009788,0.0002607,0.906,0.7709999999999999,0.406,0.0,0.239,0.5429999999999999,4.986e-05,0.0006995,0.0006738,0.0009365,0.0,0.0,0.0,LX
LMXB_20_obs_1,LMXB_20,276.1354,-24.86893,12745.9,J1824-2452___________,41710.81,5, 2CXO J182432.4-245208,92.0,5.279427279635739,5.096747183106041,5.17855198098247,5.489991487059766,5.383839687152417,5.6307841425898575,13.633017024022148,13.54928912185308,13.736837535037782,5.806875401645538,5.96738123914928,6.224535190654261,5.773915884024176,6.151441427876237,5.92299567320665,0.4959,0.456,0.05,15.01385553528948,14.597394758080085,14.752272167090277,13.5880437620696,13.851397345193906,13.700057099977233,14.776504059037606,14.399027104313252,14.54790675098227,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0001158,2.611e-05,1.0,8.0,8.0,1.0,3.126e-05,8.0,1.0,5.443e-05,0.154,0.00244,0.002398,3.303e-05,0.0023539999999999998,0.243,0.6559999999999999,0.000936,0.409,0.014,0.0,0.0006969,0.000674,4.949e-05,0.017,0.0,0.449,0.001918,0.00108,0.0011619999999999998,0.0001335,0.906,0.789,0.447,0.0,0.277,0.161,4.003e-05,0.000542,0.0005233,0.0007557999999999999,0.0,0.0,0.0,LX
LMXB_20_obs_2,LMXB_20,276.1354,-24.86893,13509.8,J1824-2452___________,41710.81,5, 2CXO J182432.4-245208,92.0,5.228118679809901,5.054186873412662,5.129888844635599,5.4723700991286615,5.3693687559795,5.616005210558267,13.473144012874126,13.398265851739895,13.563678299860266,5.90204892900585,6.08196966321512,6.3949105381184195,5.6724367398127225,5.96738123914928,5.795337488251781,0.6134,0.3648,0.3111,15.157640426669325,14.695940533782402,14.868060704789576,13.415216621003493,13.64859024807456,13.513427849481644,14.594312213327223,14.293196902962661,14.418164075942352,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0001158,2.611e-05,1.0,8.0,8.0,1.0,3.126e-05,8.0,1.0,5.443e-05,0.237,0.0034159999999999998,0.00263,0.000202,0.002479,0.738,0.603,0.001326,0.401,0.7959999999999999,0.0,0.0009497,0.0008962,8.486e-05,0.778,0.0,0.38,0.001795,0.001175,0.001242,0.00011440000000000003,0.8240000000000001,0.7829999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LX
LMXB_20_obs_3,LMXB_20,276.1354,-24.86893,142257.4,J1824-2452___________,41710.81,5, 2CXO J182432.4-245208,92.0,3.812761380168521,3.8016178699917056,3.807153884811158,4.243668232678942,4.235300936201632,4.252821328639835,12.277201603129095,12.271889815899659,12.282995592959454,4.536704390037997,4.548367052543009,4.560351570436526,4.454569170534649,4.473014931440004,4.46344155742847,0.336,0.2473,0.0962,13.352128234693767,13.328456914737426,13.34008379993015,12.383524486111435,12.401100112936117,12.39190205367472,13.0762380391713,13.057793457722905,13.066613958096946,5.110530216030493,5.041675068355947,4.985479461242076,13.97798426018228,13.917573699139227,14.047837425785538,8.0,1.0,0.0001158,2.611e-05,1.0,8.0,8.0,1.0,3.126e-05,8.0,1.0,5.443e-05,1.0,0.1698,0.0519,0.03882,0.003201,1.0,1.0,0.04029,1.0,1.0,10.0,0.01903,0.0006529,0.01212,1.0,10.0,1.0,0.06318,0.0017010000000000007,0.0209,0.01394,1.0,1.0,1.0,10.0,1.0,1.0,0.007509,0.01198,0.001032,0.02657,0.0,0.0,0.0,LX
LMXB_20_obs_4,LMXB_20,276.1354,-24.86893,54456.0,J1824-2452___________,41710.81,5, 2CXO J182432.4-245208,92.0,3.9270152553720696,3.90622821850127,3.9164973801697327,4.383944805023414,4.367340286706087,4.401318901092837,12.403952992454562,12.393618634889394,12.41442648137727,4.610833915635467,4.631341287607773,4.65286521708998,4.5398541825082495,4.573488738635425,4.556267758598403,0.2786,0.1961,0.0874,13.445995678988098,13.404063093730826,13.42458120878564,12.515415470717157,12.54928912185308,12.531948208545762,13.17855198098247,13.144844422823006,13.161402747183343,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0001158,2.611e-05,1.0,8.0,8.0,1.0,3.126e-05,8.0,1.0,5.443e-05,1.0,0.1305,0.04045,0.02957,0.0026089999999999998,1.0,1.0,0.04545,1.0,1.0,10.0,0.01549,0.003259,0.01029,1.0,10.0,1.0,0.05201,0.002631,0.01518,0.01116,1.0,1.0,1.0,9.0,1.0,1.0,0.007077,0.009925,0.001358,0.04254,0.0,0.0,0.0,LX
LMXB_21_obs_7,LMXB_21,117.1405,-67.75206999999999,38073.2,EXO_0748-676_________,162305.8,9, 2CXO J074833.7-674507,62.8,3.4196453388934085,3.405828520885088,3.412513534589036,4.695724949522872,4.668977828958171,4.726073219899474,12.18468795647564,12.178093622647676,12.191383964573008,3.6829818989518883,3.6914355864387614,3.70071066591232,4.084283662054006,4.1081281695544165,4.096042291476829,-0.8195,-0.5971,-0.4347,12.448550002027124,12.430977413970437,12.439376125450071,12.975104039892514,13.03179733185715,13.002482560585275,12.73423908328239,12.71063404847997,12.721932669111338,3.779368980551908,3.743282254022513,3.709965388637482,12.490663041982357,12.45742352373947,12.526513029935431,8.0,1.0,0.0003767,6.75e-05,1.0,8.0,8.0,1.0,4.461e-05,8.0,1.0,6.692000000000001e-06,0.0,0.1263,0.1263,2.4090000000000003e-08,0.1263,0.98,0.982,0.04281,0.032,0.7290000000000001,0.0,0.0428,0.042789999999999995,1.352e-05,0.716,0.0,0.106,0.007541,0.007334,0.007445,8.549e-05,0.853,0.897,0.0,0.0,0.696,0.914,1.936e-08,0.07608,0.07608,0.07608,5.0,0.82,3.704e-05,LX
LMXB_21_obs_8,LMXB_21,117.1405,-67.75206999999999,42861.9,EXO_0748-676_________,162305.8,9, 2CXO J074833.7-674507,62.8,3.614393726401688,3.598254917762937,3.6062493596519194,5.022230681908425,4.983384452442823,5.064694309710075,12.341893164493607,12.334043970546043,12.350275814070478,3.8306195046880505,3.84103473961659,3.852014679316195,0.0,0.0,0.0,-0.8757,0.0,0.0,12.558933593360736,12.537302591898284,12.547906750982268,13.36997914888659,13.448306084872776,13.407379178678017,0.0,0.0,0.0,3.714892970433188,3.674689628288939,3.6380833813313567,12.066917837630209,12.030444315779157,12.109411332294513,8.0,1.0,0.0003767,6.75e-05,1.0,8.0,8.0,1.0,4.461e-05,8.0,1.0,6.692000000000001e-06,0.021,0.07956,0.07956,3.2e-06,0.07956,0.7240000000000001,0.69,0.02825,0.034,0.643,0.0,0.02825,0.02825,7.539e-07,0.763,0.0,0.106,0.003545000000000001,0.003437,0.003484000000000001,4.462e-05,0.59,0.8079999999999999,0.026000000000000002,0.0,0.381,0.39299999999999996,2.933e-06,0.04782,0.04782,0.047830000000000004,5.0,0.82,3.704e-05,LX
LMXB_22_obs_0,LMXB_22,117.1508,-67.74996999999999,13770.7,1WGA_J0748.5-6745____,213.1495,9, 2CXO J074836.1-674459,6.77,6.753501419204199,5.984640244590786,6.209433374853924,-20.0,6.447575154295914,-20.0,14.870632404277014,14.64569943765464,15.41465208890541,6.264960294966279,6.556424120249742,7.91829272990265,6.838332587562264,-20.0,-20.0,-0.9994,0.9994,-0.9994,16.754240644032723,15.120846753815753,15.411840383616909,14.780415473785744,-20.0,-20.0,0.0,0.0,0.0,-20.0,-20.0,5.744004273277598,0.0,0.0,0.0,0.0,0.369,1.316e-06,5.259e-07,0.883,5.0,4.0,0.625,2.622e-07,6.0,0.9890000000000001,8.199e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LX
LMXB_22_obs_1,LMXB_22,117.1508,-67.74996999999999,15832.8,1WGA_J0748.5-6745____,213.1495,9, 2CXO J074836.1-674459,6.77,6.038009712559935,5.674279141980588,5.819300798703965,-20.0,6.38636956507476,-20.0,14.588211995456131,14.43226803745193,14.851397345193906,6.034093084504808,6.2278984307229885,6.619065536669298,6.2370964715009425,6.927382523454764,6.450138811528057,-0.9994,-0.1961,-0.2961,15.427012291801795,14.841939206063394,15.03578752703018,14.743522793758324,-20.0,-20.0,15.503347060749082,14.813043664534588,15.02622580602942,-20.0,-20.0,5.771086594005312,0.0,0.0,0.0,0.0,0.369,1.316e-06,5.259e-07,0.883,5.0,4.0,0.625,2.622e-07,6.0,0.9890000000000001,8.199e-07,0.691,0.0008041000000000001,0.000458,0.0001655,0.00028310000000000005,0.969,0.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LX
LMXB_22_obs_2,LMXB_22,117.1508,-67.74996999999999,27217.8,1WGA_J0748.5-6745____,213.1495,9, 2CXO J074836.1-674459,6.77,6.458171233218688,5.996539467890494,6.168706255622991,-20.0,6.941953769604718,-20.0,15.195724232870907,14.990124366287839,15.600326278518962,6.350470434052181,6.5845258318907645,7.128602218512516,6.455311977697322,7.1912490276504055,6.6831912479469775,-0.9994,-0.9994,-0.1661,16.015697768020097,15.188693159918664,15.429457060118102,0.0,0.0,0.0,15.886390848926972,15.150273555803672,15.37809703910877,-20.0,-20.0,5.740167300936516,0.0,0.0,0.0,0.0,0.369,1.316e-06,5.259e-07,0.883,5.0,4.0,0.625,2.622e-07,6.0,0.9890000000000001,8.199e-07,0.644,0.0003836000000000001,0.0002086,7.01e-05,0.0001508,0.957,0.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LX
LMXB_22_obs_3,LMXB_22,117.1508,-67.74996999999999,13287.5,1WGA_J0748.5-6745____,213.1495,9, 2CXO J074836.1-674459,6.77,6.292941059372404,5.772884917410875,5.95311480916229,-20.0,6.455311977697322,-20.0,14.711080394338273,14.522155523661242,15.053596866100946,6.105683937315561,6.365321247821318,7.230622673923862,6.5241835869686815,-20.0,-20.0,-0.9994,0.9994,-0.9994,16.04624030826677,14.93218548883816,15.201142268252514,14.742801573860655,-20.0,-20.0,-20.0,15.318035541005317,-20.0,-20.0,-20.0,5.515842575634619,-20.0,14.935916564036404,-20.0,0.0,0.369,1.316e-06,5.259e-07,0.883,5.0,4.0,0.625,2.622e-07,6.0,0.9890000000000001,8.199e-07,0.469,0.0004823,0.0003413,2.166e-05,0.0003332,0.145,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LX
LMXB_22_obs_4,LMXB_22,117.1508,-67.74996999999999,9578.1,1WGA_J0748.5-6745____,213.1495,9, 2CXO J074836.1-674459,6.77,5.915423722065669,5.503347060749082,5.662341108973858,5.924088238517222,5.73969005420508,6.279592599196891,14.021910826943857,13.868060704789576,14.281498311132726,6.263284866394389,-20.0,-20.0,6.131767131577535,7.066259700503065,6.384997385475412,0.9994,0.5322,0.1874,-20.0,15.050268547684293,-20.0,13.875495775165717,14.415216621003493,14.059882133252282,15.731422028117157,14.796967112985289,15.050122295963126,-20.0,-20.0,5.567190994966832,0.0,0.0,0.0,0.0,0.369,1.316e-06,5.259e-07,0.883,5.0,4.0,0.625,2.622e-07,6.0,0.9890000000000001,8.199e-07,0.431,0.000905,0.0006635,4.893e-05,0.0006396,0.32,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.0005354,0.0003682,0.0003792,2.59e-05,0.488,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LX
LMXB_22_obs_5,LMXB_22,117.1508,-67.74996999999999,27370.9,1WGA_J0748.5-6745____,213.1495,9, 2CXO J074836.1-674459,6.77,6.439734602137285,5.9779842601822795,6.150334944521267,6.349304020239389,6.160207815554671,6.721703791908726,14.317313521750233,14.148925194771113,14.596193389452578,6.973466735476703,-20.0,-20.0,6.581864501574768,7.706858516549069,6.841637507904751,0.9994,0.5584,0.9994,0.0,0.0,0.0,14.143573227529755,14.705093089394808,14.332640453816913,16.35961795529043,15.234629519708351,15.4943074925878,6.5269511949114625,5.661742769753745,5.40197592766581,-20.0,14.593800576336687,-20.0,0.0,0.369,1.316e-06,5.259e-07,0.883,5.0,4.0,0.625,2.622e-07,6.0,0.9890000000000001,8.199e-07,0.403,0.0002373,0.0001822,1.331e-05,0.0001724,0.037000000000000005,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.0001923,0.0001379,0.00014580000000000002,1.089e-05,0.513,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LX
