index_compiled,index,class,B_M_FLUX_AP,B_B_FLUX_AP_AVG,B_B_FLUX_BB_AP,B_B_FLUX_BREMS_AP,B_B_FLUX_BREMS_AP90,B_B_FLUX_PLAW_AP,B_B_FLUX_PLAW_AP90,B_B_KP_INTRA_PROB,B_B_KS_INTRA_PROB,B_B_PHOTFLUX_AP,B_B_PHOTFLUX_AP90,B_B_PHOTFLUX_AP90_AVG,B_B_PHOTFLUX_AP_AVG,B_B_VAR_INTER_INDEX,B_B_VAR_INTER_PROB,B_B_VAR_INTER_SIGMA,B_B_VAR_INTRA_INDEX,B_B_VAR_INTRA_PROB,B_BB_AMPL,B_BB_AMPL_RHAT,B_BB_KT,B_BB_KT_RHAT,B_BB_NH,B_BB_NH_RHAT,B_BB_STAT,B_BREMS_KT,B_BREMS_KT_RHAT,B_BREMS_NH,B_BREMS_NH_RHAT,B_BREMS_NORM,B_BREMS_NORM_RHAT,B_BREMS_STAT,B_FLUX_APEC,B_FLUX_BB,B_FLUX_BREMS,B_FLUX_PLAW,B_H_FLUX_AP,B_H_FLUX_AP90,B_H_FLUX_AP90_AVG,B_H_FLUX_AP_AVG,B_H_FLUX_APEC_AP,B_H_FLUX_APEC_AP90,B_H_FLUX_BB_AP,B_H_FLUX_BB_AP90,B_H_FLUX_BREMS_AP,B_H_FLUX_BREMS_AP90,B_H_FLUX_PLAW_AP,B_H_FLUX_PLAW_AP90,B_H_KP_INTRA_PROB,B_H_KS_INTRA_PROB,B_H_PHOTFLUX_AP,B_H_PHOTFLUX_AP90,B_H_PHOTFLUX_AP90_AVG,B_H_PHOTFLUX_AP_AVG,B_H_VAR_INTER_INDEX,B_H_VAR_INTER_PROB,B_H_VAR_INTER_SIGMA,B_H_VAR_INTRA_INDEX,B_H_VAR_INTRA_PROB,B_HARDNESS_RATIO_HM,B_HARDNESS_RATIO_HS,B_HARDNESS_RATIO_MS,B_M_FLUX_AP90,B_M_FLUX_AP90_AVG,B_M_FLUX_AP_AVG,B_M_FLUX_APEC_AP,B_M_FLUX_APEC_AP90,B_M_FLUX_BB_AP,B_M_FLUX_BB_AP90,B_M_FLUX_BREMS_AP,B_M_FLUX_BREMS_AP90,B_M_FLUX_PLAW_AP,B_M_FLUX_PLAW_AP90,B_M_KP_INTRA_PROB,B_M_KS_INTRA_PROB,B_M_PHOTFLUX_AP,B_M_PHOTFLUX_AP90,B_M_PHOTFLUX_AP90_AVG,B_M_PHOTFLUX_AP_AVG,B_M_VAR_INTER_INDEX,B_M_VAR_INTER_PROB,B_M_VAR_INTER_SIGMA,B_M_VAR_INTRA_INDEX,B_M_VAR_INTRA_PROB,B_POWLAW_AMPL,B_POWLAW_AMPL_RHAT,B_POWLAW_GAMMA,B_POWLAW_GAMMA_RHAT,B_POWLAW_NH,B_POWLAW_NH_RHAT,B_POWLAW_STAT,B_S_FLUX_AP,B_S_FLUX_AP90,B_S_FLUX_AP90_AVG,B_S_FLUX_AP_AVG,B_S_FLUX_APEC_AP,B_S_FLUX_APEC_AP90,B_S_FLUX_BB_AP,B_S_FLUX_BB_AP90,B_S_FLUX_BREMS_AP,B_S_FLUX_BREMS_AP90,B_S_FLUX_PLAW_AP,B_S_FLUX_PLAW_AP90,B_S_KP_INTRA_PROB,B_S_KS_INTRA_PROB,B_S_PHOTFLUX_AP,B_S_PHOTFLUX_AP90,B_S_PHOTFLUX_AP90_AVG,B_S_PHOTFLUX_AP_AVG,B_S_VAR_INTER_INDEX,B_S_VAR_INTER_PROB,B_S_VAR_INTER_SIGMA,B_S_VAR_INTRA_INDEX,B_S_VAR_INTRA_PROB
687,707,0.0,2.712765957446808e-05,4.380305602716469e-06,1.083044982698962e-05,9.210526315789474e-06,1.90625e-05,8.626760563380281e-06,1.7681159420289855e-05,0.8909999999999999,0.948,1.4285714285714285e-05,3.342939481268011e-05,3.342939481268011e-05,7.222222222222222e-06,0.875,1.0,7.895927601809953e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0769230769230766e-06,6.148148148148148e-06,6.148148148148148e-06,3.0769230769230766e-06,3.799582463465553e-06,8.333333333333334e-06,3.899721448467967e-06,8.614457831325302e-06,3.861892583120204e-06,8.406593406593405e-06,3.8297872340425535e-06,8.418367346938776e-06,0.893,0.687,3.903576982892691e-06,8.97887323943662e-06,8.97887323943662e-06,2.871853546910755e-06,0.625,0.9179999999999999,1.8571428571428572e-05,0.0,0.0,0.08998998998998997,-0.18218218218218216,-0.26626626626626626,0.00011706161137440761,0.00015884244372990356,9.677419354838709e-06,2.9884393063583815e-05,0.00012158273381294964,3.0400000000000004e-05,0.00012375296912114014,2.994152046783626e-05,0.0001224390243902439,2.988235294117647e-05,0.0001226044226044226,0.7,0.752,3.0503597122302158e-05,0.0001238095238095238,0.0001793103448275862,1.0341463414634145e-05,0.75,0.986,0.0012588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.919431279620855e-05,0.0001760806916426513,0.00018104956268221576,3.907894736842106e-05,7.142857142857143e-05,0.0007650676506765067,7.229551451187336e-05,0.0007829560585885487,7.139364303178486e-05,0.0007609223300970872,7.122302158273382e-05,0.0007529550827423168,0.703,0.664,6.039933444259567e-05,0.00026066666666666664,0.0002635761589403973,3.7962962962962964e-05,0.5,0.6709999999999999,0.004481707317073171,0.0,0.0
688,12,0.0,1.0319148936170211e-05,1.5093378607809847e-06,3.2456747404844295e-06,2.718045112781955e-06,4.429687499999999e-06,2.535211267605634e-06,4.094202898550725e-06,0.845,0.755,4.298029556650246e-06,7.665706051873199e-06,1.3861671469740634e-05,3.611111111111111e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6397748592870544e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0274599542334093e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020610932475884246,1.2903225806451613e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2460431654676261e-05,0.0,0.00023965517241379312,1.4585365853658534e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.028436018957347e-05,0.0,0.00011224489795918369,3.05921052631579e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648,0.622,0.0,0.0,0.00015364238410596026,2.9115226337448565e-05,0.0,0.0,0.0,0.0,0.0
689,826,0.0,0.0005122340425531914,7.792869269949065e-05,0.00018961937716262977,0.00017781954887218044,0.00036796875,0.0001714788732394366,0.00035072463768115946,0.992,0.9940000000000001,0.00023768472906403944,0.000553314121037464,0.000547550432276657,0.0001185185185185185,0.75,1.0,0.0012895927601809954,0.0,0.263,0.0011101694915254237,0.0,0.0010979827089337177,0.0,4.009216589861751e-11,0.0,0.016690647482014386,0.023399999999999997,0.0,3.890728476821192e-11,0.0,4.895104895104895e-05,0.0,0.021124620060790272,0.0,5.581395348837209e-05,7.412731006160164e-05,7.959183673469387e-05,4.202626641651032e-05,8.296296296296295e-05,8.037037037037036e-05,4.090056285178236e-05,5.407098121085595e-05,0.00011711711711711711,5.6267409470752087e-05,0.00012228915662650602,5.5242966751918154e-05,0.00011923076923076923,5.460992907801419e-05,0.00011887755102040816,0.976,0.983,5.4432348367029556e-05,0.00012394366197183098,0.00012112676056338028,3.913043478260869e-05,0.625,1.0,0.00013885714285714285,0.0,0.0,-0.05755755755755755,-0.38538538538538536,-0.3353353353353353,0.0022582938388625595,0.0030321543408360126,0.00018159392789373813,0.0005722543352601156,0.0023501199040767383,0.0005828571428571429,0.002399049881235154,0.0005736842105263158,0.0023658536585365857,0.0005729411764705883,0.002366093366093366,0.973,0.983,0.0005654676258992806,0.0023154761904761903,0.0033189655172413796,0.00019024390243902437,0.625,0.9890000000000001,0.007764705882352943,0.0,0.35700000000000004,0.00010761904761904762,0.0,0.22200000000000003,0.0,0.0010088757396449703,0.0,0.030344827586206897,0.001789099526066351,0.0042651296829971175,0.004285714285714286,0.0009802631578947369,0.0016502463054187196,0.01623616236162362,0.0015699208443271768,0.015579227696404798,0.0016748166259168704,0.016504854368932037,0.0017146282973621101,0.01678486997635934,0.972,0.978,0.0013094841930116471,0.005173333333333334,0.005079470198675496,0.000801440329218107,0.5,0.703,0.02759146341463415,0.0,0.48100000000000004
690,87,0.0,2.085106382978723e-05,3.191850594227504e-06,6.851211072664361e-06,5.827067669172932e-06,1.3125e-05,5.457746478873239e-06,1.2173913043478263e-05,0.7879999999999999,0.9420000000000001,8.953201970443351e-06,2.2680115273775215e-05,3.2564841498559076e-05,6.48148148148148e-06,0.625,0.674,3.653846153846153e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.078799249530957e-07,1.3370370370370368e-06,3.4592592592592588e-06,1.6303939962476546e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.035769828926905e-07,2.1654929577464787e-06,5.387323943661972e-06,1.6590389016018304e-06,0.0,0.237,5.0285714285714285e-06,0.0,0.0,-0.4704704704704704,-0.6526526526526526,-0.25625625625625625,9.62085308056872e-05,0.00018585209003215436,1.0512333965844402e-05,2.4335260115606934e-05,0.00010239808153477216,2.474285714285714e-05,0.00010427553444180522,2.43859649122807e-05,0.00010317073170731708,2.4352941176470587e-05,0.0001031941031941032,0.775,0.856,2.3884892086330937e-05,0.00010178571428571429,0.0002086206896551724,1.151219512195122e-05,0.625,0.715,0.0005247058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414691943127963e-05,0.00015014409221902016,0.00018979591836734697,3.796052631578947e-05,5.566502463054188e-05,0.0006211562115621157,5.620052770448549e-05,0.000633821571238349,5.562347188264059e-05,0.0006177184466019417,5.551558752997602e-05,0.0006122931442080378,0.76,0.396,4.608985024958403e-05,0.00020933333333333332,0.0002615894039735099,3.662551440329218e-05,0.0,0.384,0.002134146341463415,0.0,0.0
691,945,1.0,1.6489361702127658e-05,1.9185059422750423e-06,4.498269896193772e-06,4.135338345864661e-06,8.28125e-06,3.943661971830985e-06,7.898550724637682e-06,0.9420000000000001,0.985,5.504926108374385e-06,1.2536023054755043e-05,1.2939481268011528e-05,2.845679012345679e-06,0.0,0.257,1.66289592760181e-05,0.0,0.0,1.0593220338983052e-05,0.0,0.0014610951008645534,0.0,1.3018433179723502e-08,0.0,0.005676258992805756,0.136,0.0,6.903973509933775e-10,0.0,9.755244755244754e-07,0.0,0.01203647416413374,0.0,1.291754756871036e-06,2.299794661190965e-06,1.6959183673469387e-06,9.812382739212007e-07,2.103703703703703e-06,2.481481481481481e-06,1.2345215759849907e-06,1.2734864300626303e-06,2.7972972972972973e-06,1.306406685236769e-06,2.8795180722891568e-06,1.2915601023017902e-06,2.8241758241758237e-06,1.2836879432624113e-06,2.8214285714285718e-06,0.727,0.667,1.3172628304821154e-06,3.0140845070422533e-06,3.52112676056338e-06,1.1784897025171625e-06,0.625,0.9309999999999999,2.354285714285714e-05,0.0,0.0,-0.19119119119119118,-0.2322322322322322,-0.04124124124124124,7.79620853080569e-05,9.871382636655948e-05,5.483870967741935e-06,1.7803468208092487e-05,7.841726618705035e-05,1.7942857142857144e-05,7.933491686460808e-05,1.783625730994152e-05,7.902439024390245e-05,1.7823529411764707e-05,7.91154791154791e-05,0.982,0.9109999999999999,1.784172661870504e-05,8.035714285714285e-05,0.00010862068965517241,5.804878048780488e-06,0.0,0.20199999999999999,0.0003835294117647059,0.0,0.0,3.2761904761904764e-06,0.0,0.213,0.0,0.005207100591715976,0.0,0.015816091954022986,2.582938388625593e-05,5.5619596541786736e-05,5.626822157434403e-05,1.4473684210526317e-05,2.807881773399015e-05,0.00024846248462484624,2.704485488126649e-05,0.0002423435419440746,2.8484107579462103e-05,0.00024999999999999995,2.9016786570743402e-05,0.0002529550827423168,0.81,0.828,2.1963394342762064e-05,7.666666666666667e-05,7.880794701986755e-05,1.3786008230452676e-05,0.0,0.192,0.0010335365853658537,0.0,0.0
692,145,0.0,3.4468085106382976e-05,3.7011884550084885e-06,1.453287197231834e-05,1.2368421052631577e-05,2.734375e-05,1.158450704225352e-05,2.5362318840579714e-05,0.9990000000000001,0.9990000000000001,1.8965517241379314e-05,4.726224783861671e-05,4.610951008645533e-05,9.320987654320987e-06,0.0,0.031,2.352941176470588e-05,0.0,0.0,0.0002525423728813559,0.0,0.0008213256484149855,0.0,8.36405529953917e-09,0.0,0.008057553956834534,0.00773,0.0,0.0020695364238410598,0.0,1.0629370629370628e-05,0.0,0.01656534954407295,0.0,3.4038054968287527e-06,2.8747433264887067e-06,3.428571428571428e-06,9.061913696060036e-07,1.896296296296296e-06,1.8481481481481479e-06,8.667917448405253e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7729393468118197e-06,4.225352112676056e-06,4.084507042253521e-06,1.2585812356979404e-06,0.0,0.18899999999999997,1.217142857142857e-05,0.0,0.0,-0.4114114114114114,-0.7177177177177178,-0.43143143143143137,0.00015639810426540287,0.00020964630225080386,1.2333965844402276e-05,4.005780346820809e-05,0.00016930455635491605,4.0742857142857136e-05,0.00017244655581947742,4.011695906432748e-05,0.0001704878048780488,4.005882352941176e-05,0.0001705159705159705,0.69,0.857,4.0143884892086335e-05,0.00016904761904761904,0.0002413793103448276,1.3658536585365854e-05,0.375,0.532,0.000911764705882353,0.0,0.0,2.1238095238095238e-05,0.0,0.40599999999999997,0.0,0.010325443786982249,0.0,0.025057471264367817,0.00013625592417061612,0.00033141210374639765,0.00032653061224489796,7.302631578947367e-05,0.00014039408866995076,0.0014268142681426814,0.00014116094986807386,0.0014647137150466047,0.0001393643031784841,0.001419902912621359,0.00013908872901678655,0.0014066193853427898,0.998,0.997,0.00011630615640599004,0.0004753333333333333,0.0004609271523178808,6.995884773662551e-05,0.0,0.309,0.003429878048780488,0.0,0.0
693,212,0.0,0.005638297872340425,0.0,0.00286159169550173,0.0023947368421052633,0.004921875,0.0022359154929577464,0.0045507246376811595,0.244,0.537,0.003682266009852217,0.008530259365994235,0.008587896253602305,0.0018580246913580247,0.0,0.0,0.0,0.0,0.0637,0.07838983050847456,0.0,0.0007377521613832854,0.0,4.0783410138248846e-11,0.0,0.024532374100719425,0.00815,0.0,0.0008311258278145695,0.0,0.001636363636363636,0.0,0.02142857142857143,0.0,0.0007272727272727271,0.0007967145790554414,0.0007795918367346937,0.00012607879924953093,0.0002648148148148148,0.0,0.0,0.00024008350730688933,0.0005495495495495496,0.0002456824512534819,0.0005650602409638555,0.00024271099744245522,0.0005549450549450548,0.00024113475177304963,0.0005561224489795918,0.0113,0.0615,0.0002441679626749611,0.0005880281690140844,0.0,0.0,0.0,0.0,0.0,0.0,0.386,-0.4834834834834834,-0.8048048048048048,-0.5255255255255254,0.025118483412322277,0.0,0.0,0.006416184971098266,0.026618705035971222,0.006514285714285715,0.027078384798099767,0.006432748538011695,0.026829268292682926,0.006411764705882353,0.026781326781326782,0.684,0.32899999999999996,0.006489208633093525,0.026785714285714288,0.03862068965517241,0.0021853658536585365,0.0,0.0,0.0,0.0,0.111,0.0037428571428571433,0.0,0.422,0.0,0.008846153846153846,0.0,0.050114942528735634,0.0283175355450237,0.06743515850144093,0.0,0.0,0.028817733990147792,0.2816728167281673,0.029419525065963063,0.2916111850865513,0.02872860635696822,0.27912621359223294,0.028537170263788974,0.2754137115839244,0.158,0.38,0.024126455906821966,0.09466666666666665,0.09735099337748343,0.015329218106995885,0.0,0.0,0.0,0.0,0.0887
694,1616,1.0,0.0010159574468085104,0.0006434634974533107,0.0007785467128027683,0.0008082706766917294,0.001625,0.0008098591549295774,0.0016159420289855073,0.541,0.799,0.0007376847290640395,0.0016714697406340056,0.0016714697406340056,0.0003697530864197531,0.0,0.0,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006791744840525329,0.0013629629629629627,0.0013629629629629627,0.0006791744840525329,0.0006555323590814196,0.001472972972972973,0.00066016713091922,0.0014879518072289158,0.0006572890025575447,0.0014725274725274724,0.000657210401891253,0.0014795918367346938,0.741,0.623,0.0006407465007776051,0.0015070422535211265,0.0015070422535211265,0.000471395881006865,0.0,0.0,0.0,0.0,0.39899999999999997,0.7107107107107106,0.8828828828828827,0.4474474474474474,0.0042417061611374415,0.005755627009646303,0.0003624288425047438,0.0010578034682080925,0.004172661870503597,0.0010514285714285714,0.004156769596199525,0.0010584795321637425,0.004170731707317073,0.0010588235294117648,0.004176904176904177,0.11699999999999999,0.3,0.0010215827338129497,0.004005952380952381,0.005801724137931034,0.0003463414634146341,0.0,0.0,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005284360189573461,0.0013861671469740633,0.0014023323615160353,0.0002934210526315789,0.0004125615763546799,0.004440344403444035,0.00039313984168865435,0.004274300932090547,0.000410757946210269,0.004405339805825241,0.0004088729016786571,0.004349881796690307,0.9670000000000001,0.9690000000000001,0.00043261231281198007,0.0018666666666666666,0.0018543046357615892,0.0002674897119341564,0.0,0.0,0.0,0.2,0.695
695,511,0.0,1.5904255319148936e-05,1.6417657045840406e-06,8.062283737024222e-06,6.842105263157895e-06,1.4453125e-05,6.408450704225352e-06,1.3405797101449276e-05,0.997,0.998,1.0541871921182266e-05,2.504322766570605e-05,2.530259365994236e-05,5.32716049382716e-06,0.375,0.39799999999999996,0.0002251131221719457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2348367029548994e-07,7.852112676056338e-07,7.852112676056338e-07,2.3798627002288328e-07,0.0,0.0,0.0,0.0,0.0,-0.7077077077077077,-0.9129129129129129,-0.5565565565565566,6.895734597156399e-05,9.356913183279743e-05,5.673624288425047e-06,1.8959537572254336e-05,7.673860911270984e-05,1.9257142857142855e-05,7.814726840855108e-05,1.9005847953216373e-05,7.73170731707317e-05,1.9e-05,7.714987714987715e-05,0.7659999999999999,0.884,1.8992805755395684e-05,7.678571428571428e-05,0.00011120689655172414,6.439024390243902e-06,0.0,0.0566,0.0006411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.123222748815167e-05,0.00022737752161383282,0.00023352769679300294,5.138157894736842e-05,9.113300492610839e-05,0.000916359163591636,9.221635883905013e-05,0.0009374167776298271,9.095354523227385e-05,0.0009101941747572814,9.076738609112711e-05,0.0009018912529550828,0.992,0.996,7.62063227953411e-05,0.0003066666666666667,0.00030860927152317883,4.773662551440329e-05,0.0,0.326,0.016615853658536586,0.0,0.0
696,728,1.0,4.6968085106382975e-05,0.0,1.453287197231834e-05,1.3308270676691729e-05,2.84375e-05,1.2781690140845068e-05,2.695652173913044e-05,0.977,0.99,1.7733990147783254e-05,4.265129682997118e-05,4.755043227665706e-05,9.938271604938271e-06,0.5,0.674,3.042986425339366e-05,0.0,0.0,4.067796610169491e-05,0.0,0.0013602305475504323,0.0,1.1359447004608294e-10,0.0,0.008992805755395683,0.0232,0.0,0.0021026490066225166,0.0,4.790209790209789e-06,0.0,0.012188449848024318,0.0,4.756871035940803e-06,5.585215605749487e-06,5.816326530612245e-06,3.0206378986866794e-06,5.703703703703703e-06,0.0,0.0,3.987473903966598e-06,8.693693693693694e-06,4.094707520891365e-06,8.975903614457832e-06,4.040920716112532e-06,8.79120879120879e-06,4.018912529550828e-06,8.775510204081633e-06,0.955,0.919,4.074650077760498e-06,9.366197183098591e-06,1.232394366197183e-05,3.993135011441647e-06,0.625,0.809,1.754285714285714e-05,0.0,0.0,-0.14514514514514512,-0.31231231231231227,-0.17517517517517514,0.0002156398104265403,0.0,0.0,5.092485549132948e-05,0.0002175059952038369,5.131428571428571e-05,0.00021971496437054631,5.105263157894737e-05,0.00021926829268292683,5.105882352941177e-05,0.0002194103194103194,0.93,0.894,5.136690647482015e-05,0.00022083333333333335,0.0003439655172413793,1.8878048780487805e-05,0.0,0.198,0.0006647058823529413,0.0,0.0,1.4571428571428571e-05,0.0,0.255,0.0,0.008254437869822485,0.0,0.017471264367816094,0.00010509478672985782,0.0002636887608069164,0.0,0.0,0.00010788177339901479,0.0010885608856088561,0.00010395778364116095,0.0010599201065246342,0.00010953545232273842,0.0010983009708737863,0.00011151079136690649,0.0011111111111111113,0.934,0.978,8.419301164725458e-05,0.0003406666666666667,0.00033973509933774834,5.390946502057613e-05,0.5,0.575,0.002332317073170732,0.0,0.0
697,837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1748768472906404e-06,0.0,4.495677233429395e-06,2.530864197530864e-06,0.0,0.18,3.427601809954751e-05,0.0,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116640746500778e-07,0.0,2.0880281690140842e-06,5.503432494279175e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.4634634634634634,0.0,1.23696682464455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2916666666666666e-05,0.0,2.9609756097560976e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2440758293838865e-05,1.4899135446685878e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3460898502495841e-05,2.533333333333333e-05,0.00011390728476821192,2.561728395061728e-05,0.0,0.33399999999999996,0.004207317073170733,0.0,0.451
699,532,1.0,3.218085106382978e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3300492610837439e-06,3.170028818443804e-06,2.60806916426513e-06,5.141975308641975e-07,0.625,0.759,1.0316742081447963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3789868667917448e-07,3.014814814814814e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.178849144634526e-07,1.1514084507042254e-06,7.887323943661972e-07,2.631578947368421e-07,0.5,0.6579999999999999,1.7542857142857139e-06,0.0,0.0,0.19519519519519518,0.14514514514514512,-0.05875875875875875,1.3933649289099528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4532374100719425e-06,1.4166666666666664e-05,1.7586206896551724e-05,1.0048780487804878e-06,0.625,0.805,0.0002535294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9099526066350715e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1264559068219635e-06,0.0,9.66887417218543e-06,2.088477366255144e-06,0.0,0.546,0.0007957317073170732,0.0,0.0
700,599,1.0,1.0425531914893615e-05,0.0,2.602076124567474e-06,2.368421052631579e-06,1.359375e-05,2.2640845070422537e-06,1.2898550724637683e-05,0.885,0.935,3.189655172413793e-06,2.0634005763688757e-05,1.9625360230547546e-05,2.5679012345679013e-06,0.0,0.307,4.943438914027149e-05,0.0,0.0,0.004101694915254237,0.0,0.0005360230547550433,0.0,0.011451612903225805,0.0,0.023165467625899282,0.0526,0.0,3.708609271523179e-09,0.0,1.874125874125874e-06,0.0,0.006808510638297872,0.0,9.957716701902747e-07,4.065708418891171e-06,3.7142857142857138e-06,1.9324577861163227e-06,5.9999999999999985e-06,0.0,0.0,2.0542797494780795e-06,7.027027027027026e-06,2.1086350974930365e-06,7.228915662650602e-06,2.081841432225064e-06,7.0879120879120875e-06,2.070921985815603e-06,7.0918367346938785e-06,0.757,0.813,2.1461897356143085e-06,7.5704225352112675e-06,6.514084507042253e-06,1.5446224256292906e-06,0.0,0.19899999999999998,1.0742857142857142e-05,0.0,0.0,0.21721721721721718,0.20520520520520516,-0.031231231231231227,8.483412322274883e-05,0.0,0.0,1.2890173410404622e-05,9.208633093525179e-05,1.297142857142857e-05,9.311163895486936e-05,1.2923976608187133e-05,9.268292682926829e-05,1.288235294117647e-05,9.287469287469286e-05,0.149,0.0814,1.3007194244604316e-05,9.166666666666667e-05,0.00012413793103448274,4.68780487804878e-06,0.0,0.0174,0.0003964705882352942,0.0,0.0,4.057142857142858e-06,0.0,0.172,0.0,8.786982248520709e-05,0.0,0.009471264367816092,1.7417061611374408e-05,8.299711815561958e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3460898502495841e-05,0.00011066666666666667,0.00012781456953642382,1.3683127572016464e-05,0.0,0.37200000000000005,0.0022865853658536584,0.0,0.0
701,446,0.0,2.138297872340425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.729064039408867e-06,8.069164265129683e-06,7.118155619596541e-06,1.617283950617284e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.401408450704225e-07,3.1006864988558353e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.767772511848343e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3597122302158274e-05,8.690476190476189e-05,7.181034482758621e-05,4.390243902439024e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7654028436018962e-05,3.487031700288184e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6971713810316137e-05,5.486666666666667e-05,6.006622516556291e-05,9.423868312757202e-06,0.0,0.0,0.0,0.0,0.0
