index_compiled,index,class,hea_class,B_M_FLUX_AP,B_B_FLUX_AP_AVG,B_B_FLUX_BB_AP,B_B_FLUX_BREMS_AP,B_B_FLUX_BREMS_AP90,B_B_FLUX_PLAW_AP,B_B_FLUX_PLAW_AP90,B_B_KP_INTRA_PROB,B_B_KS_INTRA_PROB,B_B_PHOTFLUX_AP,B_B_PHOTFLUX_AP90,B_B_PHOTFLUX_AP90_AVG,B_B_PHOTFLUX_AP_AVG,B_B_VAR_INTER_INDEX,B_B_VAR_INTER_PROB,B_B_VAR_INTER_SIGMA,B_B_VAR_INTRA_INDEX,B_B_VAR_INTRA_PROB,B_BB_AMPL,B_BB_AMPL_RHAT,B_BB_KT,B_BB_KT_RHAT,B_BB_NH,B_BB_NH_RHAT,B_BB_STAT,B_BREMS_KT,B_BREMS_KT_RHAT,B_BREMS_NH,B_BREMS_NH_RHAT,B_BREMS_NORM,B_BREMS_NORM_RHAT,B_BREMS_STAT,B_FLUX_APEC,B_FLUX_BB,B_FLUX_BREMS,B_FLUX_PLAW,B_H_FLUX_AP,B_H_FLUX_AP90,B_H_FLUX_AP90_AVG,B_H_FLUX_AP_AVG,B_H_FLUX_APEC_AP,B_H_FLUX_APEC_AP90,B_H_FLUX_BB_AP,B_H_FLUX_BB_AP90,B_H_FLUX_BREMS_AP,B_H_FLUX_BREMS_AP90,B_H_FLUX_PLAW_AP,B_H_FLUX_PLAW_AP90,B_H_KP_INTRA_PROB,B_H_KS_INTRA_PROB,B_H_PHOTFLUX_AP,B_H_PHOTFLUX_AP90,B_H_PHOTFLUX_AP90_AVG,B_H_PHOTFLUX_AP_AVG,B_H_VAR_INTER_INDEX,B_H_VAR_INTER_PROB,B_H_VAR_INTER_SIGMA,B_H_VAR_INTRA_INDEX,B_H_VAR_INTRA_PROB,B_HARDNESS_RATIO_HM,B_HARDNESS_RATIO_HS,B_HARDNESS_RATIO_MS,B_M_FLUX_AP90,B_M_FLUX_AP90_AVG,B_M_FLUX_AP_AVG,B_M_FLUX_APEC_AP,B_M_FLUX_APEC_AP90,B_M_FLUX_BB_AP,B_M_FLUX_BB_AP90,B_M_FLUX_BREMS_AP,B_M_FLUX_BREMS_AP90,B_M_FLUX_PLAW_AP,B_M_FLUX_PLAW_AP90,B_M_KP_INTRA_PROB,B_M_KS_INTRA_PROB,B_M_PHOTFLUX_AP,B_M_PHOTFLUX_AP90,B_M_PHOTFLUX_AP90_AVG,B_M_PHOTFLUX_AP_AVG,B_M_VAR_INTER_INDEX,B_M_VAR_INTER_PROB,B_M_VAR_INTER_SIGMA,B_M_VAR_INTRA_INDEX,B_M_VAR_INTRA_PROB,B_POWLAW_AMPL,B_POWLAW_AMPL_RHAT,B_POWLAW_GAMMA,B_POWLAW_GAMMA_RHAT,B_POWLAW_NH,B_POWLAW_NH_RHAT,B_POWLAW_STAT,B_S_FLUX_AP,B_S_FLUX_AP90,B_S_FLUX_AP90_AVG,B_S_FLUX_AP_AVG,B_S_FLUX_APEC_AP,B_S_FLUX_APEC_AP90,B_S_FLUX_BB_AP,B_S_FLUX_BB_AP90,B_S_FLUX_BREMS_AP,B_S_FLUX_BREMS_AP90,B_S_FLUX_PLAW_AP,B_S_FLUX_PLAW_AP90,B_S_KP_INTRA_PROB,B_S_KS_INTRA_PROB,B_S_PHOTFLUX_AP,B_S_PHOTFLUX_AP90,B_S_PHOTFLUX_AP90_AVG,B_S_PHOTFLUX_AP_AVG,B_S_VAR_INTER_INDEX,B_S_VAR_INTER_PROB,B_S_VAR_INTER_SIGMA,B_S_VAR_INTRA_INDEX,B_S_VAR_INTRA_PROB
263,154,0.0,0.9467455621301775,0.0,0.0,2.456747404844291e-06,2.056390977443609e-06,4.921875e-06,1.919014084507042e-06,4.543478260869565e-06,0.444,0.536,3.1527093596059115e-06,8.5014409221902e-06,9.62536023054755e-06,3.965517241379311e-06,0.0,0.306,1.821266968325792e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.015009380863039e-07,1.0370370370370367e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.636080870917575e-07,1.9471830985915492e-06,2.1161971830985915e-06,8.678071539657855e-07,0.0,0.266,4.577142857142857e-06,0.0,0.0,0.1291291291291291,-0.4054054054054054,-0.4854854854854854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.172661870503598e-06,3.6810344827586205e-05,4.1896551724137934e-05,9.096209912536444e-06,0.0,0.0631,0.0013266475644699142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4014778325123157e-05,0.00028290282902829027,2.4538258575197893e-05,0.000292942743009321,2.3960880195599025e-05,0.0002803398058252427,2.386091127098321e-05,0.0002765957446808511,0.252,0.0877,2.0133111480865224e-05,9.533333333333332e-05,9.933774834437085e-05,2.2398589065255726e-05,0.0,0.19899999999999998,0.002096153846153846,0.0,0.0
264,11,0.0,0.9467455621301775,1.0319148936170211e-05,1.6432532347504623e-06,3.2456747404844295e-06,2.718045112781955e-06,4.429687499999999e-06,2.535211267605634e-06,4.094202898550725e-06,0.845,0.755,4.298029556650246e-06,7.665706051873199e-06,1.3861671469740634e-05,7.204433497536947e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6397748592870544e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.474339035769829e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020610932475884246,3.617021276595744e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2460431654676261e-05,0.0,0.00023965517241379312,4.3586005830903786e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.028436018957347e-05,0.0,0.00011224489795918369,5.790784557907847e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648,0.622,0.0,0.0,0.00015364238410596026,4.991181657848325e-05,0.0,0.0,0.0,0.0,0.0
265,435,0.0,0.9467455621301775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1748768472906404e-06,0.0,4.495677233429395e-06,5.049261083743843e-06,0.0,0.18,3.427601809954751e-05,0.0,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116640746500778e-07,0.0,2.0880281690140842e-06,7.480559875583203e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.4634634634634634,0.0,1.673076923076923e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8706896551724137e-05,0.0,8.848396501457727e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2440758293838865e-05,1.4899135446685878e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3460898502495841e-05,2.533333333333333e-05,0.00011390728476821192,4.3915343915343905e-05,0.0,0.33399999999999996,0.005307692307692308,0.0,0.451
266,835,0.0,0.9526627218934911,0.0,0.0010406654343807762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006512968299711815,0.002807881773399015,0.0,0.0,0.0,0.0,0.0602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015851851851851847,0.0007767354596622888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025105633802816898,0.0010948678071539659,0.0,0.0,0.0,0.0,0.14800000000000002,0.0,0.0,0.0,0.0,0.0347266881028939,0.0057978723404255314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041379310344827586,0.007099125364431488,0.0,0.0,0.0,0.0,0.11800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023848396501457727,0.010734744707347449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03509933774834437,0.009576719576719574,0.0,0.0,0.0,0.0,0.218
267,924,0.0,0.9467455621301775,0.001026595744680851,0.00032532347504621073,0.00044290657439446365,0.0004097744360902256,0.0008203125,0.00039788732394366197,0.0007898550724637682,1.0,1.0,0.0005049261083743843,0.001138328530259366,0.0017723342939481269,0.0007894088669950737,0.0,0.0,0.0,0.9,1.0,0.004533898305084745,0.0,0.05519031141868512,0.0,2.440476190476191e-10,0.0,0.030647482014388487,0.0113,0.0,0.004481327800829876,0.0,0.0001965034965034965,0.0,0.053951367781155016,0.0,0.00010761099365750528,0.00012176591375770021,0.00012959183673469385,0.00014409005628517822,0.0002740740740740741,0.00031962962962962956,0.00016360225140712943,9.352818371607517e-05,0.0001981981981981982,9.554317548746519e-05,0.00020301204819277106,9.462915601023018e-05,0.00019999999999999998,9.432624113475178e-05,0.0002,0.8029999999999999,0.91,9.486780715396579e-05,0.0002112676056338028,0.00024225352112676056,0.00010808709175738726,0.0,0.0,0.0,0.8,1.0,-0.13213213213213212,-0.5015015015015014,-0.39539539539539537,0.005993589743589743,0.006945337620578779,0.0011914893617021277,0.0011502890173410404,0.015609756097560976,0.001154285714285714,0.015599999999999998,0.001152046783625731,0.015702479338842976,0.0011529411764705884,0.015537190082644627,1.0,1.0,0.0011467625899280575,0.006620689655172413,0.007836206896551724,0.0013629737609329447,0.0,0.0,0.0,0.9,1.0,0.00048190476190476195,0.0,0.3539445628997867,0.0,0.01310185185185185,0.0,0.07126436781609195,0.0036848341232227494,0.00829971181556196,0.01623906705539359,0.007422166874221671,0.003546798029556651,0.033087330873308736,0.0035224274406332455,0.03315579227696405,0.003581907090464548,0.033131067961165044,0.003597122302158273,0.03309692671394799,1.0,1.0,0.0030449251247920135,0.011400000000000002,0.021192052980132447,0.005961199294532626,0.0,0.0,0.0,0.8,1.0
268,43,0.0,0.9467455621301775,1.0478723404255319e-05,4.417744916820702e-07,3.5294117647058825e-06,2.954887218045113e-06,6.0078125e-06,2.7570422535211267e-06,5.557971014492755e-06,0.619,0.35700000000000004,4.532019704433497e-06,1.0403458213256484e-05,6.512968299711816e-06,3.11576354679803e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.035369774919614e-05,1.409574468085106e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1553956834532375e-05,0.0,9.224137931034483e-05,1.501457725947522e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.601895734597157e-05,0.0,7.08454810495627e-05,3.362391033623911e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363,0.266,0.0,0.0,9.867549668874172e-05,2.874779541446208e-05,0.0,0.0,0.0,0.0,0.0
269,422,0.0,0.9467455621301775,4.989361702127659e-05,3.456561922365989e-06,1.792387543252595e-05,1.4999999999999999e-05,3.7890625e-05,1.4014084507042253e-05,3.5000000000000004e-05,0.985,0.95,2.302955665024631e-05,6.570605187319885e-05,6.628242074927953e-05,2.3152709359605914e-05,0.0,0.0423,3.3710407239819e-05,0.0,0.3,0.0002330508474576271,0.0,0.054152249134948094,0.0,1.0416666666666667e-09,0.0,0.014316546762589928,0.018600000000000002,0.0,1.8423236514522823e-09,0.0,5.314685314685314e-06,0.0,0.015653495440729484,0.0,4.524312896405919e-06,6.48870636550308e-06,7.693877551020407e-06,0.0,5.074074074074073e-06,5.074074074074073e-06,0.0,4.217118997912317e-06,7.972972972972972e-06,4.345403899721448e-06,8.192771084337349e-06,4.271099744245524e-06,8.021978021978022e-06,4.255319148936171e-06,8.010204081632652e-06,0.9179999999999999,0.774,4.074650077760498e-06,8.521126760563379e-06,8.521126760563379e-06,4.074650077760498e-06,0.0,0.375,9.485714285714286e-06,0.0,0.46799999999999997,-0.04254254254254254,-0.4854854854854854,-0.44844844844844833,0.00030416666666666667,0.0003077170418006431,5.1010638297872336e-05,4.092485549132947e-05,0.0007707317073170732,4.154285714285714e-05,0.0007784,4.1052631578947364e-05,0.0007760330578512396,4.1e-05,0.0007710743801652892,0.8809999999999999,0.91,4.143884892086331e-05,0.00033275862068965516,0.00033448275862068964,4.067055393586006e-05,0.625,0.7340000000000001,0.004355300859598854,0.0,0.467,9.447619047619048e-06,0.0,0.2302771855010661,0.0,5.601851851851852e-09,0.0,0.019448275862068966,0.00012914691943127963,0.00046109510086455327,0.0004693877551020409,0.00013698630136986303,0.00014901477832512318,0.0019311193111931119,0.00015303430079155673,0.001997336884154461,0.00014914425427872861,0.0019174757281553395,0.0001474820143884892,0.0018912529550827424,0.9640000000000001,0.976,0.00012512479201331117,0.0006493333333333334,0.0006437086092715231,0.00013580246913580247,0.0,0.0219,0.0225,0.0,0.293
270,39,0.0,0.9467455621301775,1.0478723404255319e-05,4.417744916820702e-07,3.5294117647058825e-06,2.954887218045113e-06,6.0078125e-06,2.7570422535211267e-06,5.557971014492755e-06,0.619,0.35700000000000004,4.532019704433497e-06,1.0403458213256484e-05,6.512968299711816e-06,3.11576354679803e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.035369774919614e-05,1.409574468085106e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1553956834532375e-05,0.0,9.224137931034483e-05,1.501457725947522e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.601895734597157e-05,0.0,7.08454810495627e-05,3.362391033623911e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363,0.266,0.0,0.0,9.867549668874172e-05,2.874779541446208e-05,0.0,0.0,0.0,0.0,0.0
271,897,0.0,0.9467455621301775,0.00017606382978723403,2.532347504621072e-05,4.740484429065744e-05,5.150375939849623e-05,0.00010703125,5.140845070422535e-05,0.00010652173913043479,0.8440000000000001,0.85,6.120689655172415e-05,0.00014236311239193084,0.00014495677233429394,6.379310344827587e-05,0.625,0.883,0.00010328054298642533,0.3,0.5539999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3377110694183865e-05,2.8074074074074066e-05,2.87037037037037e-05,1.5084427767354599e-05,1.8872651356993737e-05,4.103603603603604e-05,1.9721448467966573e-05,4.2951807228915665e-05,1.9386189258312015e-05,4.1923076923076915e-05,1.9125295508274234e-05,4.1581632653061226e-05,0.5329999999999999,0.16399999999999998,1.9751166407465008e-05,4.4718309859154924e-05,4.6830985915492954e-05,2.161741835147745e-05,0.75,0.9520000000000001,2.708571428571428e-05,0.0,0.0,-0.048748748748748745,-0.08998998998998997,-0.04004004004004004,0.0010705128205128205,0.0010643086816720258,0.00017499999999999997,0.0002,0.002813008130081301,0.00020114285714285715,0.002816,0.0002,0.0028347107438016525,0.00020058823529411766,0.002818181818181818,0.513,0.7090000000000001,0.00020431654676258994,0.0012241379310344827,0.0012241379310344827,0.0002099125364431487,0.0,0.256,0.0021088825214899717,0.4,0.6409999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003009478672985782,0.00030259365994236305,0.0004052478134110788,0.0003511830635118307,0.00028817733990147787,0.002841328413284133,0.00024274406332453827,0.0024234354194407463,0.00030684596577017117,0.0030097087378640774,0.0003297362110311751,0.0032151300236406624,0.9670000000000001,0.9790000000000001,0.00024292845257903496,0.0009666666666666667,0.0009602649006622517,0.0002504409171075837,0.0,0.159,0.0015557692307692308,0.0,0.0
272,122,0.0,0.9467455621301775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.692118226600986e-06,9.654178674351586e-06,9.798270893371757e-06,5.073891625615764e-06,0.625,0.753,3.472850678733031e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2082551594746716e-07,7.777777777777777e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.552099533437014e-07,1.4507042253521126e-06,1.5281690140845069e-06,5.738724727838259e-07,0.0,0.258,1.3199999999999999e-05,0.0,0.0,-0.31231231231231227,-0.6356356356356355,-0.36736736736736736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1640287769784173e-05,5.6982758620689655e-05,6.456896551724138e-05,1.2419825072886297e-05,0.0,0.35600000000000004,0.003982808022922637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81198003327787e-05,9e-05,8.874172185430464e-05,3.121693121693121e-05,0.0,0.401,0.002365384615384615,0.0,0.0
273,119,1.0,0.8875739644970414,1.6170212765957446e-05,0.0,5.743944636678201e-06,5.18796992481203e-06,9.84375e-06,4.964788732394366e-06,9.275362318840581e-06,0.639,0.7659999999999999,6.945812807881774e-06,1.484149855907781e-05,1.0720461095100865e-05,4.7536945812807885e-06,0.0,0.11900000000000001,8.585972850678732e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9812382739212e-07,2.1407407407407406e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.485225505443235e-06,3.426056338028169e-06,2.6795774647887322e-06,1.0233281493001556e-06,0.0,0.273,8.228571428571427e-06,0.0,0.0,-0.09999999999999999,-0.4154154154154153,-0.3223223223223223,8.653846153846153e-05,0.0,0.0,1.7283236994219653e-05,0.00021951219512195122,1.7428571428571426e-05,0.00022079999999999997,1.7309941520467835e-05,0.00022148760330578513,1.7294117647058823e-05,0.00021983471074380167,0.24600000000000002,0.478,1.7122302158273384e-05,9.310344827586207e-05,6.948275862068966e-05,1.3192419825072888e-05,0.0,0.386,0.0019512893982808024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.940758293838863e-05,0.00011095100864553313,0.0,0.0,4.9014778325123165e-05,0.0004587945879458795,4.7493403693931406e-05,0.00045006657789613855,4.963325183374083e-05,0.000462378640776699,5.035971223021583e-05,0.00046572104018912535,0.919,0.721,3.7936772046589024e-05,0.00014266666666666665,9.205298013245033e-05,2.5044091710758375e-05,0.0,0.0616,0.0006134615384615384,0.0,0.0
274,227,1.0,0.8875739644970414,1.781914893617021e-05,0.0,6.955017301038063e-06,6.353383458646616e-06,1.28125e-05,6.091549295774648e-06,1.2173913043478263e-05,0.877,0.9490000000000001,8.52216748768473e-06,1.936599423631124e-05,9.164265129682998e-06,3.977832512315271e-06,0.0,0.469,1.6515837104072394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.827392120075047e-06,3.814814814814814e-06,0.0,0.0,2.755741127348643e-06,5.990990990990991e-06,2.841225626740947e-06,6.144578313253012e-06,2.78772378516624e-06,6.043956043956043e-06,2.7895981087470452e-06,6.071428571428572e-06,0.9670000000000001,0.98,2.8460342146189737e-06,6.514084507042253e-06,2.8345070422535213e-06,1.2301710730948678e-06,0.0,0.0214,9.371428571428569e-07,0.0,0.0,0.15015015015015012,-0.13913913913913914,-0.28228228228228225,0.00010576923076923076,0.0,0.0,1.9421965317919074e-05,0.0002691056910569106,1.9542857142857143e-05,0.0002696,1.9473684210526315e-05,0.0002710743801652892,1.9470588235294118e-05,0.00026942148760330576,0.426,0.684,1.971223021582734e-05,0.00011637931034482759,5.1293103448275863e-05,8.965014577259475e-06,0.0,0.44,0.000842406876790831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7274881516587686e-05,0.00011296829971181555,0.0,0.0,5.086206896551725e-05,0.0005116851168511685,4.9076517150395785e-05,0.0004980026631158456,5.1711491442542795e-05,0.0005157766990291262,5.2637889688249394e-05,0.0005212765957446809,0.841,0.6459999999999999,4.0099833610648924e-05,0.00016133333333333332,8.013245033112581e-05,2.151675485008818e-05,0.625,0.79,0.002538461538461538,0.0,0.0
275,56,0.0,0.9467455621301775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767,0.835,0.0,0.0,4.380403458213256e-06,1.7118226600985225e-06,0.625,0.8320000000000001,1.9457013574660632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538732394366197e-06,6.594090202177295e-07,0.0,0.0922,1.2628571428571428e-05,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.827586206896552e-05,3.425655976676385e-06,0.0,0.0688,0.0015128939828080233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,6.878306878306877e-06,0.0,0.436,0.001446153846153846,0.0,0.0
276,125,1.0,0.8284023668639053,3.085106382978723e-06,0.0,7.68166089965398e-07,6.992481203007519e-07,3.2421875000000005e-06,6.690140845070422e-07,3.0652173913043482e-06,0.84,0.716,9.34729064039409e-07,5.072046109510087e-06,5.9654178674351575e-06,3.066502463054187e-06,0.625,0.9440000000000001,2.873303167420814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.037037037037037e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853,0.552,0.0,1.841549295774648e-06,1.204225352112676e-06,5.660964230171073e-07,0.5,0.6559999999999999,4.3942857142857144e-06,0.0,0.0,-0.06506506506506506,-0.5455455455455456,-0.26626626626626626,2.496794871794872e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.426,3.841726618705036e-06,3.025862068965517e-05,3.5e-05,7.82798833819242e-06,0.625,0.9540000000000001,0.003810888252148998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7819905213270145e-06,2.1008645533141213e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584,0.0759,5.856905158069884e-06,3.46e-05,5.576158940397351e-05,1.81657848324515e-05,0.625,0.8340000000000001,0.002519230769230769,0.0,0.0
277,583,0.0,0.9467455621301775,1.0691489361702126e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.869458128078818e-06,6.916426512968298e-06,6.48414985590778e-06,2.6354679802955665e-06,0.0,0.27699999999999997,0.0002737556561085973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.161741835147745e-07,7.218309859154929e-07,0.0,0.0,0.0,0.012,4.485714285714285e-06,0.0,0.0,-0.7167167167167167,-0.7227227227227226,0.007507507507507507,7.596153846153846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2733812949640287e-05,8.46551724137931e-05,6.85344827586207e-05,1.0276967930029155e-05,0.0,0.111,0.0010945558739255015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4454976303317535e-05,2.481268011527377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3444259567387687e-05,3.88e-05,4.099337748344371e-05,1.3562610229276896e-05,0.0,0.273,0.011519230769230768,0.0,0.0
278,822,0.0,0.9526627218934911,0.0,0.00018853974121996303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015619596541786743,0.0006748768472906404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.925925925925924e-05,2.9831144465290807e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011126760563380281,4.976671850699844e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008231511254019292,0.001382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009224137931034482,0.001588921282798834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01650145772594752,0.007135740971357412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195364238410596,0.005273368606701939,0.0,0.0,0.0,0.0,0.0
279,541,0.0,0.9467455621301775,6.01063829787234e-05,2.809611829944547e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.9990000000000001,2.327586206896552e-05,3.371757925072046e-05,2.939481268011527e-05,1.3916256157635468e-05,0.0,0.457,0.0013800904977375565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945590994371482e-06,5.481481481481481e-06,1.7555555555555554e-06,6.99812382739212e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6858475894245724e-06,6.30281690140845e-06,3.123239436619718e-06,1.3934681181959567e-06,0.0,0.228,4.405714285714285e-06,0.0,0.0,-0.25425425425425424,-0.4884884884884884,-0.2602602602602602,0.0002512820512820513,0.00021864951768488746,3.7340425531914886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.971223021582734e-05,0.0002543103448275862,0.000246551724137931,4.285714285714286e-05,0.375,0.565,0.07335243553008597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015639810426540287,0.00018472622478386168,0.00022040816326530612,0.00010323785803237859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011547420965058238,0.00023333333333333333,0.00030794701986754965,8.977072310405643e-05,0.625,0.759,0.14596153846153845,0.0,0.0
