#name,ra,dec,usrid,separation,probability,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,sat_src_flag,streak_src_flag,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_w,flux_aper_lolim_w,flux_aper_hilim_w
 2CXO J025442.6+393134, 02 54 42.63,+39 31 34.84,  30152,     0.96,     0.06,     0.71,     0.71,      2.4,    35.45,                TRUE,FALSE,FALSE, TRUE,1.241e-12,1.203e-12,1.277e-12,         ,         ,         
 2CXO J025446.3+414020, 02 54 46.36,+41 40 20.65,  23647,     0.80,     0.06,     0.72,     0.72,     65.9,     8.59,                TRUE,FALSE,FALSE,FALSE,1.129e-14,9.414e-15,1.305e-14,         ,         ,         
 2CXO J025449.4+414550, 02 54 49.45,+41 45 50.33,  23628,     0.50,     0.10,     1.22,     1.05,     44.3,     4.91,                TRUE,FALSE,FALSE,FALSE,8.663e-15,6.553e-15,1.066e-14,         ,         ,         
 2CXO J025449.6+414529, 02 54 49.66,+41 45 29.72,  23630,     0.77,     0.07,     0.86,     0.82,     46.5,    15.76,                TRUE,FALSE,FALSE,FALSE,6.807e-14,6.368e-14,7.246e-14,         ,         ,         
 2CXO J025454.3+414006, 02 54 54.35,+41 40 06.23,  35131,     0.53,     0.07,     0.84,     0.78,     66.3,     3.94,                TRUE,FALSE,FALSE,FALSE,8.509e-15,6.513e-15,1.040e-14,         ,         ,         
 2CXO J025642.5-331521, 02 56 42.60,-33 15 21.25, 151177,     0.71,     0.06,     0.75,     0.73,     96.6,     3.94,                TRUE,FALSE,FALSE,FALSE,7.209e-14,5.435e-14,8.984e-14,         ,         ,         
 2CXO J025647.8-331524, 02 56 47.87,-33 15 24.51, 151178,     0.84,     0.06,     0.78,     0.77,     46.2,     4.57,                TRUE,FALSE,FALSE,FALSE,2.395e-13,1.857e-13,2.905e-13,         ,         ,         
 2CXO J025756.5+130831, 02 57 56.50,+13 08 31.98,  12120,     0.08,     0.09,     1.12,     0.92,     38.2,     9.96,                TRUE,FALSE,FALSE,FALSE,3.529e-14,3.155e-14,3.903e-14,         ,         ,         
 2CXO J025808.8+132223, 02 58 08.83,+13 22 23.18,  12044,     0.27,     0.24,     2.97,     2.97,      0.0,     1.84,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,3.445e-15,         ,         ,         
 2CXO J025855.5+132501, 02 58 55.54,+13 25 01.34,  12030,     0.68,     0.06,     0.79,     0.75,     29.9,    17.48,                TRUE,FALSE,FALSE,FALSE,5.171e-14,4.853e-14,5.489e-14,         ,         ,         
 2CXO J025927.0+074739, 02 59 27.07,+07 47 39.62,   2801,     0.59,     0.06,     0.71,     0.71,     80.6,    25.45,                TRUE,FALSE,FALSE, TRUE,1.419e-12,1.364e-12,1.470e-12,         ,         ,         
 2CXO J025958.5+364913, 02 59 58.60,+36 49 13.99,  34859,     0.21,     0.06,     0.71,     0.71,      0.0,    23.39,                TRUE,FALSE,FALSE,FALSE,2.394e-13,2.292e-13,2.496e-13,         ,         ,         
 2CXO J025959.6+004813, 02 59 59.69,+00 48 13.53,  59443,     0.62,     0.06,     0.73,     0.73,     30.8,     5.56,                TRUE,FALSE,FALSE,FALSE,7.592e-14,6.228e-14,8.957e-14,         ,         ,         
 2CXO J030004.3-104928, 03 00 04.31,-10 49 28.72,  14450,     0.91,     0.06,     0.71,     0.71,     90.9,    47.82,                TRUE,FALSE,FALSE,FALSE,4.713e-12,4.612e-12,4.809e-12,         ,         ,         
 2CXO J030041.3-002746, 03 00 41.38,-00 27 46.91,  18618,     0.36,     0.10,     1.23,     0.90,     83.1,    19.21,                TRUE,FALSE,FALSE,FALSE,1.377e-13,1.299e-13,1.455e-13,         ,         ,         
 2CXO J030044.3-003820, 03 00 44.40,-00 38 20.24,    886,     0.21,     0.09,     1.16,     0.91,     43.4,     9.18,                TRUE,FALSE,FALSE,FALSE,3.155e-14,2.741e-14,3.545e-14,         ,         ,         
 2CXO J030054.5-003403, 03 00 54.52,-00 34 03.58,   1084,     0.64,     0.07,     0.88,     0.78,     60.3,     8.72,                TRUE,FALSE,FALSE,FALSE,1.236e-14,1.079e-14,1.394e-14,         ,         ,         
 2CXO J030056.5-003044, 03 00 56.57,-00 30 44.74,  43124,     0.90,     0.08,     1.01,     0.84,     74.3,     5.78,                TRUE,FALSE,FALSE,FALSE,1.038e-14,8.236e-15,1.241e-14,         ,         ,         
 2CXO J030114.1+445350, 03 01 14.16,+44 53 50.39,  35318,     0.70,     0.06,     0.76,     0.73,    119.8,     5.14,                TRUE,FALSE,FALSE,FALSE,3.381e-14,2.689e-14,4.034e-14,         ,         ,         
 2CXO J030441.6-272523, 03 04 41.64,-27 25 23.77,  83651,     0.71,     0.07,     0.87,     0.79,    145.9,    17.04,                TRUE,FALSE,FALSE,FALSE,9.545e-14,8.946e-14,1.011e-13,         ,         ,         
 2CXO J030446.3+034947, 03 04 46.33,+03 49 47.87,  14694,     0.45,     0.12,     1.45,     1.06,     75.6,     8.23,                TRUE,FALSE,FALSE,FALSE,2.994e-14,2.472e-14,3.485e-14,         ,         ,         
 2CXO J030512.9+034935, 03 05 12.91,+03 49 35.83,  14697,     0.79,     0.07,     0.87,     0.77,     69.3,     3.94,                TRUE,FALSE,FALSE,FALSE,8.279e-15,6.669e-15,9.889e-15,         ,         ,         
 2CXO J030514.1+034853, 03 05 14.19,+03 48 53.75,  33765,     0.85,     0.07,     0.81,     0.75,     52.2,     4.82,                TRUE,FALSE,FALSE,FALSE,1.632e-14,1.294e-14,1.971e-14,         ,         ,         
 2CXO J030517.9+035046, 03 05 17.96,+03 50 46.79,  14680,     0.84,     0.06,     0.77,     0.76,     83.0,     6.02,                TRUE,FALSE,FALSE,FALSE,1.481e-14,1.274e-14,1.687e-14,         ,         ,         
 2CXO J030534.2+034958, 03 05 34.25,+03 49 58.10,  14693,     0.79,     0.06,     0.75,     0.74,    157.5,     5.35,                TRUE,FALSE,FALSE,FALSE,1.143e-14,9.173e-15,1.357e-14,         ,         ,         
 2CXO J030641.0-283559, 03 06 41.06,-28 35 59.31, 101708,     0.73,     0.08,     0.98,     0.81,    101.7,    10.24,                TRUE,FALSE,FALSE,FALSE,7.608e-14,6.823e-14,8.393e-14,         ,         ,         
 2CXO J030826.2+040639, 03 08 26.22,+04 06 39.34,  14606,     0.51,     0.06,     0.71,     0.71,      1.0,   125.17,                TRUE,FALSE,FALSE,FALSE,2.430e-12,2.410e-12,2.449e-12,         ,         ,         
 2CXO J031113.5-305947, 03 11 13.55,-30 59 47.57, 135106,     0.97,     0.08,     1.00,     0.84,      3.0,     4.00,                TRUE,FALSE,FALSE,FALSE,1.815e-14,1.318e-14,2.284e-14,         ,         ,         
 2CXO J031115.2-172247, 03 11 15.22,-17 22 47.44,  75188,     0.64,     0.06,     0.78,     0.77,    167.9,     2.67,                TRUE,FALSE,FALSE,FALSE,5.455e-15,3.409e-15,7.500e-15,         ,         ,         
 2CXO J031117.7-305641, 03 11 17.76,-30 56 41.11, 134444,     0.95,     0.08,     1.03,     0.86,    166.0,     6.84,                TRUE,FALSE,FALSE,FALSE,5.012e-14,4.237e-14,5.787e-14,         ,         ,         
 2CXO J031121.8+011137, 03 11 21.81,+01 11 37.69,  62458,     0.77,     0.11,     1.30,     1.30,      0.0,     6.64,                TRUE,FALSE,FALSE,FALSE,1.606e-14,1.316e-14,1.897e-14,         ,         ,         
 2CXO J031552.0-190644, 03 15 52.09,-19 06 44.48,  30922,     0.58,     0.06,     0.71,     0.71,    179.0,    39.55,                TRUE,FALSE,FALSE,FALSE,2.073e-12,2.019e-12,2.127e-12,         ,         ,         
 2CXO J031640.4-000955, 03 16 40.43,-00 09 55.76,  47766,     0.91,     0.13,     1.62,     1.07,     28.1,     5.85,                TRUE,FALSE,FALSE,FALSE,4.803e-14,3.906e-14,5.700e-14,         ,         ,         
 2CXO J031645.5-000553, 03 16 45.55,-00 05 53.01,  48702,     0.73,     0.08,     0.98,     0.80,     41.7,     2.97,                TRUE,FALSE,FALSE,FALSE,1.772e-14,1.159e-14,2.351e-14,         ,         ,         
 2CXO J031854.8-010308, 03 18 54.84,-01 03 08.46,  37042,     0.90,     0.72,    10.44,     9.14,     43.5,     3.03,            MARGINAL,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,2.487e-14,         ,         ,         
 2CXO J031937.0-005820, 03 19 37.07,-00 58 20.70,  37872,     0.96,     0.07,     0.84,     0.76,     89.1,     5.09,                TRUE,FALSE,FALSE,FALSE,2.043e-14,1.610e-14,2.476e-14,         ,         ,         
 2CXO J031948.1+413042, 03 19 48.14,+41 30 42.20,  30224,     0.62,     0.06,     0.71,     0.71,      0.0,   167.75,                TRUE, TRUE,FALSE,FALSE,1.529e-12,1.512e-12,1.545e-12,         ,         ,         
 2CXO J031948.2+413042, 03 19 48.25,+41 30 42.72,  30224,     0.86,     0.06,     0.71,     0.71,      0.0,   100.57,                TRUE, TRUE,FALSE,FALSE,3.999e-13,3.923e-13,4.070e-13,         ,         ,         
 2CXO J031950.4-005850, 03 19 50.50,-00 58 50.14,  31688,     0.03,     0.08,     0.97,     0.88,     28.8,     1.84,                TRUE,FALSE,FALSE,FALSE,6.694e-15,3.060e-15,1.033e-14,         ,         ,         
 2CXO J031956.0-010150, 03 19 56.07,-01 01 50.92,  37257,     0.97,     0.07,     0.87,     0.78,    176.7,     5.41,                TRUE,FALSE,FALSE,FALSE,2.556e-14,2.083e-14,3.028e-14,         ,         ,         
 2CXO J032159.9-370508, 03 21 59.94,-37 05 08.70,  21180,     0.69,     0.13,     1.55,     1.08,     92.2,    10.26,                TRUE,FALSE,FALSE,FALSE,4.978e-14,4.268e-14,5.646e-14,         ,         ,         
 2CXO J032402.0-003035, 03 24 02.10,-00 30 35.23,  43170,     0.35,     0.07,     0.83,     0.79,    120.4,     7.99,                TRUE,FALSE,FALSE,FALSE,5.560e-14,4.880e-14,6.240e-14,         ,         ,         
 2CXO J032444.2-291821, 03 24 44.29,-29 18 21.23, 111680,     0.39,     0.06,     0.74,     0.74,     67.5,     7.16,                TRUE,FALSE,FALSE,FALSE,1.127e-13,9.684e-14,1.286e-13,         ,         ,         
 2CXO J032515.5+003408, 03 25 15.59,+00 34 08.33,  16986,     0.80,     0.06,     0.76,     0.75,    152.7,     2.72,                TRUE,FALSE,FALSE,FALSE,1.180e-14,7.466e-15,1.614e-14,         ,         ,         
 2CXO J032640.5-002656, 03 26 40.53,-00 26 56.49,    695,     0.69,     0.52,     6.80,     4.62,     59.4,     7.31,                TRUE,FALSE,FALSE,FALSE,2.086e-13,1.664e-13,2.484e-13,         ,         ,         
 2CXO J032648.2-004727, 03 26 48.28,-00 47 27.49,  39777,     0.76,     0.16,     1.98,     1.22,    152.5,     2.72,                TRUE,FALSE,FALSE,FALSE,1.027e-14,6.336e-15,1.420e-14,         ,         ,         
 2CXO J032738.9-532604, 03 27 38.91,-53 26 04.57,   6085,     0.73,     0.06,     0.74,     0.74,      0.0,    12.93,                TRUE,FALSE,FALSE,FALSE,9.242e-14,8.534e-14,9.911e-14,         ,         ,         
 2CXO J032754.1+023342, 03 27 54.20,+02 33 42.12, 168383,     0.05,     0.06,     0.71,     0.71,    156.2,    32.95,                TRUE,FALSE,FALSE,FALSE,1.746e-13,1.686e-13,1.802e-13,         ,         ,         
 2CXO J032754.3-532151, 03 27 54.37,-53 21 51.52,   6136,     0.63,     0.21,     2.66,     2.34,    172.2,     5.13,                TRUE, TRUE,FALSE,FALSE,8.392e-15,3.030e-15,1.352e-14,         ,         ,         
 2CXO J032845.3+004758, 03 28 45.37,+00 47 58.90,  59410,     0.57,     0.10,     1.29,     1.06,    130.9,     2.00,                TRUE,FALSE,FALSE,FALSE,1.009e-14,4.911e-15,1.500e-14,         ,         ,         
 2CXO J033106.0+440327, 03 31 06.00,+44 03 27.76,  23054,     0.32,     0.08,     0.92,     0.84,    161.3,    28.91,                TRUE,FALSE,FALSE,FALSE,1.276e-13,1.228e-13,1.324e-13,         ,         ,         
 2CXO J033115.0-275518, 03 31 15.03,-27 55 18.71,  90932,     0.45,     0.06,     0.77,     0.74,     38.7,    28.73,                TRUE,FALSE,FALSE,FALSE,5.185e-14,4.946e-14,5.424e-14,         ,         ,         
 2CXO J033122.2-275755, 03 31 22.21,-27 57 55.43,  30773,     0.36,     0.09,     1.09,     0.90,     69.8,     8.54,                TRUE,FALSE,FALSE,FALSE,5.500e-15,4.755e-15,6.244e-15,         ,         ,         
 2CXO J033127.7-280051, 03 31 27.79,-28 00 51.02,  11277,     0.98,     0.07,     0.83,     0.77,     21.2,    10.24,                TRUE,FALSE,FALSE,FALSE,3.712e-15,0.000e+00,7.585e-15,         ,         ,         
 2CXO J033130.5-275143, 03 31 30.58,-27 51 43.77,  30786,     0.95,     0.07,     0.90,     0.83,     61.0,     9.22,                TRUE,FALSE,FALSE,FALSE,8.289e-15,7.167e-15,9.411e-15,         ,         ,         
 2CXO J033130.6-275832, 03 31 30.67,-27 58 32.69,  11359,     0.66,     0.07,     0.83,     0.81,     33.9,     6.68,                TRUE,FALSE,FALSE,FALSE,3.021e-15,2.321e-15,3.684e-15,         ,         ,         
 2CXO J033132.8-280116, 03 31 32.82,-28 01 16.54,  30766,     0.52,     0.13,     1.54,     1.34,      4.5,     6.67,            MARGINAL,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,2.872e-16,         ,         ,         
 2CXO J033135.7-275134, 03 31 35.78,-27 51 34.92,  11599,     0.34,     0.06,     0.77,     0.73,     77.0,    19.24,                TRUE,FALSE,FALSE,FALSE,9.782e-15,6.572e-15,1.299e-14,         ,         ,         
 2CXO J033136.2-280149, 03 31 36.26,-28 01 49.90,  11248,     0.89,     0.06,     0.77,     0.74,     27.6,    13.20,                TRUE,FALSE,FALSE,FALSE,1.073e-14,9.875e-15,1.159e-14,         ,         ,         
 2CXO J033136.6+434211, 03 31 36.67,+43 42 11.18,  23129,     0.80,     0.15,     1.84,     1.40,     61.2,    11.58,                TRUE,FALSE,FALSE,FALSE,3.875e-14,2.966e-14,4.736e-14,         ,         ,         
 2CXO J033137.8-273724, 03 31 37.85,-27 37 24.79,  12108,     0.65,     0.07,     0.86,     0.79,    141.9,     7.40,                TRUE,FALSE,FALSE,FALSE,4.526e-15,3.849e-15,5.204e-15,         ,         ,         
 2CXO J033140.1-274746, 03 31 40.17,-27 47 46.96,  11742,     0.46,     0.08,     0.95,     0.79,     88.1,     7.78,                TRUE,FALSE,FALSE,FALSE,4.233e-15,3.337e-15,5.129e-15,         ,         ,         
 2CXO J033144.6-274519, 03 31 44.67,-27 45 19.83,  30803,     0.93,     0.07,     0.88,     0.79,     85.4,     5.23,                TRUE,FALSE,FALSE,FALSE,5.176e-15,3.991e-15,6.299e-15,         ,         ,         
 2CXO J033145.2-275435, 03 31 45.21,-27 54 35.73,  11485,     0.83,     0.06,     0.71,     0.71,     75.7,    20.75,                TRUE,FALSE,FALSE,FALSE,2.223e-14,2.114e-14,2.332e-14,         ,         ,         
 2CXO J033149.5-274320, 03 31 49.55,-27 43 20.02,  11900,     0.88,     0.06,     0.72,     0.72,     36.3,    12.45,                TRUE,FALSE,FALSE,FALSE,9.396e-15,8.704e-15,1.009e-14,         ,         ,         
 2CXO J033150.0-280102, 03 31 50.09,-28 01 02.87,  30769,     0.35,     0.07,     0.88,     0.81,      0.8,     6.32,                TRUE,FALSE,FALSE,FALSE,2.312e-15,1.726e-15,2.866e-15,         ,         ,         
 2CXO J033150.9-274116, 03 31 50.97,-27 41 16.52,  11965,     0.62,     0.06,     0.71,     0.71,    175.8,    10.72,                TRUE,FALSE,FALSE,FALSE,7.354e-15,6.662e-15,8.005e-15,         ,         ,         
 2CXO J033151.8-280025, 03 31 51.81,-28 00 25.95,  11287,     0.25,     0.06,     0.77,     0.75,    152.5,     7.80,                TRUE,FALSE,FALSE,FALSE,3.173e-15,2.737e-15,3.580e-15,         ,         ,         
 2CXO J033151.9-275327, 03 31 51.93,-27 53 27.12,  30780,     0.87,     0.07,     0.86,     0.76,     75.7,     5.88,                TRUE, TRUE,FALSE,FALSE,2.224e-15,1.762e-15,2.657e-15,         ,         ,         
 2CXO J033152.5-274642, 03 31 52.54,-27 46 42.78,  30800,     0.96,     0.06,     0.76,     0.72,     81.2,    17.78,                TRUE,FALSE,FALSE,FALSE,3.296e-15,3.058e-15,3.518e-15,         ,         ,         
 2CXO J033153.5-274843, 03 31 53.52,-27 48 43.04,  11704,     0.39,     0.06,     0.78,     0.78,      0.0,    11.08,                TRUE,FALSE,FALSE,FALSE,3.245e-16,1.870e-16,4.566e-16,         ,         ,         
 2CXO J033154.4-274159, 03 31 54.41,-27 41 59.49,  11940,     0.57,     0.06,     0.72,     0.71,     91.4,     9.87,                TRUE,FALSE,FALSE,FALSE,5.976e-15,5.347e-15,6.568e-15,         ,         ,         
 2CXO J033155.3-275448, 03 31 55.37,-27 54 48.39,  30778,     0.63,     0.06,     0.73,     0.72,    103.0,     9.97,                TRUE,FALSE,FALSE,FALSE,1.171e-14,9.993e-15,1.332e-14,         ,         ,         
 2CXO J033156.8-280149, 03 31 56.85,-28 01 49.12,  11249,     0.67,     0.09,     1.06,     0.87,    140.9,     4.88,                TRUE,FALSE,FALSE,FALSE,1.666e-15,9.121e-16,2.379e-15,         ,         ,         
 2CXO J033158.8-273516, 03 31 58.89,-27 35 16.35,  12189,     0.30,     0.09,     1.06,     0.95,    177.9,     8.77,                TRUE,FALSE,FALSE,FALSE,8.632e-15,7.467e-15,9.797e-15,         ,         ,         
 2CXO J033200.8-275954, 03 32 00.83,-27 59 54.54,  30771,     0.82,     0.08,     0.97,     0.85,    137.4,     2.72,                TRUE,FALSE,FALSE,FALSE,5.045e-16,2.642e-16,7.447e-16,         ,         ,         
 2CXO J033201.5-274327, 03 32 01.60,-27 43 27.59,  11896,     0.49,     0.06,     0.73,     0.73,     46.8,    39.75,                TRUE, TRUE,FALSE,FALSE,5.909e-15,5.658e-15,6.144e-15,         ,         ,         
 2CXO J033202.4-274600, 03 32 02.45,-27 46 00.72,  11792,     0.82,     0.06,     0.72,     0.72,     70.7,    37.29,                TRUE,FALSE,FALSE,FALSE,2.510e-15,2.318e-15,2.689e-15,         ,         ,         
 2CXO J033204.7-274614, 03 32 04.73,-27 46 14.28,   9904,     0.41,     0.12,     1.51,     1.51,      0.0,     4.15,            MARGINAL,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,8.600e-17,         ,         ,         
 2CXO J033205.2-280324, 03 32 05.29,-28 03 24.39,  30761,     0.30,     0.19,     2.40,     1.58,    138.7,     2.27,            MARGINAL,FALSE,FALSE,FALSE,1.633e-15,7.595e-16,2.506e-15,         ,         ,         
 2CXO J033206.9-275610, 03 32 06.96,-27 56 10.41,  30775,     0.75,     0.07,     0.91,     0.91,     36.5,     2.69,                TRUE,FALSE,FALSE,FALSE,8.499e-16,4.359e-16,1.264e-15,         ,         ,         
 2CXO J033207.1-275129, 03 32 07.12,-27 51 29.22, 166884,     0.68,     0.07,     0.92,     0.88,     67.7,     4.97,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,3.710e-17,         ,         ,         
 2CXO J033208.2-274153, 03 32 08.30,-27 41 53.99,  11946,     0.13,     0.07,     0.86,     0.80,     21.7,     3.88,                TRUE,FALSE,FALSE,FALSE,7.446e-16,4.914e-16,9.977e-16,         ,         ,         
 2CXO J033208.6-274734, 03 32 08.66,-27 47 34.74,  11750,     0.79,     0.06,     0.71,     0.71,     10.3,   191.13,                TRUE,FALSE,FALSE,FALSE,5.931e-14,5.803e-14,6.059e-14,         ,         ,         
 2CXO J033209.4-274807, 03 32 09.45,-27 48 07.18,  88926,     0.84,     0.06,     0.71,     0.71,     13.2,    37.48,                TRUE,FALSE,FALSE,FALSE,4.639e-15,4.503e-15,4.766e-15,         ,         ,         
 2CXO J033212.9-275237, 03 32 12.95,-27 52 37.11,  30781,     0.81,     0.06,     0.72,     0.71,    179.1,    27.83,                TRUE,FALSE,FALSE,FALSE,3.338e-15,3.188e-15,3.479e-15,         ,         ,         
 2CXO J033213.2-274241, 03 32 13.23,-27 42 41.31,  30811,     0.46,     0.06,     0.71,     0.71,     31.8,    59.89,                TRUE,FALSE,FALSE,FALSE,6.701e-15,6.065e-15,7.299e-15,         ,         ,         
 2CXO J033214.0-275101, 03 32 14.01,-27 51 01.00,  30791,     0.20,     0.06,     0.71,     0.71,    115.2,    48.88,                TRUE,FALSE,FALSE,FALSE,6.601e-15,6.402e-15,6.787e-15,         ,         ,         
 2CXO J033214.4-275111, 03 32 14.43,-27 51 11.13,  30790,     0.40,     0.06,     0.76,     0.75,     79.8,     7.04,                TRUE,FALSE,FALSE,FALSE,1.507e-16,5.949e-17,2.419e-16,         ,         ,         
