,flux_bb,flux_bb_lolim,flux_bb_hilim,flux_brems,flux_brems_hilim,flux_brems_lolim,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,photflux_aper,photflux_aper_lolim,photflux_aper_hilim,flux_aper,flux_aper_lolim,flux_aper_hilim,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_u,photflux_aper_s,photflux_aper_lolim_b,photflux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_hilim_m,photflux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_u,flux_aper_s,flux_aper_lolim_b,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_lolim_u,flux_aper_lolim_s,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_hilim_m,flux_aper_hilim_u,flux_aper_hilim_s
2193,,,,,,,,,,8.5674e-08,2.2580000000000003e-09,1.7506200000000004e-07,,,2.2034000000000002e-16,7.925e-08,6.019e-08,2.933e-08,2.596e-07,,,,,1.129e-08,,1.585e-07,1.204e-07,6.233e-08,4.967e-07,3.738e-08,,,,,,,,,,,3.0860000000000003e-16,3.806e-16,1.1479999999999999e-16,7.736e-17,
2194,,,,,,,,,,6.172e-08,1.6459999999999997e-08,2.0689799999999998e-07,,,2.6245e-16,1.621e-07,1.465e-07,,,,3.891e-08,4.3389999999999993e-08,,,,2.853e-07,2.441e-07,2.682e-08,4.093e-07,6.897e-08,,,,,,,,,,,3.977e-16,4.3319999999999997e-16,,1.0170000000000002e-16,1.1719999999999999e-16
2195,,,,,,,,,,9.5616e-08,5.6918e-09,1.90938e-07,3.645e-16,5.755e-17,9.682275e-16,1.098e-07,9.065e-08,,2.4350000000000003e-07,3.413e-08,9.148e-09,8.241e-09,,1.107e-08,,2.058e-07,1.689e-07,2.77e-08,4.759e-07,7.639e-08,,,,1.458e-15,,,,,2.302e-16,,5.05e-16,5.962000000000001e-16,,2.686e-15,8.570999999999999e-17
2196,,,,,,,,,,8.0428e-08,2.26932e-08,1.6878199999999998e-07,7.716624999999999e-16,2.7913849999999996e-16,1.24185e-15,2.226e-07,8.308e-08,5.048e-08,,4.598e-08,9.541e-08,7.553e-09,8.413e-09,,2.09e-09,3.435e-07,1.586e-07,9.044e-08,1.6149999999999998e-07,8.987e-08,1.501e-15,1.36e-15,1.4680000000000001e-16,,7.885e-17,7.309999999999998e-16,3.526e-16,2.9370000000000003e-17,,3.5839999999999996e-18,2.232e-15,2.317e-15,2.6430000000000002e-16,,1.541e-16
2197,,,,,,,,,,5.6502e-08,1.9143999999999996e-08,1.8338e-07,2.6610000000000002e-16,8.9844e-17,1.19922e-15,1.854e-07,,,,9.711e-08,6.797999999999999e-08,,,,2.774e-08,3.028e-07,8.64e-08,6.440000000000001e-08,3.015e-07,1.618e-07,1.167e-15,,,,1.635e-16,4.025e-16,,,,4.672e-17,1.932e-15,2.361e-15,1.125e-16,1.318e-15,2.7260000000000003e-16
2198,,,,,,,,,,9.357e-08,3.4502800000000004e-08,2.0546e-07,1.0388e-15,3.3166e-16,1.7735499999999998e-15,2.764e-07,7.335e-08,,,1.181e-07,1.27e-07,3.334e-09,,,4.218e-08,4.258e-07,1.434e-07,7.53e-08,1.888e-07,1.94e-07,1.989e-15,1.953e-15,,,2.132e-16,9.422e-16,3.083e-16,,,7.613999999999999e-17,3.036e-15,3.597e-15,1.109e-16,,3.503e-16
2199,,,,,,,,,,1.9812e-08,1.801e-09,1.1594400000000001e-07,,,2.1555499999999998e-16,9.906e-08,,,,,9.005e-09,,,,,1.846e-07,9.021e-08,6.43e-08,1.7e-07,7.061e-08,,,,,,,,,,,2.528e-16,4.123e-16,1.0889999999999999e-16,,8.822e-17
2200,,,,,,,,,,2.669e-08,1.895e-09,1.39742e-07,2.40225e-17,3.7925e-18,1.83125e-16,7.343999999999999e-08,,,,6.001e-08,,,,,9.475e-09,1.469e-07,7.355000000000001e-08,2.336e-08,3.444e-07,1.105e-07,,,,,9.609e-17,,,,,1.517e-17,2.3890000000000005e-16,2.541e-16,,6.25e-17,1.77e-16
2201,,,,,,,,,,1.5357e-07,7.56666e-08,2.6256e-07,2.461e-16,1.08855e-16,4.9435e-16,4.46e-07,7.945e-08,1.156e-07,,1.268e-07,2.73e-07,7.223e-09,4.902e-08,,4.909e-08,6.098e-07,1.481e-07,1.786e-07,1.759e-07,2.004e-07,5.604e-16,,2.521e-16,,1.7190000000000002e-16,2.655e-16,,1.069e-16,,6.302e-17,8.552999999999999e-16,4.518e-16,3.8960000000000006e-16,,2.807e-16
2202,,,,,,,,,,,,9.1724e-08,,,1.216e-16,,,,,,,,,,,9.919e-08,5.1670000000000005e-08,3.408e-08,1.891e-07,8.458000000000001e-08,,,,,,,,,,,,,,,1.216e-16
2203,,,,,,,,,,,,6.837e-08,,,,,,,,,,,,,,5.101e-08,4.7270000000000006e-08,3.029e-08,1.759e-07,3.738e-08,,,,,,,,,,,,,,,
2204,,,,,,,,,,5.3144e-08,1.23982e-08,1.3822399999999998e-07,1.8309500000000002e-16,3.10525e-17,6.20675e-16,1.6440000000000002e-07,,5.12e-08,,5.012e-08,5.283e-08,,6.982e-09,,2.179e-09,2.7e-07,7.484e-08,9.31e-08,1.573e-07,9.588e-08,5.446e-16,,1.125e-16,,7.528e-17,1.135e-16,,1.0710000000000001e-17,,,9.757e-16,1.151e-15,2.089e-16,,1.471e-16
2205,,,,,,,,,,,,8.3448e-07,,,,,,,,,,,,,,6.725e-07,5.696e-07,3.87e-07,2.086e-06,4.573e-07,,,,,,,,,,,,,,,
2206,,,,,,,,,,,,2.3370000000000002e-06,,,,,,,,,,,,,,1.836e-06,1.662e-06,1.055e-06,5.879e-06,1.253e-06,,,,,,,,,,,,,,,
2207,,,,,,,,,,,,7.941e-07,,,,,,,,,,,,,,6.156e-07,5.441e-07,3.694e-07,1.987e-06,4.544e-07,,,,,,,,,,,,,,,
2208,,,,,,,,,,,,7.707599999999998e-07,,,,,,,,,,,,,,5.998e-07,5.453e-07,3.474e-07,1.948e-06,4.133e-07,,,,,,,,,,,,,,,
2209,,,,,,,,,,1.6547999999999997e-07,1.3789999999999998e-08,4.00534e-06,1.0005e-15,8.334999999999999e-17,3.1865e-15,,,8.273999999999998e-07,,,,,6.894999999999999e-08,,,2.057e-06,9.146e-07,1.586e-06,1.4499999999999997e-05,9.691e-07,,,2.001e-15,,,,,1.6669999999999998e-16,,,2.538e-15,,3.835e-15,,
2210,,,,,,,,,,2.5912e-07,9.165659999999999e-08,8.421799999999999e-07,8.213750000000001e-16,2.7219999999999997e-16,1.43055e-15,7.293e-07,2.395e-07,1.768e-07,,1.5e-07,3.444e-07,5.747000000000001e-08,4.758999999999999e-08,,8.822999999999999e-09,1.094e-06,4.215e-07,2.991e-07,2.114e-06,2.823e-07,1.605e-15,1.25e-15,4.305e-16,,,7.5549999999999995e-16,2.174e-16,1.159e-16,,,2.4550000000000003e-15,2.282e-15,7.285e-16,,2.5669999999999996e-16
2211,,,,,,,,,,2.6204e-07,1.1123e-07,8.530599999999999e-07,4.842e-16,1.6464666666666667e-16,7.985333333333332e-16,7.497e-07,,1.7699999999999996e-07,,3.835e-07,3.647e-07,,4.765e-08,,1.438e-07,1.114e-06,1.126e-07,2.995e-07,2.116e-06,6.232e-07,6.228e-16,,3.6230000000000004e-16,,4.675e-16,2.411e-16,,8.694e-17,,1.659e-16,1.004e-15,,6.376e-16,,7.54e-16
2212,,,,,,,,,,,,3.0393600000000002e-06,,,,,,,,,,,,,,1.02e-06,7.815000000000002e-07,5.186e-07,1.205e-05,8.267000000000002e-07,,,,,,,,,,,,,,,
2213,,,,,,,,,,5.495599999999999e-08,7.076e-10,1.49766e-07,,,2.2386666666666665e-16,8.138e-08,,,1.934e-07,,3.538e-09,,,,,1.557e-07,5.1670000000000005e-08,7.005e-08,3.867e-07,8.471e-08,,,,,,,,,,,1.0129999999999999e-16,,,4.405e-16,1.298e-16
2214,,,,,,,,,,1.5047e-07,4.5245999999999994e-08,2.548e-07,6.06575e-16,2.6146249999999996e-16,9.683875e-16,3.12e-07,1.387e-07,6.322e-08,1.957e-07,4.273e-08,1.6739999999999998e-07,4.784e-08,1.099e-08,,,4.566e-07,2.296e-07,1.127e-07,3.915e-07,8.36e-08,1.237e-15,1.024e-15,1.653e-16,,,6.639999999999999e-16,3.531e-16,2.875e-17,,,1.811e-15,1.695e-15,2.947e-16,7.285e-17,
2215,,,,,,,,,,3.0434000000000004e-07,1.99764e-07,4.7998e-07,6.1258e-16,3.562360000000001e-16,9.324199999999999e-16,9.039e-07,2.12e-07,2.779e-07,,1.279e-07,6.638e-07,1.004e-07,1.798e-07,,5.482e-08,1.13e-06,3.18e-07,3.76e-07,3.749e-07,2.01e-07,1.58e-15,5.734e-16,6.96e-16,,2.1349999999999997e-16,1.109e-15,1.3030000000000002e-16,4.504e-16,,9.148e-17,2.051e-15,9.904e-16,9.416999999999999e-16,3.4360000000000005e-16,3.354e-16
2216,,,,,,,,,,1.5436e-07,8.618200000000001e-08,2.6196399999999995e-07,1.143925e-15,5.887000000000001e-16,1.7179625e-15,4.592e-07,1.831e-07,1.295e-07,,,2.9140000000000003e-07,7.769e-08,6.182000000000001e-08,,,6.182e-07,2.8300000000000003e-07,1.943e-07,1.41e-07,7.332000000000001e-08,2.3e-15,1.964e-15,3.117e-16,,,1.408e-15,7.9800000000000005e-16,1.4880000000000002e-16,,,3.191e-15,3.1309999999999998e-15,4.676e-16,,8.225e-17
2217,,,,,,,,,,2.5087199999999997e-07,1.19744e-07,3.92366e-07,4.7896e-16,1.90822e-16,8.228600000000001e-16,5.229e-07,,8.276e-08,3.876e-07,2.611e-07,3.389e-07,,2.67e-08,7.752000000000001e-08,1.5560000000000002e-07,6.971e-07,8.523e-08,1.362e-07,6.822e-07,3.611e-07,5.448e-16,,2.044e-16,1.245e-15,4.006e-16,2.724e-16,,7.301e-17,3.736e-16,2.351e-16,8.036e-16,3.0060000000000004e-16,3.358e-16,2.1170000000000003e-15,5.572999999999999e-16
2218,,,,,,,,,,1.9420199999999998e-07,1.0421999999999999e-07,3.1719999999999996e-07,4.1952499999999995e-16,1.5527749999999999e-16,6.78725e-16,5.541e-07,1.193e-07,6.291e-08,,2.347e-07,3.517e-07,2.982e-08,1.368e-08,,1.259e-07,7.459999999999998e-07,2.038e-07,1.121e-07,1.806e-07,3.435e-07,8.000999999999999e-16,3.912e-16,1.256e-16,,3.612e-16,4e-16,,2.731e-17,,1.938e-16,1.18e-15,7.825e-16,2.239e-16,,5.285e-16
2219,,,,,,,,,,3.4754e-07,1.87354e-07,5.045399999999999e-07,1.31466e-15,7.619800000000001e-16,1.8784200000000003e-15,8.123e-07,1.912e-07,1.123e-07,3.134e-07,3.085e-07,5.821e-07,7.767000000000001e-08,4.492e-08,4.088e-08,1.912e-07,1.042e-06,2.987e-07,1.765e-07,5.86e-07,4.195e-07,3.238e-15,2.625e-15,2.587e-16,,4.516e-16,2.305e-15,1.1140000000000002e-15,1.109e-16,,2.7999999999999996e-16,4.171e-15,4.057e-15,4.0650000000000005e-16,1.344e-16,6.232e-16
2220,,,,,,,,,,2.6170199999999997e-07,1.2070999999999997e-07,4.0084e-07,4.505600000000001e-16,2.0706600000000004e-16,7.126400000000002e-16,4.831e-07,1.038e-07,7.771e-08,4.642e-07,1.797e-07,3.066e-07,2.596e-08,2.412e-08,1.547e-07,9.217e-08,6.503e-07,1.817e-07,1.3130000000000002e-07,7.736e-07,2.673e-07,1.1130000000000001e-15,6.807e-16,1.699e-16,,2.892e-16,6.900000000000002e-16,1.48e-16,5.273e-17,,1.446e-16,1.5140000000000001e-15,1.213e-15,2.871e-16,1.2250000000000002e-16,4.266e-16
2221,,,,,,,,,,3.9271999999999996e-08,7.0419999999999995e-09,1.5713399999999998e-07,7.995e-16,2.15425e-16,1.435455e-15,1.172e-07,7.916e-08,,,,2.442e-08,1.079e-08,,,,2.052e-07,1.439e-07,6.42e-08,3.389e-07,3.347e-08,1.564e-15,1.634e-15,,,,5.212000000000001e-16,3.4049999999999996e-16,,,,2.6059999999999997e-15,2.9280000000000002e-15,1.092e-16,9.862e-17,
2222,,,,,,,,,,1.85074e-07,6.9622e-08,3.05408e-07,3.6364999999999995e-16,1.3894499999999998e-16,6.447e-16,2.267e-07,,3.547e-08,5.22e-07,1.412e-07,1.03e-07,,,1.852e-07,5.991000000000001e-08,3.503e-07,4.782e-08,6.872000000000001e-08,8.418999999999998e-07,2.183e-07,,,,1.2429999999999999e-15,2.116e-16,,,,4.66e-16,8.978e-17,1.6419999999999999e-16,,1.075e-16,1.9800000000000002e-15,3.2710000000000003e-16
2223,,,,,,,,,,8.7588e-08,3.6782000000000005e-08,1.8401799999999997e-07,3.2830000000000003e-16,1.012175e-16,5.765850000000001e-16,2.644e-07,8.439e-08,8.914999999999997e-08,,,1.358e-07,1.468e-08,3.343e-08,,,3.93e-07,1.504e-07,1.421e-07,1.6149999999999998e-07,7.309e-08,6.507000000000001e-16,4.2569999999999995e-16,2.368e-16,,,2.958e-16,2.0269999999999998e-17,8.88e-17,,,1.006e-15,8.312000000000001e-16,3.774e-16,,9.174e-17
2224,,,,,,,,,,3.4087999999999994e-08,6.094e-09,1.52892e-07,1.38065e-16,1.9580000000000002e-17,5.2939e-16,1.059e-07,,,,6.454e-08,1.925e-08,,,,1.122e-08,1.925e-07,8.890000000000002e-08,2.816e-08,3.398e-07,1.151e-07,4.650000000000001e-16,,,,8.726e-17,6.642e-17,,,,1.19e-17,8.634999999999999e-16,1.0150000000000001e-15,,8.036e-17,1.587e-16
2225,,,,,,,,,,3.318e-07,,2.7362e-06,,,1.0535e-14,,1.659e-06,,,,,,,,,2.9580000000000007e-06,3.213e-06,9.85e-07,5.35e-06,1.175e-06,,,,,,,,,,,1.041e-14,1.0659999999999999e-14,,,
2226,,,,,,,,,,,,7.5158e-07,,,,,,,,,,,,,,5.998e-07,5.453e-07,3.315e-07,1.868e-06,4.133e-07,,,,,,,,,,,,,,,
2227,,,,,,,,,,,,7.593599999999999e-07,,,,,,,,,,,,,,5.892e-07,5.365e-07,3.518e-07,1.906e-06,4.133e-07,,,,,,,,,,,,,,,
2228,,,,,,,,,,3.0728000000000004e-07,1.6708e-07,8.68678e-07,1.118e-15,5.954e-16,1.626e-15,8.393000000000002e-07,,,,6.971e-07,4.52e-07,,,,3.834000000000001e-07,1.227e-06,1.077e-07,7.439e-08,1.941e-06,9.933e-07,1.071e-15,,,,1.165e-15,5.5e-16,,,,6.408e-16,1.592e-15,,,,1.6600000000000002e-15
2229,,,,,,,,,,1.3156000000000002e-07,4.104e-08,6.591179999999999e-07,4.136e-16,1.0735333333333335e-16,1.0046e-15,4.124e-07,,,,2.454e-07,1.463e-07,,,,5.89e-08,6.784e-07,2.477e-07,7.439e-08,1.873e-06,4.221e-07,8.218999999999999e-16,,,,4.189e-16,2.3480000000000004e-16,,,,8.726e-17,1.3800000000000001e-15,8.833e-16,,,7.505e-16
2230,,,,,,,,,,2.23216e-07,1.47726e-07,3.89572e-07,3.0654e-16,1.8720400000000003e-16,5.028179999999999e-16,6.758e-07,,8.408e-08,,3.562e-07,4.777e-07,,2.803e-08,,2.329e-07,8.739e-07,9.456e-08,1.373e-07,3.694e-07,4.727e-07,7.813e-16,,1.8730000000000003e-16,,5.641e-16,4.943000000000002e-16,,6.242e-17,,3.793e-16,1.052e-15,3.393e-16,3.0589999999999995e-16,6.799e-17,7.489e-16
2231,,,,,,,,,,3.0882e-07,1.6725999999999998e-07,4.6224200000000004e-07,4.486e-16,2.4777666666666663e-16,6.412999999999999e-16,5.834e-07,,,5.312e-07,4.295e-07,3.781e-07,,,1.7710000000000004e-07,2.811e-07,7.779000000000002e-07,4.888e-08,2.9130000000000007e-08,8.853e-07,5.7e-07,4.9329999999999995e-16,,,1.798e-16,6.727000000000002e-16,2.5269999999999994e-16,,,5.0329999999999996e-17,4.403e-16,7.219e-16,,,3.0920000000000002e-16,8.927999999999996e-16
2232,,,,,,,,,,5.196e-08,1.7466000000000002e-08,1.7360800000000003e-07,3.75e-17,1.25e-17,1.51155e-16,1.591e-07,,,,1.007e-07,5.485000000000001e-08,,,,3.2480000000000004e-08,2.578e-07,4.463e-08,6.541e-08,3.3450000000000004e-07,1.657e-07,,,,,1.5e-16,,,,,5e-17,1.447e-16,,1.449e-16,6.502e-17,2.5e-16
2233,,,,,,,,,,1.17896e-07,6.013820000000002e-08,2.10646e-07,2.1326666666666666e-16,7.95e-17,3.455666666666667e-16,3.377e-07,,5.688e-08,,1.949e-07,1.8850000000000005e-07,,9.891e-09,,1.023e-07,4.791e-07,4.463e-08,1.014e-07,1.407e-07,2.874e-07,2.146e-16,,1.034e-16,,3.2179999999999997e-16,5.5389999999999986e-17,,1.411e-17,,1.6899999999999999e-16,3.7389999999999997e-16,,1.881e-16,,4.747e-16
2234,,,,,,,,,,3.383e-08,5.07e-09,1.41416e-07,1.4803999999999996e-16,2.0202500000000003e-17,6.58475e-16,1.03e-07,,,,6.615000000000001e-08,1.212e-08,,,,1.3230000000000002e-08,1.878e-07,8.46e-08,2.428e-08,2.913e-07,1.191e-07,4.934999999999998e-16,,,,9.866e-17,6.437000000000001e-17,,,,1.644e-17,9.012000000000001e-16,1.02e-15,,5.359e-16,1.768e-16
2235,,,,,,,,,,3.4024e-08,4.158999999999999e-09,1.6785600000000002e-07,2.9025e-17,6.31e-18,1.5112500000000002e-16,9.669e-08,,,,7.343e-08,4.835e-09,,,,1.596e-08,1.8850000000000005e-07,5.282e-08,6.596e-08,4.011e-07,1.309e-07,,,,,1.161e-16,,,,,2.524e-17,1.456e-16,,1.038e-16,1.4809999999999998e-16,2.0699999999999999e-16
2236,,,,,,,,,,7.674000000000001e-08,3.5598e-08,1.71756e-07,7.856666666666665e-17,3.696666666666667e-17,2.871666666666667e-16,2.333e-07,,,,1.504e-07,1.072e-07,,,,7.079e-08,3.594e-07,8.802999999999997e-08,2.525e-08,1.56e-07,2.301e-07,,,,,2.3569999999999996e-16,,,,,1.109e-16,2.2890000000000003e-16,2.722e-16,,,3.604e-16
2237,,,,,,,,,,1.4369e-07,3.67858e-08,2.47182e-07,8.566200000000001e-16,3.04874e-16,1.4363399999999998e-15,2.7600000000000004e-07,7.275e-08,5.387000000000001e-08,2.287e-07,8.712999999999999e-08,1.344e-07,3.464e-09,1.122e-08,9.945e-09,2.49e-08,4.104e-07,1.42e-07,9.651e-08,4.376e-07,1.494e-07,2.092e-15,1.917e-15,1.338e-16,,1.403e-16,1.073e-15,3.834e-16,2.7879999999999996e-17,,4.0089999999999995e-17,3.111e-15,3.451e-15,2.397e-16,1.462e-16,2.338e-16
2238,,,,,,,,,,2.7354799999999996e-07,1.35982e-07,4.0853800000000003e-07,6.4876e-16,3.5234e-16,9.435799999999998e-16,6.183e-07,1.672e-07,5.394e-08,2.681e-07,2.602e-07,4.23e-07,7.376000000000001e-08,1.199e-08,1.276e-08,1.584e-07,8.134999999999998e-07,2.606e-07,9.589e-08,5.106e-07,3.621e-07,1.553e-15,1.046e-15,1.193e-16,1.1279999999999998e-16,4.127e-16,1.0630000000000001e-15,4.2510000000000004e-16,3.14e-17,,2.4219999999999997e-16,2.043e-15,1.6679999999999999e-15,2.072e-16,2.2549999999999997e-16,5.742e-16
2239,,,,,,,,,,1.0319e-07,1.7975999999999998e-08,2.1916200000000001e-07,2.9019999999999995e-17,3.786e-18,2.5438399999999997e-16,1.164e-07,,3.3849999999999995e-08,3.657e-07,,1.369e-08,,,7.619e-08,,2.122e-07,9.598e-08,6.981e-08,6.4e-07,7.782e-08,,,,1.4509999999999998e-16,,,,,1.893e-17,,3.3799999999999997e-16,4.509e-16,1.216e-16,2.6499999999999997e-16,9.642e-17
2240,,,,,,,,,,4.1718e-08,6.573999999999999e-09,1.1550200000000001e-07,9.827999999999999e-17,5.4733333333333335e-18,1.8909999999999998e-16,1.133e-07,,3.062e-08,,6.467000000000001e-08,2.266e-08,,,,1.0209999999999998e-08,1.9940000000000005e-07,4.1550000000000005e-08,6.316e-08,1.543e-07,1.191e-07,9.984e-17,,1.006e-16,,9.439999999999999e-17,,,,,1.642e-17,1.997e-16,,1.952e-16,,1.724e-16
2241,,,,,,,,,,1.2552e-08,,9.620000000000003e-08,,,2.1923000000000001e-16,6.276e-08,,,,,,,,,,1.2880000000000002e-07,8.772999999999999e-08,2.565e-08,1.6420000000000005e-07,7.462e-08,,,,,,,,,,,2.339e-16,3.364e-16,,,8.739e-17
2242,,,,,,,,,,1.679e-07,6.4432e-08,2.8419e-07,2.628333333333333e-16,9.827000000000002e-17,4.218e-16,3.049e-07,,,3.065e-07,2.281e-07,1.67e-07,,,2.786e-08,1.273e-07,4.428e-07,3.906e-08,2.5190000000000003e-08,5.85e-07,3.289e-07,2.2549999999999997e-16,,,1.558e-16,4.072e-16,6.341e-17,,,,2.314e-16,3.875e-16,,,3.041e-16,5.738e-16
2243,,,,,,,,,,2.2467999999999997e-07,8.7908e-08,3.7492e-07,6.1268e-16,2.4754e-16,1.02396e-15,4.679e-07,1.177e-07,,3.269e-07,2.109e-07,2.887e-07,2.717e-08,,1.557e-08,1.081e-07,6.470999999999999e-07,2.038e-07,7.19e-08,6.382e-07,3.136e-07,1.533e-15,1.1589999999999999e-15,,,3.714e-16,8.363999999999999e-16,2.1080000000000002e-16,,,1.905e-16,2.23e-15,2.055e-15,1.187e-16,1.6369999999999998e-16,5.524e-16
2244,,,,,,,,,,3.01e-07,1.57458e-07,4.6022200000000003e-07,4.78675e-16,2.3799825e-16,7.328999999999999e-16,1.957e-07,,,1.184e-06,1.253e-07,7.948999999999999e-08,,,6.608e-07,4.7e-08,3.118e-07,4.41e-08,6.541e-08,1.68e-06,1.998e-07,1.475e-16,,,1.543e-15,2.2419999999999997e-16,6.702999999999998e-18,,,8.612e-16,8.409e-17,2.815e-16,,1.0369999999999999e-16,2.189e-15,3.574e-16
2245,,,,,,,,,,1.4272e-08,2.9739999999999994e-09,1.6006400000000002e-07,2.9749999999999997e-17,6.1975e-18,1.6028249999999998e-16,,,,,7.136e-08,,,,,1.4869999999999997e-08,1.679e-07,4.463e-08,6.599e-08,3.939e-07,1.279e-07,,,,,1.1899999999999999e-16,,,,,2.479e-17,1.546e-16,,7.603e-17,2.023e-16,2.0819999999999999e-16
2246,,,,,,,,,,5.6326e-07,2.6106e-07,1.7564599999999998e-06,9.064250000000001e-16,3.6404999999999997e-16,1.5169e-15,1.853e-06,4.839999999999999e-07,4.793e-07,,,1.019e-06,1.162e-07,1.7010000000000002e-07,,,2.64e-06,8.518e-07,7.886e-07,4.081e-06,4.209e-07,1.841e-15,1.1480000000000001e-15,6.367000000000001e-16,,,9.912e-16,2.391e-16,2.259e-16,,,2.691e-15,2.056e-15,1.048e-15,,2.7260000000000003e-16
2247,,,,,,,,,,2.3618e-07,5.2639999999999994e-08,1.3281200000000002e-06,2.884e-16,3.9315e-17,5.375e-16,6.401999999999999e-07,,,,5.407e-07,1.334e-07,,,,1.298e-07,1.147e-06,2.454e-07,1.671e-07,4.1510000000000006e-06,9.301e-07,2.585e-16,,,,3.183e-16,1.231e-17,,,,6.632e-17,5.047e-16,,,,5.702999999999998e-16
2248,,,,,,,,,,2.5528e-06,2.1385e-06,2.9429999999999996e-06,5.768200000000001e-15,4.87328e-15,6.6226e-15,6.21e-06,1.184e-06,1.057e-06,2.107e-06,2.206e-06,5.575e-06,9.374e-07,8.570999999999998e-07,1.43e-06,1.893e-06,6.808e-06,1.414e-06,1.245e-06,2.747e-06,2.501e-06,1.3840000000000001e-14,7.529e-15,2.583e-15,1.1789999999999998e-15,3.71e-15,1.25e-14,5.7829999999999995e-15,2.095e-15,8.064e-16,3.182e-15,1.517e-14,9.166e-15,3.041e-15,1.53e-15,4.206e-15
2249,,,,,,,,,,2.59044e-06,2.1796e-06,2.9972e-06,5.4188000000000004e-15,4.54862e-15,6.263000000000001e-15,6.358e-06,9.809e-07,8.773000000000002e-07,2.041e-06,2.695e-06,5.722e-06,7.418999999999998e-07,7.061e-07,1.399e-06,2.329e-06,6.995e-06,1.22e-06,1.048e-06,2.684e-06,3.039e-06,1.283e-14,6.153e-15,2.166e-15,1.4369999999999999e-15,4.508e-15,1.153e-14,4.59e-15,1.728e-15,9.581e-16,3.937e-15,1.405e-14,7.716e-15,2.579e-15,1.89e-15,5.08e-15
2250,,,,,,,,,,2.4558e-06,2.06526e-06,2.8346000000000004e-06,5.802200000000001e-15,4.9088000000000004e-15,6.6874000000000006e-15,5.817999999999998e-06,1.102e-06,1.141e-06,2.316e-06,1.902e-06,5.261e-06,8.659e-07,9.574e-07,1.621e-06,1.621e-06,6.374e-06,1.338e-06,1.3240000000000002e-06,2.972e-06,2.165e-06,1.344e-14,7.792e-15,2.742e-15,1.885e-15,3.152e-15,1.21e-14,6.122e-15,2.289e-15,1.31e-15,2.723e-15,1.477e-14,9.462000000000001e-15,3.195e-15,2.429e-15,3.581000000000001e-15
2251,,,,,,,,,,1.509e-06,1.2145600000000002e-06,1.79668e-06,4.3145999999999995e-15,3.50254e-15,5.0968600000000005e-15,3.867e-06,7.303e-07,7.071e-07,8.856e-07,1.355e-06,3.415e-06,5.332999999999999e-07,5.455e-07,4.65e-07,1.114e-06,4.32e-06,9.158e-07,8.586e-07,1.306e-06,1.583e-06,1.0370000000000001e-14,6.769e-15,1.7519999999999999e-15,4.84e-16,2.1980000000000002e-15,9.143e-15,4.943e-15,1.3519999999999999e-15,2.597e-16,1.8149999999999997e-15,1.16e-14,8.489e-15,2.127e-15,7.082999999999999e-16,2.56e-15
2252,,,,,,,,,,3.481e-08,4.6636e-09,1.5656200000000002e-07,6.234e-16,9.23e-17,1.2423739999999998e-15,1.167e-07,5.735e-08,,,,2.03e-08,3.018e-09,,,,2.131e-07,1.117e-07,5.715e-08,3.2600000000000003e-07,7.486000000000001e-08,1.558e-15,1.5589999999999999e-15,,,,4.615e-16,,,,,2.6539999999999997e-15,3.1179999999999998e-15,9.659e-17,2.563e-16,8.698e-17
2253,,,,,,,,,,8.1334e-08,2.68106e-08,1.81894e-07,1.1235e-16,1.313e-17,3.478e-16,2.383e-07,6.717000000000001e-08,,,1.012e-07,1.021e-07,3.053e-09,,,2.89e-08,3.676e-07,1.3130000000000002e-07,6.347e-08,1.7850000000000004e-07,1.686e-07,2.656e-16,,,,1.838e-16,,,,,5.252e-17,5.312e-16,4.442e-16,1.0940000000000001e-16,,3.0639999999999996e-16
2254,,,,,,,,,,9.4924e-08,1.2862e-08,1.96244e-07,3.38475e-16,5.803e-17,6.6887e-16,1.235e-07,,,2.593e-07,9.182e-08,2.572e-08,,,1.235e-08,2.6239999999999995e-08,2.212e-07,4.357e-08,5.715e-08,5.063e-07,1.53e-07,,,,1.211e-15,1.4290000000000001e-16,,,,1.913e-16,4.0820000000000003e-17,1.0829999999999999e-16,,9.708e-17,2.232e-15,2.3809999999999996e-16
2255,,,,,,,,,,,,8.1772e-08,,,5.69e-16,,,,,,,,,,,9.579e-08,1.009e-07,2.199e-08,1.605e-07,2.968e-08,,,,,,,,,,,5.6270000000000015e-16,5.752999999999999e-16,,,
2256,,,,,,,,,,,,7.8042e-08,,,8.101000000000001e-17,,,,,,,,,,,8.966000000000002e-08,4.304e-08,2.816e-08,1.573e-07,7.205e-08,,,,,,,,,,,7.324000000000001e-17,,,,8.878e-17
