#name,ra,dec,pileup_flag,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_s,photflux_aper_avg_b,photflux_aper_avg_h,photflux_aper_avg_m,photflux_aper_avg_s,flux_aper_avg_b,flux_aper_avg_h,flux_aper_avg_m,flux_aper_avg_s,flux_powlaw_aper_b,flux_powlaw_aper_h,flux_powlaw_aper_m,flux_powlaw_aper_s,flux_bb_aper_b,flux_bb_aper_h,flux_bb_aper_m,flux_bb_aper_s,flux_brems_aper_b,flux_brems_aper_h,flux_brems_aper_m,flux_brems_aper_s,flux_apec_aper_b,flux_apec_aper_h,flux_apec_aper_m,flux_apec_aper_s,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_norm,brems_stat,hard_hm,var_inter_hard_prob_hs,var_inter_hard_sigma_hs,hard_ms,var_inter_hard_prob_ms,var_inter_hard_sigma_ms,ks_intra_prob_b,ks_intra_prob_h,ks_intra_prob_m,ks_intra_prob_s
 2CXO J132512.5+112329, 13 25 12.50,+11 23 29.76,FALSE,1.944E-05,4.249E-06,4.623E-06,5.531E-06,4.3E-14,2.654E-14,1.106E-14,8.641E-15,1.944E-05,4.249E-06,4.623E-06,5.531E-06,4.3E-14,2.654E-14,1.106E-14,8.641E-15,4.039E-14,2.755E-14,1.115E-14,9.213E-15,5.295E-14,2.381E-14,1.162E-14,8.571E-15,4.063E-14,2.56E-14,1.123E-14,9.075E-15,5.063E-14,3.093E-14,1.133E-14,9.024E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.025,         ,         ,-0.0987,         ,         ,0.473,0.035,0.455,0.55
 2CXO J132529.7+651513, 13 25 29.71,+65 15 13.15,FALSE,0.0001187,2.086E-05,2.27E-05,4.548E-05,2.57E-13,1.248E-13,5.497E-14,7.932E-14,0.0001187,2.086E-05,2.27E-05,4.548E-05,2.57E-13,1.248E-13,5.497E-14,7.932E-14,2.676E-13,1.345E-13,5.479E-14,7.993E-14,3.317E-13,1.163E-13,5.695E-14,7.111E-14,2.657E-13,1.25E-13,5.514E-14,7.788E-14,3.275E-13,1.51E-13,5.566E-14,7.683E-14,2.324E-13,2.084,4.219,6.272E-05,0.908,1.438E-13,0.3809,2.493E-07,0.0007203,3.667,2.214E-13,3.036,3.271E-07,7.351E-05,0.994,-0.04,         ,         ,-0.336,         ,         ,0.623,0.499,0.433,0.585
 2CXO J132543.9-295002, 13 25 43.95,-29 50 02.17,FALSE,0.0001166,5.022E-06,1.564E-05,5.717E-05,1.504E-13,2.609E-14,3.678E-14,8.837E-14,0.0001166,5.022E-06,1.564E-05,5.717E-05,1.504E-13,2.609E-14,3.678E-14,8.837E-14,2.37E-13,3.256E-14,3.767E-14,9.17E-14,3.168E-13,2.812E-14,3.932E-14,8.759E-14,2.394E-13,3.024E-14,3.794E-14,9.089E-14,3.012E-13,3.656E-14,3.83E-14,9.079E-14,1.283E-13,4.747,47.02,0.0002315,3.473,1.043E-13,0.1922,19.57,0.02379,3.608,1.13E-13,0.3859,31.72,0.001274,3.519,-0.5084,         ,         ,-0.5709,         ,         ,0.118,0.262,0.422,0.096
 2CXO J132956.0+114239, 13 29 56.03,+11 42 39.40,FALSE,2.617E-05,4.67E-06,6.474E-06,9.607E-06,3.488E-14,1.476E-14,8.001E-15,1.281E-14,2.617E-05,4.67E-06,6.474E-06,9.607E-06,3.488E-14,1.476E-14,8.001E-15,1.281E-14,3.527E-14,1.553E-14,8.162E-15,1.001E-14,3.607E-14,1.36E-14,8.592E-15,7.318E-15,3.352E-14,1.453E-14,8.23E-15,9.316E-15,3.948E-14,1.74E-14,8.309E-15,8.885E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.1512,         ,         ,-0.2074,         ,         ,0.645,0.863,0.848,0.956
 2CXO J133037.6+250911, 13 30 37.69,+25 09 11.01,FALSE,0.0002601,4.8E-05,4.4E-05,9.125E-05,5.585E-13,3.075E-13,1.07E-13,1.476E-13,0.0002601,4.8E-05,4.4E-05,9.125E-05,5.585E-13,3.075E-13,1.07E-13,1.476E-13,5.161E-13,3.106E-13,1.058E-13,1.489E-13,6.954E-13,2.684E-13,1.104E-13,1.411E-13,5.225E-13,2.886E-13,1.065E-13,1.473E-13,6.533E-13,3.486E-13,1.075E-13,1.469E-13,5.1E-13,1.869,2.63,0.0001154,0.972,3.066E-13,0.4092,1.23E-07,0.001129,4.721,4.903E-13,4.126,2.13E-07,0.0001402,1.028,0.0437,         ,         ,-0.3485,         ,         ,0.568,0.444,0.574,0.93
 2CXO J133124.4+110051, 13 31 24.49,+11 00 51.93,FALSE,4.313E-05,6.616E-06,7.614E-06,1.889E-05,1.023E-13,4.245E-14,2.005E-14,4.07E-14,4.313E-05,6.616E-06,7.614E-06,1.889E-05,1.023E-13,4.245E-14,2.005E-14,4.07E-14,1.085E-13,4.591E-14,1.997E-14,3.847E-14,1.185E-13,4.01E-14,2.104E-14,3.006E-14,1.046E-13,4.289E-14,2.014E-14,3.639E-14,1.252E-13,5.145E-14,2.035E-14,3.515E-14,9.466E-14,2.224,1.834,2.697E-05,0.73,5.196E-14,0.3611,3.026E-06,0.0003587,3.353,8.532E-14,2.368,3.808E-06,3.4E-05,0.959,-0.0712,         ,         ,-0.426,         ,         ,0.568,0.452,0.363,0.137
 2CXO J133134.3+623800, 13 31 34.35,+62 38 00.41,FALSE,9.102E-06,1.449E-06,1.905E-06,3.69E-06,1.985E-14,8.425E-15,4.295E-15,7.235E-15,9.102E-06,1.449E-06,1.905E-06,3.69E-06,1.985E-14,8.425E-15,4.295E-15,7.235E-15,2.291E-14,         ,4.819E-15,7.443E-15,2.456E-14,         ,5.104E-15,5.705E-15,2.199E-14,         ,4.865E-15,7.007E-15,2.619E-14,         ,4.906E-15,6.76E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.0537,         ,         ,-0.391,         ,         ,0.29,         ,0.019,0.277
 2CXO J133152.1+111649, 13 31 52.19,+11 16 49.96,FALSE,0.0003901,0.0001435,7.589E-05,4.749E-05,1.275E-12,1.024E-12,1.904E-13,7.61E-14,0.0003901,0.0001435,7.589E-05,4.749E-05,1.275E-12,1.024E-12,1.904E-13,7.61E-14,8.694E-13,9.296E-13,1.876E-13,8.776E-14,9.836E-13,8.107E-13,1.968E-13,7.04E-14,8.443E-13,8.687E-13,1.89E-13,8.352E-14,1.019E-12,1.04E-12,1.913E-13,8.095E-14,1.191E-12,1.509,43.61,0.0002559,0.95,1.08E-12,0.9432,1.319E-06,0.000141,1.499,1.189E-12,16.44,38.39,0.000349,0.95,0.3086,         ,         ,0.2299,         ,         ,0.278,0.415,0.519,0.517
 2CXO J133202.1+624922, 13 32 02.18,+62 49 22.35,FALSE,7.592E-06,1.273E-06,1.647E-06,2.811E-06,1.902E-14,9.238E-15,3.919E-15,6.266E-15,7.592E-06,1.273E-06,1.647E-06,2.811E-06,1.902E-14,9.238E-15,3.919E-15,6.266E-15,1.768E-14,         ,4.072E-15,5.149E-15,2.174E-14,         ,4.235E-15,4.523E-15,1.75E-14,         ,4.098E-15,5.003E-15,2.161E-14,         ,4.134E-15,4.927E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.0187,         ,         ,-0.2836,         ,         ,0.007,         ,0.22,0.045
 2CXO J133206.9+624202, 13 32 06.91,+62 42 02.62,FALSE,3.113E-05,5.732E-06,6.17E-06,1.231E-05,7.037E-14,3.801E-14,1.484E-14,2.028E-14,3.113E-05,5.732E-06,6.17E-06,1.231E-05,7.037E-14,3.801E-14,1.484E-14,2.028E-14,7.105E-14,3.666E-14,1.479E-14,2.179E-14,8.683E-14,3.169E-14,1.536E-14,1.916E-14,7.032E-14,3.407E-14,1.488E-14,2.117E-14,8.642E-14,4.115E-14,1.502E-14,2.085E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.025,         ,         ,-0.3448,         ,         ,0.53,0.125,0.028,0.467
 2CXO J133222.6+034739, 13 32 22.64,+03 47 39.91,FALSE,1.298E-05,8.845E-06,0,3.191E-06,7.024E-14,6.787E-14,         ,4.862E-15,1.298E-05,8.845E-06,0,3.191E-06,7.024E-14,6.787E-14,         ,4.862E-15,3.328E-14,5.725E-14,         ,         ,3.796E-14,4.946E-14,         ,         ,3.242E-14,5.319E-14,         ,         ,3.93E-14,6.425E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.9994,         ,         ,-0.9994,         ,         ,0.372,0.217,         ,         
 2CXO J133238.7+020042, 13 32 38.79,+02 00 42.97,FALSE,2.904E-05,3.762E-06,6.04E-06,1.359E-05,6.322E-14,2.728E-14,1.47E-14,2.297E-14,2.904E-05,3.762E-06,6.04E-06,1.359E-05,6.322E-14,2.728E-14,1.47E-14,2.297E-14,7.128E-14,2.429E-14,1.455E-14,2.5E-14,8.332E-14,2.097E-14,1.506E-14,2.125E-14,6.987E-14,2.257E-14,1.464E-14,2.41E-14,8.509E-14,2.728E-14,1.477E-14,2.358E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.2299,         ,         ,-0.3923,         ,         ,0.391,0.17,0.882,0.174
 2CXO J133526.7+405956, 13 35 26.75,+40 59 56.96,FALSE,1.081E-05,2.421E-06,2.054E-06,3.889E-06,2.29E-14,1.196E-14,4.982E-15,6.854E-15,1.081E-05,2.421E-06,2.054E-06,3.889E-06,2.29E-14,1.196E-14,4.982E-15,6.854E-15,2.312E-14,1.42E-14,4.5E-15,6.867E-15,2.493E-14,1.252E-14,4.749E-15,5.256E-15,2.224E-14,1.334E-14,4.539E-15,6.463E-15,2.637E-14,1.581E-14,4.588E-15,6.218E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.0974,         ,         ,-0.331,         ,         ,0.275,0.041,0.543,0.762
 2CXO J133701.3-024630, 13 37 01.39,-02 46 30.23,FALSE,1.355E-05,6.625E-06,3.296E-06,1.152E-06,4.825E-14,4.264E-14,6.827E-15,1.687E-15,1.355E-05,6.625E-06,3.296E-06,1.152E-06,4.825E-14,4.264E-14,6.827E-15,1.687E-15,3.079E-14,4.273E-14,7.958E-15,         ,3.798E-14,3.692E-14,8.27E-15,         ,3.053E-14,3.97E-14,8.009E-15,         ,3.764E-14,4.796E-14,8.085E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.356,         ,         ,0.4585,         ,         ,0.971,0.919,0.287,         
 2CXO J133739.7-125724, 13 37 39.79,-12 57 24.77,FALSE,0.001019,0.0002289,0.0002176,0.0003374,2.659E-12,1.543E-12,5.349E-13,5.964E-13,0.001019,0.0002289,0.0002176,0.0003374,2.659E-12,1.543E-12,5.349E-13,5.964E-13,2.453E-12,1.485E-12,5.275E-13,5.986E-13,2.932E-12,1.284E-12,5.469E-13,5.231E-13,2.416E-12,1.381E-12,5.307E-13,5.807E-13,2.969E-12,1.666E-12,5.357E-13,5.709E-13,2.397E-12,1.832,6.826,0.0005576,0.981,1.617E-12,0.505,2.27E-07,0.002489,3.728,2.336E-12,5.782,0.4906,0.0006067,1.013,0.0262,         ,         ,-0.2174,         ,         ,0.534,0.794,0.502,0.072
 2CXO J133851.1+222211, 13 38 51.15,+22 22 11.48,FALSE,5.207E-05,7.981E-06,9.257E-06,1.912E-05,1.136E-13,6.154E-14,2.222E-14,3.111E-14,5.207E-05,7.981E-06,9.257E-06,1.912E-05,1.136E-13,6.154E-14,2.222E-14,3.111E-14,1.066E-13,5.209E-14,2.256E-14,3.218E-14,1.416E-13,4.484E-14,2.357E-14,3.004E-14,1.075E-13,4.829E-14,2.273E-14,3.171E-14,1.344E-13,5.864E-14,2.294E-14,3.156E-14,9.433E-14,2.177,8.384,2.941E-05,0.894,5.441E-14,0.3377,3.713E-06,0.0004764,3.127,9.093E-14,3.234,5.386E-07,2.992E-05,1.048,-0.0687,         ,         ,-0.346,         ,         ,0.144,0.909,0.51,0.127
 2CXO J134001.2+004607, 13 40 01.22,+00 46 07.42,FALSE,4.237E-06,7.961E-07,6.433E-07,1.972E-06,6.637E-15,0,1.544E-15,3.749E-15,4.237E-06,7.961E-07,6.433E-07,1.972E-06,6.637E-15,0,1.544E-15,3.749E-15,9.927E-15,5.289E-15,1.591E-15,3.6E-15,1.219E-14,4.551E-15,1.654E-15,3.162E-15,9.826E-15,4.904E-15,1.602E-15,3.497E-15,1.211E-14,5.955E-15,1.616E-15,3.443E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.1624,         ,         ,-0.5134,         ,         ,0.507,0.798,0.998,0.216
 2CXO J134017.1+555045, 13 40 17.12,+55 50 45.49,FALSE,1.731E-05,4.648E-06,1.913E-06,9.878E-06,3.335E-14,2.413E-14,2.382E-15,7.875E-15,1.731E-05,4.648E-06,1.913E-06,9.878E-06,3.335E-14,2.413E-14,2.382E-15,7.875E-15,2.714E-14,1.751E-14,         ,1.18E-14,2.725E-14,1.537E-14,         ,8.421E-15,2.569E-14,1.641E-14,         ,1.092E-14,3.004E-14,1.957E-14,         ,1.037E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.4522,         ,         ,-0.7208,         ,         ,0.461,0.027,         ,0.673
 2CXO J134039.0+004956, 13 40 39.06,+00 49 56.20,FALSE,1.467E-05,2.829E-06,4.541E-06,3.071E-06,1.578E-14,5.792E-15,8.589E-15,2.888E-15,1.467E-05,2.829E-06,4.541E-06,3.071E-06,1.578E-14,5.792E-15,8.589E-15,2.888E-15,2.752E-14,         ,8.571E-15,         ,2.904E-14,         ,9.079E-15,         ,2.629E-14,         ,8.652E-15,         ,3.134E-14,         ,8.733E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.2011,         ,         ,0.1599,         ,         ,0.946,         ,0.854,         
 2CXO J134047.9+401118, 13 40 47.99,+40 11 18.42,FALSE,2.244E-05,2.263E-06,4.073E-06,1.006E-05,4.003E-14,1.259E-14,9.319E-15,1.852E-14,2.244E-05,2.263E-06,4.073E-06,1.006E-05,4.003E-14,1.259E-14,9.319E-15,1.852E-14,4.886E-14,1.428E-14,9.868E-15,1.856E-14,5.546E-14,1.254E-14,1.041E-14,1.495E-14,4.753E-14,1.338E-14,9.952E-15,1.768E-14,5.712E-14,1.594E-14,1.006E-14,1.718E-14,3.499E-14,3.143,19.19,2.186E-05,0.827,2.608E-14,0.3104,2.661E-06,0.0003256,1.965,3.241E-14,1.349,1.987,2.212E-05,0.908,-0.2798,         ,         ,-0.4285,         ,         ,0.692,0.711,0.345,0.373
 2CXO J134105.1+395945, 13 41 05.12,+39 59 45.54,FALSE,0.003998,0.0005499,0.0006626,0.001494,7.452E-12,3.559E-12,1.546E-12,2.382E-12,0.003998,0.0005499,0.0006626,0.001494,7.452E-12,3.559E-12,1.546E-12,2.382E-12,7.45E-12,3.499E-12,1.571E-12,2.321E-12,1.029E-11,2.934E-12,1.635E-12,2.188E-12,7.563E-12,3.202E-12,1.581E-12,2.297E-12,9.585E-12,3.989E-12,1.595E-12,2.29E-12,7.044E-12,2.216,6.717,0.002149,1.145,4.561E-12,0.353,1.791E-07,0.03081,15.984,6.469E-12,3.348,1.139E-06,0.002035,3.583,-0.0924,         ,         ,-0.386,         ,         ,0.46,0.214,0.22,0.416
 2CXO J134105.7+674019, 13 41 05.75,+67 40 19.77,FALSE,0.000135,9.868E-05,5.186E-06,1.251E-05,1.004E-12,9.628E-13,1.22E-14,2.012E-14,0.000135,9.868E-05,5.186E-06,1.251E-05,1.004E-12,9.628E-13,1.22E-14,2.012E-14,2.77E-13,6.197E-13,1.213E-14,2.045E-14,3.586E-13,5.355E-13,1.264E-14,1.884E-14,2.778E-13,5.758E-13,1.221E-14,2.01E-14,3.453E-13,6.956E-13,1.232E-14,1.995E-14,7.615E-13,-0.052,318.4,2.742E-05,3.473,6.855E-13,3.353,227,4.019E-06,3.388,8.286E-13,100,795,0.0006516,3.734,0.9007,         ,         ,-0.4185,         ,         ,0.005,0.077,0.596,0.114
 2CXO J134115.3+281603, 13 41 15.31,+28 16 03.18,FALSE,0.0001481,2.622E-05,3.285E-05,4.785E-05,2.722E-13,1.18E-13,6.715E-14,9.011E-14,0.0001481,2.622E-05,3.285E-05,4.785E-05,2.722E-13,1.18E-13,6.715E-14,9.011E-14,2.854E-13,1.39E-13,6.747E-14,7.553E-14,3.129E-13,1.199E-13,7.068E-14,5.872E-14,2.748E-13,1.291E-13,6.796E-14,7.135E-14,3.306E-13,1.563E-13,6.878E-14,6.876E-14,2.383E-13,2.274,15.51,8.887E-05,1.45,1.739E-13,0.4841,1.831E-06,0.0003397,2.121,2.255E-13,2.93,4.227,8.661E-05,1.287,-0.1087,         ,         ,-0.1899,         ,         ,0.214,0.706,0.544,0.429
 2CXO J134133.1+353252, 13 41 33.12,+35 32 52.75,FALSE,0.0001605,3.344E-05,2.863E-05,5.531E-05,4.148E-13,1.871E-13,6.892E-14,1.698E-13,0.0001605,3.344E-05,2.863E-05,5.531E-05,4.148E-13,1.871E-13,6.892E-14,1.698E-13,3.614E-13,2.208E-13,6.981E-14,1.069E-13,4.081E-13,1.926E-13,7.43E-14,8.55E-14,3.508E-13,2.06E-13,7.052E-14,1.017E-13,4.226E-13,2.48E-13,7.123E-14,9.883E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.0837,         ,         ,-0.3273,         ,         ,0.261,0.218,0.641,0.5
 2CXO J134208.3+353915, 13 42 08.37,+35 39 15.40,FALSE,0.0001631,0.0001033,1.135E-05,2.081E-05,1.086E-12,1.044E-12,2.963E-14,3.277E-14,0.0001631,0.0001033,1.135E-05,2.081E-05,1.086E-12,1.044E-12,2.963E-14,3.277E-14,3.017E-13,6.698E-13,2.734E-14,3.26E-14,4.263E-13,5.782E-13,2.861E-14,3.194E-14,3.087E-13,6.219E-13,2.754E-14,3.25E-14,3.895E-13,7.525E-13,2.781E-14,3.259E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.8057,         ,         ,-0.2986,         ,         ,0.732,0.663,0.887,0.728
 2CXO J134213.2+602142, 13 42 13.29,+60 21 42.97,FALSE,0.0001816,4.495E-05,3.782E-05,7.327E-05,5.409E-13,2.824E-13,9.342E-14,1.634E-13,0.0001816,4.495E-05,3.782E-05,7.327E-05,5.409E-13,2.824E-13,9.342E-14,1.634E-13,5.003E-13,2.911E-13,9.226E-14,1.453E-13,5.445E-13,2.516E-13,9.511E-14,1.152E-13,4.823E-13,2.706E-13,9.273E-14,1.378E-13,5.784E-13,3.266E-13,9.353E-14,1.331E-13,4.705E-13,1.759,5.531E-06,9.499E-05,1.039,2.89E-13,0.509,4.749E-07,0.0004462,3.831,4.367E-13,5.38,1.032E-06,0.000116,1.206,0.0837,         ,         ,-0.3186,         ,         ,0.656,0.411,0.692,0.803
 2CXO J134322.0+000009, 13 43 22.03,+00 00 09.90,FALSE,1.452E-05,2.825E-06,3.057E-06,3.857E-06,3.154E-14,1.739E-14,7.428E-15,5.882E-15,1.452E-05,2.825E-06,3.057E-06,3.857E-06,3.154E-14,1.739E-14,7.428E-15,5.882E-15,2.625E-14,1.757E-14,7.033E-15,5.851E-15,3.627E-14,1.515E-14,7.355E-15,5.657E-15,2.671E-14,1.63E-14,7.085E-15,5.815E-15,3.365E-14,1.975E-14,7.153E-15,5.818E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.03,         ,         ,-0.1199,         ,         ,0.742,0.334,0.409,0.508
 2CXO J134329.2+000132, 13 43 29.23,+00 01 32.71,FALSE,4.128E-05,8.658E-06,6.639E-06,1.317E-05,9.562E-14,5.804E-14,1.604E-14,2.045E-14,4.128E-05,8.658E-06,6.639E-06,1.317E-05,9.562E-14,5.804E-14,1.604E-14,2.045E-14,7.885E-14,5.587E-14,1.614E-14,2.08E-14,1.091E-13,4.827E-14,1.688E-14,2.016E-14,8.03E-14,5.19E-14,1.626E-14,2.069E-14,1.011E-13,6.273E-14,1.642E-14,2.071E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.1362,         ,         ,-0.3298,         ,         ,0.559,0.209,0.418,0.797
 2CXO J134329.4+000422, 13 43 29.50,+00 04 22.69,FALSE,5.73E-06,8.232E-07,1.296E-06,1.995E-06,1.15E-14,6.867E-15,3.063E-15,2.783E-15,5.73E-06,8.232E-07,1.296E-06,1.995E-06,1.15E-14,6.867E-15,3.063E-15,2.783E-15,1.188E-14,         ,3.127E-15,3.518E-15,1.387E-14,         ,3.289E-15,2.907E-15,1.163E-14,         ,3.152E-15,3.372E-15,1.406E-14,         ,3.191E-15,3.287E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.1624,         ,         ,-0.2523,         ,         ,0.693,         ,0.349,0.175
 2CXO J134332.6-000203, 13 43 32.69,-00 02 03.41,FALSE,4.041E-05,5.294E-06,3.99E-06,1.8E-05,7.492E-14,3.602E-14,1.034E-14,2.859E-14,4.041E-05,5.294E-06,3.99E-06,1.8E-05,7.492E-14,3.602E-14,1.034E-14,2.859E-14,7.828E-14,3.465E-14,9.707E-15,2.907E-14,1.08E-13,2.983E-14,1.016E-14,2.799E-14,7.959E-14,3.212E-14,9.78E-15,2.886E-14,1.003E-13,3.901E-14,9.875E-15,2.886E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.1524,         ,         ,-0.6384,         ,         ,0.637,0.099,0.278,0.961
 2CXO J134344.2+000509, 13 43 44.29,+00 05 09.06,FALSE,7.566E-06,2.3E-06,1.84E-06,1.117E-06,2.203E-14,1.602E-14,4.703E-15,2.146E-15,7.566E-06,2.3E-06,1.84E-06,1.117E-06,2.203E-14,1.602E-14,4.703E-15,2.146E-15,1.59E-14,1.438E-14,4.438E-15,         ,1.857E-14,1.266E-14,4.729E-15,         ,1.557E-14,1.347E-14,4.485E-15,         ,1.886E-14,1.609E-14,4.527E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.1474,         ,         ,0.2086,         ,         ,0.171,0.001,0.722,         
 2CXO J134352.7-003452, 13 43 52.71,-00 34 52.19,FALSE,7.936E-06,1.014E-06,1.173E-06,3.832E-06,1.34E-14,4.117E-15,3.099E-15,6.533E-15,7.936E-06,1.014E-06,1.173E-06,3.832E-06,1.34E-14,4.117E-15,3.099E-15,6.533E-15,1.799E-14,         ,2.995E-15,7.24E-15,2.052E-14,         ,3.138E-15,5.85E-15,1.75E-14,         ,3.017E-15,6.903E-15,2.115E-14,         ,3.056E-15,6.697E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.0462,         ,         ,-0.5534,         ,         ,0.373,         ,0.888,0.247
 2CXO J134412.8-003005, 13 44 12.89,-00 30 05.62,FALSE,1.421E-05,3.998E-06,1.845E-06,4.561E-06,3.327E-14,2.309E-14,4.252E-15,7.629E-15,1.421E-05,3.998E-06,1.845E-06,4.561E-06,3.327E-14,2.309E-14,4.252E-15,7.629E-15,2.729E-14,2.592E-14,4.447E-15,7.252E-15,3.772E-14,2.236E-14,4.652E-15,7.019E-15,2.777E-14,2.406E-14,4.48E-15,7.21E-15,3.5E-14,2.913E-14,4.522E-15,7.217E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.3835,         ,         ,-0.4285,         ,         ,0.399,0.872,0.878,0.664
 2CXO J134414.0-002950, 13 44 14.08,-00 29 50.28,FALSE,2.074E-05,3.163E-06,3.227E-06,8.048E-06,3.596E-14,1.745E-14,7.353E-15,1.267E-14,2.074E-05,3.163E-06,3.227E-06,8.048E-06,3.596E-14,1.745E-14,7.353E-15,1.267E-14,3.992E-14,2.044E-14,7.762E-15,1.28E-14,5.5E-14,1.764E-14,8.119E-15,1.237E-14,4.061E-14,1.898E-14,7.82E-15,1.272E-14,5.113E-14,2.297E-14,7.892E-15,1.273E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.005,         ,         ,-0.4322,         ,         ,0.948,0.986,0.281,0.588
 2CXO J134423.9-002846, 13 44 23.97,-00 28 46.46,FALSE,5.586E-06,8.388E-07,1.348E-06,1.57E-06,1.951E-14,1.468E-14,         ,2.433E-15,5.586E-06,8.388E-07,1.348E-06,1.57E-06,1.951E-14,1.468E-14,         ,2.433E-15,1.168E-14,         ,3.254E-15,2.64E-15,1.51E-14,         ,3.392E-15,2.43E-15,1.171E-14,         ,3.276E-15,2.594E-15,1.457E-14,         ,3.307E-15,2.574E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.1961,         ,         ,-0.0837,         ,         ,0.744,         ,0.198,0.685
 2CXO J134424.5-000617, 13 44 24.58,-00 06 17.49,FALSE,1.627E-05,1.571E-06,2.697E-06,6.591E-06,3.043E-14,1.484E-14,6.667E-15,1.052E-14,1.627E-05,1.571E-06,2.697E-06,6.591E-06,3.043E-14,1.484E-14,6.667E-15,1.052E-14,3.144E-14,1.031E-14,6.558E-15,1.062E-14,4.346E-14,8.851E-15,6.862E-15,1.026E-14,3.198E-14,9.543E-15,6.607E-15,1.056E-14,4.036E-14,1.162E-14,6.671E-15,1.056E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.2299,         ,         ,-0.4235,         ,         ,0.137,0.135,0.293,0.151
 2CXO J134440.2+555648, 13 44 40.22,+55 56 48.22,FALSE,2.97E-05,5.691E-06,4.593E-06,9.836E-06,5.9E-14,3.351E-14,1.155E-14,1.496E-14,2.97E-05,5.691E-06,4.593E-06,9.836E-06,5.9E-14,3.351E-14,1.155E-14,1.496E-14,5.406E-14,3.64E-14,1.095E-14,1.527E-14,7.656E-14,3.14E-14,1.147E-14,1.497E-14,5.532E-14,3.378E-14,1.103E-14,1.522E-14,6.988E-14,4.092E-14,1.115E-14,1.526E-14,5.294E-14,1.757,1.417,1.097E-05,1.37,3.759E-14,0.5273,4.209E-07,5.056E-05,3.909,4.988E-14,4.956,3.046E-07,1.364E-05,1.332,0.1137,         ,         ,-0.3648,         ,         ,0.022,0.367,0.337,0.042
 2CXO J134442.0+555312, 13 44 42.07,+55 53 12.83,FALSE,6.304E-05,3.502E-05,6.731E-06,7.973E-06,4.561E-13,4.336E-13,1.64E-14,1.209E-14,6.304E-05,3.502E-05,6.731E-06,7.973E-06,4.561E-13,4.336E-13,1.64E-14,1.209E-14,1.141E-13,2.244E-13,1.602E-14,1.228E-14,1.622E-13,1.939E-13,1.677E-14,1.208E-14,1.169E-13,2.084E-13,1.614E-14,1.224E-14,1.477E-13,2.519E-13,1.631E-14,1.228E-14,2.53E-13,0.004,4.794E-07,6.527E-06,4.985,2.66E-13,8.725,8.484E-07,2.84E-07,5.66,1.276E-13,100,17.07,4.423E-05,6.689,0.6783,         ,         ,-0.0849,         ,         ,0.622,0.399,0.861,0.915
