photflux_aper_u,photflux_aper_lolim_s,photflux_aper_hilim_h,photflux_aper_lolim_h,photflux_aper_m,photflux_aper_hilim_b,photflux_aper_hilim_s,photflux_aper_h,photflux_aper_lolim_u,photflux_aper_b,photflux_aper_s,photflux_aper_hilim_m,photflux_aper_lolim_b,photflux_aper_lolim_m,photflux_aper_hilim_u,photflux_aper_lolim,photflux_aper_hilim,flux_aper_lolim,flux_aper_hilim,flux_aper_lolim_u,flux_aper_hilim_b,flux_aper_lolim_s,flux_aper_h,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_hilim_s,photflux_aper,flux_aper_hilim_u,flux_aper_m,flux_aper_hilim_h,flux_aper_lolim_b,flux_aper_u,flux_aper,flux_aper_s,flux_aper_b,flux_aper_hilim_m,var_index,var_inter_index,var_mean,var_prob,kp_prob,var_max,var_min,var_inter_sigma,var_inter_prob,var_sigma,ks_prob,hard_hm_hilim,hard_hm,hard_hs_hilim,hard_hs_lolim,hard_hm_lolim,hard_ms,hard_hs,hard_ms_lolim,hard_ms_hilim,class
-4.372224624770697,-4.035646070707807,-4.7554754884299175,-4.79805693659835,-4.594824453782009,-3.7382614526474622,-4.019769308608968,-4.775466937393914,-4.409046764812015,-3.744727494896694,-4.027380660940376,-4.582030357785262,-3.7512912643990814,-4.608711951404702,-4.340368988392998,-4.156206801674087,-4.133523621473502,-12.816730156317195,-12.794654865146535,-13.730954290342375,-12.413637776692136,-12.803547458296613,-12.789681480173767,-12.811634073936851,-13.234927798897207,-12.788078915691493,-4.144456616585023,-13.658169943079491,-13.221053272031385,-12.770318157682324,-12.42689621683601,-13.693146251306992,-12.805219335509967,-12.7956086680807,-12.419987887470574,-13.208379517307186,6.8,8.0,0.024624599999999996,0.812,0.8462,0.028332000000000006,0.018658,6.1918e-05,1.0,0.0040331180000000005,0.8102,-0.1793,-0.2049,-0.6852,-0.7102,-0.2317,-0.5746,-0.6971,-0.5853,-0.5628,CV
-4.685500772026848,-7.494036481981873,-5.0,-5.0,-6.856048883576037,-6.136736636349518,-6.4148778136931845,-5.0,-4.737786294523583,-6.381847266621481,-6.681102285372512,-6.600845666041782,-7.066107964235789,-7.555174800490253,-4.638839004804973,-5.336398238846657,-5.215823286832617,-14.260668007928347,-14.142366014849992,-13.659754238432068,-15.478861916295966,-16.92190584959359,-13.0,-13.0,-16.338376590770768,-15.288361461767652,-5.271792360334458,-13.56098327161249,-15.56019378860667,-13.0,-13.0,-13.607654844638796,-14.200337295981386,-15.579384229374234,-13.0,-15.306976932076305,0.0,4.0,0.002746,0.484,0.733,0.005559000000000001,0.002389,0.0,0.0,0.0004897,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
-4.0,-5.0,-5.987162775294827,-5.0,-5.0,-5.578396073130169,-6.008596697419961,-5.0,-5.0,-5.78807891569149,-6.309626693083942,-6.1004530689091325,-6.250495576123858,-5.0,-5.370794342897696,-6.949465580459878,-5.712113210408787,-15.074945879688153,-14.374584647845593,-14.0,-14.154034238454516,-14.0,-13.0,-13.0,-14.0,-14.845271792559846,-6.372798059046844,-13.0,-14.0,-13.0,-14.773915884024177,-13.0,-14.595046612413757,-15.135251664370339,-14.361610592334664,-14.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.442600000000001e-07,0.9294,0.0,0.0,1.0,0.9994,0.5728,-0.6377,-0.2267,-0.2024,0.1312,-0.8976,0.2242,CV
-4.0,-7.301203748209568,-5.619426996933114,-6.417709317281005,-6.227604938918001,-5.274578449925741,-5.782779344355482,-5.848017604542526,-5.0,-5.454816631784594,-6.0707343817469335,-5.935916564036404,-5.794795636051855,-7.607830850510264,-4.985899678480379,-6.384923621747978,-5.379780635131128,-14.729319999528485,-14.036873558918094,-14.0,-13.800244822746524,-16.168642214557938,-14.033764375901418,-14.603626272463494,-15.920095532333278,-14.65013991780767,-5.894844207834259,-13.0,-14.806041021980812,-13.805208242278075,-14.32048125630421,-13.0,-14.251269443901505,-14.9381706927053,-13.980468315468745,-14.522011023749108,2.0,1.6,0.0008167,0.6990000000000001,0.971,0.001498,0.0006723,5.879600000000001e-07,0.4202,0.0002287,0.853,0.8064,0.4622,0.6602,-0.23800000000000002,0.0006,-0.2848,0.2473,-0.7052,0.2505,CV
-4.0,-6.658763376761308,-6.091354161092887,-6.639595945270061,-5.832682665251824,-5.385524633909606,-6.150580586203102,-6.284163724835006,-5.0,-5.459670525209127,-6.33423144928062,-5.742321425130816,-5.555330769061476,-5.953895212753961,-5.0,-5.964100197388536,-5.730294467872982,-14.432544259483251,-14.1698445588095,-14.0,-13.908684840302778,-15.456428576037636,-14.220908796154498,-14.510322708336304,-14.536853863273649,-14.979224511806445,-5.829518258687018,-13.0,-14.415668775632467,-14.04875964967566,-14.074069402131526,-13.0,-14.281035614727486,-15.15533647175976,-13.983384452442822,-14.32550628270365,1.0,4.5,0.0005595000000000001,0.625,0.4525,0.00116695,0.0005079725,1.7364000000000002e-05,0.77225,9.481e-05,0.6015,-0.2342,-0.4572,0.3979,-0.2667,-0.6627,0.5072,0.0775,0.3029,0.6864,XRB
-4.0,-5.166024628720094,-4.9582126810282485,-5.25328797748334,-5.101494214465641,-4.357139947415509,-4.8877302315827285,-5.081183609639622,-5.0,-4.42969061456412,-5.001217730168264,-4.99481948749622,-4.516983579855868,-5.243363891754152,-4.899284913426919,-5.013013410279883,-4.741698024343076,-13.344021652957409,-13.122369537125811,-14.0,-12.856985199745905,-13.720789487398605,-13.13578566953867,-13.307946634965921,-13.77754366332075,-13.442492798094342,-4.897134273055689,-13.0,-13.63582436722938,-13.012780770091993,-13.016689514205884,-13.0,-13.218801309619787,-13.555799011135841,-12.92959267825988,-13.529001830339125,0.25,7.6,0.004701749999999999,0.3745,0.5189999999999999,0.005939750000000001,0.0042172500000000005,7.288200000000001e-06,0.9992,0.000452265,0.5469999999999999,0.2442,0.04,0.128,-0.3079,-0.17300000000000001,-0.1312,-0.0924,-0.3242,0.0768,CV
-4.573001041243463,-5.61852390972497,-5.578396073130169,-6.492144128304169,-5.705093089394808,-4.849857838151441,-5.196884445109973,-5.829444941478791,-5.21645371772965,-4.968591535748375,-5.3535962737769305,-5.516698047641833,-5.1330041868893534,-6.04498609696195,-4.324404943613254,-5.466797548249775,-4.832399136936284,-14.037441264204034,-13.626995995232726,-14.0,-13.50210325708678,-14.0,-14.043207479629505,-14.705974905904677,-14.0,-14.0,-5.042268236220948,-13.0,-14.0,-13.802995271976956,-13.7856861025756,-13.0,-13.779983489728222,-14.0,-13.61726273423867,-14.0,0.3333333333333333,3.8,0.0014951999999999995,0.4623333333333333,0.378,0.002293333333333333,0.0013858666666666669,1.10686e-06,0.6306,0.00017965000000000006,0.2796666666666667,0.3229,-0.0687,-0.1755,-0.7801,-0.4828,-0.426,-0.5072,-0.6777,-0.1218,CV
-4.0,-5.0,-4.870632404277013,-5.421475394725007,-5.0,-4.991399828238082,-5.7162466166674735,-5.06398920428479,-5.0,-5.30163843394489,-5.0,-5.873219422987992,-5.0,-5.0,-4.677160727313679,-6.120445399061025,-5.018081774655782,-14.0,-13.0819612711323,-14.0,-13.194227368064329,-14.0,-13.29860473098608,-13.0,-14.0,-14.544241796895866,-5.564697247715388,-12.61385789106918,-14.0,-12.997402019280093,-13.0,-13.0,-13.997574735322099,-14.0,-13.0,-14.479909671887155,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.000222315,1.0,0.0,0.0,1.0,0.9994,1.0,0.6202,0.7214,-0.9994,0.9994,-1.0,0.1893,CV
-4.0,-5.0,-5.5377517846450015,-5.8941493256148565,-5.0,-5.384997385475413,-6.7500682433658055,-5.680269505669775,-5.0,-5.521145032471337,-5.0,-6.83238732727247,-5.733063088840827,-5.0,-4.940058111938045,-6.204119982655924,-5.424237326478609,-14.75168335965822,-14.099742141562224,-14.0,-13.804931003531411,-14.0,-13.975104039892516,-14.32984695480782,-14.0,-15.56336036830734,-5.991399828238082,-14.157890236559385,-14.0,-13.782516055786092,-14.379031564355712,-13.0,-14.386940824310482,-14.0,-14.003357008644528,-15.462558716592053,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.000481169,0.8301999999999999,0.0,0.0,1.0,0.9994,1.0,0.8389,0.8626,-0.9981,0.9994,-1.0,0.2854,XRB
-4.0,-5.0,-6.139721900247765,-6.683819901106548,-5.0,-6.106127321204919,-7.147764060588112,-6.326242063450422,-5.0,-6.296450701761769,-5.0,-7.322393047279506,-6.6679657229724825,-5.0,-5.793443955900972,-7.073760478954138,-6.188980280809486,-14.829444941478794,-14.370170581982302,-14.0,-14.001130636117654,-14.0,-14.155833589549802,-14.426200417784257,-14.0,-15.950007143079855,-6.709030991051482,-15.066259700503066,-14.0,-13.990549104201307,-14.436875039661956,-13.0,-14.559059448460335,-14.0,-14.166470418241355,-15.80715388481116,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.002257511,0.7596,0.0,0.0,1.0,0.9994,1.0,0.7202,0.8039,-0.9994,0.9994,-1.0,0.1893,XRB
-4.532243948755967,-4.2877713303804645,-4.117874080229968,-4.213319546803351,-4.252044693093271,-3.5427238139386743,-4.177701128737634,-4.162980051459091,-5.155522824254319,-3.5696024086130334,-4.229295231784221,-4.20929271267232,-3.6001532872870774,-4.299382804317943,-4.286257521590917,-4.07466727742356,-3.964378174024077,-12.59524767847692,-12.513974957387743,-14.612254340391136,-12.134244775928547,-13.075100735985716,-12.331520897067414,-12.38153350780092,-12.904133546521456,-12.964970717797632,-4.0155447000016276,-13.743041847439068,-12.856360764725457,-12.286677495012972,-12.191721490417233,-13.988852639224202,-12.552283948688496,-13.016644385668213,-12.161150909262743,-12.813326132500254,0.0,5.8,0.03266,0.13174999999999998,0.276,0.0329775,0.0323425,2.16814e-05,0.9572,0.000316495,0.3835,0.1793,0.1074,0.1593,-0.0031,0.0331,-0.0287,0.0787,-0.1068,0.0518,CV
-4.0,-5.0,-5.603800652904264,-6.846795099915716,-5.60977163753087,-5.057942316158605,-5.730487055782085,-5.869023308394383,-5.0,-5.2424521465307565,-5.0,-5.4040630937308265,-5.597910649427904,-6.01434902630905,-4.082757142092533,-6.138608983754383,-4.70029662663481,-14.913291449864108,-13.753703349064072,-14.0,-13.894489815230026,-14.0,-14.32303218570524,-15.14697138528701,-14.708187312532882,-14.596364810209453,-5.7198771036976925,-13.251037138743836,-14.303556236861,-14.055912320584564,-14.464199709175103,-13.0,-14.448135424339336,-14.0,-14.091890459607447,-14.097779471720687,0.0,8.0,0.001164,0.382,0.40399999999999997,0.001584,0.001039,7.3510000000000004e-06,1.0,0.00011320000000000001,0.131,0.1643,-0.2811,1.0,-0.0931,-0.6652,0.9994,0.6433,0.1543,1.0,XRB
-4.0,-5.0,-5.924818145381308,-7.429924294678396,-6.388807939131565,-5.710634048479968,-6.3983745204460565,-6.19942037843087,-5.0,-5.980883709552928,-5.0,-6.100781582148628,-6.846490010699163,-7.619246229196099,-5.701583619938706,-7.390213561965387,-5.898493503860072,-15.612372919090006,-14.279179418229655,-14.0,-14.163802519221074,-14.0,-14.487983030503873,-13.0,-16.100726812682396,-14.0,-6.379801461106719,-13.0,-14.870310107800698,-14.200728391650125,-15.185020316239244,-13.0,-14.555226783790559,-14.0,-14.425390058659813,-14.58219627736012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.654975e-07,0.1255,0.0,0.0,0.7452,0.3398,1.0,0.268,-0.2005,0.9994,0.9994,0.0681,1.0,CV
-4.0,-5.709520186669327,-5.667359589612538,-5.837435593476981,-5.78015361397564,-5.056307672893984,-5.577738549186399,-5.744004273277597,-5.0,-5.095338542084474,-5.638649975647732,-5.716698771296451,-5.1382267032813065,-5.8598063214213685,-6.5909126305521655,-5.617586686873733,-5.501537814293766,-14.107654915048284,-13.984807958237164,-14.0,-13.699839463048649,-14.483332440900956,-13.984640244590786,-14.08029446545088,-14.48017200622428,-14.353106375832255,-5.5594372327380785,-13.0,-14.401209493236886,-13.906578314837766,-13.787546038959725,-13.0,-14.041914151478915,-14.413412695328246,-13.741602195904493,-14.334512819217188,0.5,4.0,0.001343275,0.39775,0.7665000000000001,0.00195725,0.0012347500000000002,0.0,0.0,0.0001178525,0.608,0.1718,0.05,-0.0019,-0.2342,-0.0718,-0.1674,-0.1187,-0.273,-0.0618,CV
-4.0,-6.056901376994515,-5.46344155742847,-5.749092300299144,-6.316502682320189,-5.178224532816537,-5.722849386036201,-5.583193128177055,-5.0,-5.2611401979278,-5.858550226599532,-6.108239598543329,-5.371100435579394,-6.777283528852418,-5.0,-5.751953130641338,-5.496672448197218,-13.9774087473774,-13.72933280729507,-14.0,-13.452471423540215,-14.846490010699162,-13.578725208789654,-13.744727494896695,-15.406935568341284,-14.494443061336176,-5.603822455383341,-14.0,-14.963371104637837,-13.46432619657425,-13.651305809734462,-13.0,-13.834110500227721,-14.630969778190849,-13.540607512240767,-14.748361779551788,1.0,8.0,0.0012014333333333336,0.5619999999999999,0.7243333333333334,0.0017755000000000004,0.0007225666666666668,5.6899999999999994e-05,1.0,0.00031758666666666666,0.6096666666666667,0.8551,0.7071,0.5191,0.1131,0.5178,-0.4884,0.3273,-0.7239,-0.218,XRB
-3.95624487303132,-4.344189505504748,-4.109634878551876,-4.210771942732665,-4.165134420099962,-3.5349147124425677,-4.208870999272714,-4.1557714186983725,-4.579714115058081,-3.5628839069519214,-4.271240524832127,-4.124533584133616,-3.59294918519575,-4.212964817973776,-3.710411047457404,-4.046066432051139,-3.8531404842695265,-12.543694711605921,-12.420193546380371,-13.455931955649724,-12.089055594250024,-13.002613615602687,-12.323855319643796,-12.378927628856376,-12.783306400830245,-12.867420152340262,-3.9385626008441226,-12.654234306885511,-12.73849922680172,-12.27777753603027,-12.14703230897118,-12.891773343625074,-12.477138626846385,-12.92959267825988,-12.117077209397399,-12.697669071315598,0.0,5.8,0.034780000000000005,0.09925,0.35525,0.034964999999999996,0.0345975,2.16814e-05,0.9572,0.0001624975,0.26675,0.0843,0.01,0.223,0.0381,-0.0643,0.1199,0.1299,0.0319,0.2092,CV
-3.397614409894895,-4.226286674722979,-4.067171233099153,-4.173277479831008,-4.226286674722979,-3.540909210399413,-4.077845674768941,-4.117020345962701,-4.02086153045319,-3.574302786637409,-4.145754702933882,-4.176199846250122,-3.6103024517936144,-4.282912275072982,-3.1635492862798453,-3.98361022721154,-3.616216938116324,-12.600277834027796,-12.446383940270618,-13.395342027952127,-12.137749325402075,-13.07727454200674,-12.340178841944294,-12.396963943749476,-12.96018944585165,-12.928854709548915,-3.7574287584584503,-12.537901618864847,-12.903437561625864,-12.289967300934247,-12.207118254614606,-12.772113295386324,-12.515415470717153,-12.996539467890491,-12.171082438383314,-12.85325198636936,0.0,5.8,0.029975,0.10075,0.3015,0.0302,0.0297325,2.16814e-05,0.9572,0.00017515,0.35500000000000004,0.2105,0.1274,0.1305,-0.0743,0.0431,-0.1024,0.0262,-0.2005,0.0031,CV
-4.0,-6.670805584911549,-6.264321274094097,-5.0,-5.962573502059376,-5.361610592334664,-5.815308569182402,-5.0,-5.0,-5.533725678210708,-6.0509517076843355,-5.756713853916553,-5.846795099915716,-6.401866354186763,-5.334700500500103,-6.390875352293706,-5.591722714109707,-15.033095986870197,-14.39886386639293,-14.0,-14.185020316239244,-15.460296761052177,-13.0,-13.0,-14.884722408604098,-14.605023280445435,-6.00830443107869,-14.786482243003695,-14.48017200622428,-13.0,-14.686976889676762,-13.0,-14.642636969384856,-14.840432806766382,-14.361111575294926,-14.27433333968582,0.0,4.2,0.0008961,0.455,0.47,0.001232,0.0008482000000000001,3.4305999999999995e-07,0.703,8.14e-05,0.494,-0.3317,-0.9994,-0.253,-1.0,-1.0,0.0712,-0.9994,-0.3392,0.4828,CV
-3.8931294555213465,-4.3218459619895615,-4.208800753501125,-4.324588306285136,-4.307681955740721,-3.6263525277907824,-4.185286387304023,-4.262886905694039,-4.516270100999977,-3.6589613683224775,-4.248259126189098,-4.259006068415114,-3.6942188487450176,-4.3626103498707876,-3.647046088289912,-4.1295141600953365,-3.890097624591913,-12.643477379858886,-12.539664549375837,-14.211902366619704,-12.170696227168975,-13.135726303195622,-12.37520242103924,-12.436993812938207,-12.941953769604716,-12.999132278468773,-3.993542515361817,-13.342657263185373,-12.88706002391592,-12.321117585329265,-12.238748925691338,-13.588717086982616,-12.588494774336267,-13.062081097352221,-12.20342566678957,-12.838332587562265,0.0,5.8,0.027422500000000002,0.13174999999999998,0.3945,0.027795,0.02706,2.16814e-05,0.9572,0.00030975,0.59575,0.1393,0.0525,0.0768,-0.1218,-0.0356,-0.0762,-0.0237,-0.1693,0.0219,CV
-4.0,-5.0,-6.089428951518742,-5.0,-5.0,-5.740167300936516,-5.607303046740334,-5.0,-5.0,-4.0,-5.896538377905295,-6.1387643813659585,-5.0,-5.0,-4.1301231867332335,-5.0,-4.79620912007752,-15.705093089394808,-13.768255239695835,-14.0,-13.826522356547006,-15.006123085058787,-13.0,-13.0,-14.0,-13.705093089394808,-6.595508382241314,-13.38132446111486,-14.0,-14.142546882964735,-13.0,-13.0,-14.684029654543084,-13.985059650207065,-13.0,-14.730020323354676,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9994,-0.3004,-1.0,-0.3217,-0.9994,-0.9994,-1.0,-0.3442,CV
-4.0,-5.692717952966653,-5.150396341917553,-5.492819022739758,-5.557363474217769,-4.703993330686329,-5.22337144657985,-5.288699040083834,-5.0,-4.800793520838342,-5.391794992295674,-5.400226060853613,-4.925915310971757,-5.82623117686335,-4.670602120638957,-5.429550466824971,-4.934412816815014,-13.848703713269494,-13.508022325235832,-14.0,-13.191653964259606,-14.262409833714278,-13.447818661160664,-13.651889931519758,-14.347463581406975,-13.792904459580784,-5.255050203232996,-13.861066059743075,-14.078625704581526,-13.30944953848964,-13.413525221428607,-13.0,-13.672052867357865,-13.961379838050293,-13.288530218125672,-13.921543181946706,0.25,6.0,0.00190825,0.4765,0.33475,0.00281875,0.001715875,7.783e-05,1.0,0.0002665075,0.42925,0.5503,0.3136,0.3829,-0.1868,0.0443,-0.2311,0.0987,-0.5028,0.0843,CV
-4.0,-6.388701637703571,-4.616543703475247,-4.673050005834002,-5.394156460941911,-4.464073258604432,-6.068898254367361,-4.6439741428068775,-5.0,-4.4875824513991605,-6.195860567664648,-5.342752870116284,-4.5139948136377575,-5.452471423540218,-6.408156588775215,-4.952440110863173,-4.890650977798773,-13.139468431085284,-13.084791127474528,-14.0,-12.695294101787233,-15.146545158631936,-12.735890843694193,-12.764976840504776,-14.020087589665284,-14.826813731587727,-4.921456186757574,-15.659357622439295,-13.963371104637837,-12.708409174341998,-12.743282254022512,-13.0,-13.111380254691731,-14.953895212753961,-12.71851211205992,-13.913284336055113,3.5,5.8,0.00597755,0.6970000000000001,0.721,0.022543,0.002114275,1.176452e-05,0.8356,0.0033336475,0.49425,0.7327,0.6996,0.9638,0.9275,0.6627,0.7295,0.9457,0.6415,0.8114,XRB
-4.0,-6.855114581712858,-5.397505931192719,-6.00788851221305,-5.730253626869232,-4.975925012692573,-5.576426480267265,-5.603277721496227,-5.0,-5.126446906486382,-5.855114581712858,-5.5278288533076365,-5.377475137596432,-6.156269034887908,-4.188894392982069,-5.9199221382072444,-4.769949790642156,-14.487773615068894,-13.735422993946733,-14.0,-13.608183076386752,-16.076548730360347,-13.880414225038214,-14.319573829141856,-14.792904459580784,-14.508358206522415,-5.577607163772628,-13.441411416891803,-14.3669357273085,-13.674484336636851,-14.009794384815194,-13.0,-14.136808042874165,-14.797784224198868,-13.758702612890007,-14.164499672132681,0.0,8.0,0.001743,0.48700000000000004,0.585,0.002729,0.00158,7.3510000000000004e-06,1.0,0.0002404,0.312,0.5403,0.1886,0.6665,-0.198,-0.2117,0.0625,0.2723,-0.3954,0.5091,XRB
-4.833569886156718,-5.298777515743444,-5.773400094792643,-6.0455645136715175,-5.5697636465884885,-4.8591778198906885,-5.175028538876306,-5.888401475119606,-5.2693792021127175,-4.90031935889075,-5.232473100591618,-5.5080782874138485,-4.9457700901366035,-5.6416843599178055,-4.620513186282727,-5.302484710051785,-5.006457964446993,-13.19914550849644,-12.702395294009706,-12.561932549546508,-13.545917729268911,-13.993533957750769,-14.139901670301482,-14.393188853081035,-14.258375742496188,-13.866780543267506,-5.129701461958409,-12.030444315779155,-14.185752404268081,-13.988006885340743,-13.653842697767992,-12.219538667138282,-12.883288675185769,-13.925549281045411,-13.596536298654682,-14.123551213121658,0.0,4.0,0.0015518250000000002,0.22925,0.59175,0.00159895,0.0014992,0.0,0.0,4.599650000000001e-05,0.44775,-0.203,-0.3448,-0.5428,-0.7364,-0.4953,-0.3748,-0.6408,-0.4591,-0.2854,CV
-4.0,-4.179929965687673,-4.0533021627542585,-4.1529211379342845,-4.26129869956529,-3.5181275896893367,-4.061330198977322,-4.098759697926691,-5.0,-3.5476001540885584,-4.116622510251661,-4.214172080004135,-3.5790545940780283,-4.314258261397736,-4.146910470148135,-4.047207556955908,-3.91296433519434,-12.537152964168325,-12.446534484879207,-14.0,-12.0706321707599,-12.949620243738543,-12.267365032460804,-12.318125877871351,-12.921543181946706,-12.830913642512975,-4.004979393875242,-13.3981572102179,-12.868702203402377,-12.221848749616356,-12.131531900979011,-13.0,-12.49490431188354,-12.886390848926974,-12.100015437450606,-12.821598658466243,1.5,5.8,0.0333275,0.3555,0.6845,0.035832499999999996,0.0307675,2.16814e-05,0.9572,0.0025151,0.67875,0.2605,0.1861,0.1006,-0.0706,0.1081,-0.1711,0.015,-0.2542,-0.0856,CV
-4.0,-5.0,-5.439256698945289,-5.830325565941192,-5.0,-5.0,-5.0,-5.592269271973665,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-5.830325565941192,-5.439256698945289,-13.757210190521324,-13.375614758579733,-14.0,-13.0,-14.0,-13.525783735923744,-13.757210190521324,-14.0,-14.0,-5.592269271973665,-13.0,-14.0,-13.375614758579733,-13.0,-13.0,-13.525783735923744,-14.0,-13.0,-14.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,5.48475e-06,0.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XRB
-5.375614758579736,-5.632457726479423,-5.4680104485874494,-6.016148281008527,-5.615467384505752,-4.854492828590337,-5.297655641644232,-5.6607473659673015,-5.995248844408999,-4.9511699134716505,-5.43356250780493,-5.464832514885058,-5.085339569410778,-5.866461091629782,-5.1301231867332335,-5.556533606911347,-5.177008588535795,-14.253499690248711,-13.889235260533258,-15.273761953197365,-13.57577192930402,-14.4386600585411,-13.944239535312267,-14.299642472177341,-14.509900994936695,-14.103970087603773,-5.324331620215831,-14.339229356472304,-14.258769588974529,-13.751536282448967,-13.806597096937585,-14.592439150513638,-14.032049738976529,-14.239879214735431,-13.67264106561367,-14.108128169554416,0.0,5.6,0.002150333333333333,0.4176666666666666,0.5619999999999999,0.0031533333333333326,0.0019536666666666665,2.3292e-06,0.8390000000000001,0.0002464,0.3753333333333333,0.2967,-0.0075,0.0656,-0.5053,-0.3279,-0.2099,-0.2261,-0.4541,0.0518,CV
