obs_id,class,src_id,src_n,significance,photflux_aper_hilim_b,photflux_aper_m,photflux_aper_lolim_h,photflux_aper_b,photflux_aper_hilim_m,photflux_aper_s,photflux_aper_hilim_h,photflux_aper_lolim_s,photflux_aper_lolim_m,photflux_aper_lolim_b,photflux_aper_h,photflux_aper_hilim_s,flux_aper_hilim,flux_aper_lolim,flux_aper_b,flux_aper_m,flux_aper_lolim_b,flux_aper_lolim_s,flux_aper_hilim_h,photflux_aper_hilim,flux_aper_hilim_b,flux_aper_hilim_s,flux_aper_hilim_m,photflux_aper_lolim,photflux_aper,flux_aper_lolim_h,flux_aper_s,flux_aper_h,flux_aper_lolim_m,flux_aper,kp_prob,var_min,var_max,ks_prob,var_sigma,var_prob,var_index,var_mean,hard_hm_lolim,hard_hs_lolim,hard_ms,hard_ms_hilim,hard_ms_lolim,hard_hm,hard_hm_hilim,hard_hs_hilim,hard_hs
PULSAR_OBS_238,PULSAR,PL0081,PSR J1745-2900,107.91,-4.726073219899474,-6.15676722190199,-5.025534364262756,-4.783834097714007,-5.983802646487561,-6.8569406454924655,-4.891434976267165,-7.703057195758038,-6.467500413905338,-4.855425792390384,-4.9511699134716505,-6.577738549186398,-13.345380722756536,-13.499552194330313,-13.02770457138886,-14.704652851666381,-13.10083635852278,-16.45618458676497,-12.966174306046689,-5.066670666138089,-12.968591535748374,-15.382999658879099,-14.5285615926107,-5.323858981501407,-5.246616134162422,-13.107849722098635,-15.594024509022395,-13.028909786862886,-15.005682847330366,-13.421695520548155,0.1185,0.005171500000000001,0.0056855,0.2355,0.000100855,0.1055,0.0,0.005252000000000001,0.8239,0.955,0.9994,1.0,0.4591,0.8882,0.9363,1.0,0.9994
NS_OBS_318,NS,NS0047,XMMU J004414.0+41220,6.53,-5.317313521750231,0.0,0.0,0.0,-5.989700043360188,-5.874518734299405,-5.6048484084954575,0.0,0.0,0.0,0.0,-5.573488738635424,-13.290155318572085,-14.156667538770346,-13.229147988357857,0.0,-13.706195640080665,0.0,-12.947690900352676,-5.089759907641372,-13.007313960837871,-14.283162276700475,-14.675923420260515,-5.711393109609031,-5.370896349822863,-14.318939756368186,-14.584192272364454,-13.222065951162223,0.0,-13.534572531547425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0806,-0.7976,-0.9994,-0.2442,-1.0,0.9994,1.0,0.3916,-0.0725
NS_OBS_118,NS,NS0021,GRS 1741.9-2853     ,376.06,-5.342179543984303,-5.727781280706951,-5.586003079804152,-5.3561004719357665,-6.134067331806812,-5.83330904237817,-5.418164075942352,-7.260744196731482,-6.126082229770235,-6.2836240049310925,-5.407558408558166,-5.587539452570039,-13.261857085966813,-13.976994602750064,-13.164689999130935,-14.819401535813448,-13.667359589612534,-15.079783198976207,-12.896538377905294,-4.121380097197919,-12.945386945443113,-14.379968104873702,-14.744968836654445,-5.850793127823413,-5.258453255181077,-13.505706231334667,-14.104335774822085,-13.102043189993047,-14.525553602724388,-13.530177984021835,0.2047200000000001,0.006801119999999997,0.009040140000000006,0.41291500000000025,0.00044560000000000037,0.3913150000000004,0.2,0.008212890000000002,0.4241,-0.1793,-0.9994,-0.253,-1.0,0.9994,1.0,1.0,0.9994
CV_OBS_208,CV,CV0018,[HPH2013] 176         ,11.31,-5.705754283861883,0.0,0.0,0.0,-6.1324146734529625,-5.808269606637143,-6.072219150652626,0.0,0.0,0.0,0.0,-5.507379277956809,-13.583552555337448,-16.461677666768562,0.0,0.0,0.0,-15.762707662432542,-14.144662595530459,-4.400418201437762,-14.388701637703571,-14.244201343026171,-14.723538195826757,0.0,-6.507239610973163,0.0,-14.532243948755967,0.0,0.0,-15.231213953091984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3054,-1.0,-0.9994,-0.4304,-1.0,0.9994,1.0,-0.3841,-0.9994
PULSAR_OBS_129,PULSAR,PL0029,PSR J1023-574,22.45,-4.57218942732401,-5.4806971507645725,-4.924453038607469,-4.603277721496227,-5.424004379796734,-5.946153573147748,-4.849243560139692,-6.184289460211037,-5.5502131530142265,-4.636764195516307,-4.885055584287415,-5.799970733446231,-13.303788691601346,-13.403234496739525,-12.968591535748374,-14.063184768802365,-13.002438884366413,-15.845880474484153,-12.965772739229449,-4.938230963250713,-12.93704216591549,-14.82885884897162,-14.007269796045856,-5.1140601063560185,-5.0716246338152216,-13.042823869595153,-15.082336975672623,-13.00256992620253,-14.131708311982145,-13.363746264526787,0.5416666666666666,0.004052333333333333,0.004665666666666666,0.29666666666666663,0.00012760666666666667,0.2533333333333333,0.3333333333333333,0.004143,0.5428,0.7764,0.4685,0.634,0.3129,0.5971,0.6502,0.8963,0.8370000000000001
PULSAR_OBS_421,PULSAR,PL0125,PSR J2032+4127,8.11,-4.749824051916075,-5.510604078272871,-5.4970269409343695,-4.8344589232776265,-5.371611069949689,-5.565750547603525,-5.2539109569438,-5.930331903088405,-5.727694155597915,-4.9396799713117145,-5.355659901173677,-5.3767507096020974,-13.3742658090031,-13.541226219194314,-13.13012318673323,-14.056258234168684,-13.193074223116266,-14.911863911299449,-13.163296200910267,-4.820660812397209,-13.078469586498757,-14.287013766405618,-13.93292914395463,-5.4505062867849885,-5.3035911845138655,-13.357139947415506,-14.489589051989824,-13.249491605148654,-14.239502124773473,-13.448446320497148,0.894,0.0036906666666666654,0.0054916666666666655,0.915,0.0002898433333333333,0.3313333333333333,0.6666666666666666,0.003907333333333333,-0.0556,-0.0906,-0.0137,0.3529,-0.3267,0.1674,0.4116,0.4853,0.1624
BH_OBS_17,BH,BH0008,IGR J17464-3213     ,6.9,-5.377268034835281,-6.238297632458588,-5.7559704109699785,-5.460923901207224,-6.090657961638692,0.0,-5.534022631714177,0.0,-6.463567824177988,-5.57170318601712,-5.630969778190847,-6.976747540366287,-14.063394783826787,-14.283989974963028,-13.771856392402258,-14.839831707041487,-13.882397308309915,0.0,-13.697885623043804,-5.753934945198813,-13.688034339631633,-15.736363931411894,-14.692290076595194,-6.019642061470084,-5.894374018807023,-13.919734372660155,0.0,-13.794795636051855,-15.065299598284572,-14.162462064059088,0.8314999999999999,0.00086805,0.0030145,0.888,0.0003258,0.618,2.5,0.00105305,0.4603,0.9126,0.9994,1.0,0.6839,0.6184,0.7539,1.0,0.9994
CV_OBS_779,CV,CV0110,XMMSL2 J004231.9+41162,174.76,-3.649170726417032,-4.294992040666664,-4.206279443186476,-3.6581699430794896,-4.280420142286276,-4.193006486317893,-4.1750935286978885,-4.2096444535856135,-4.310069895981782,-3.6671577330056486,-4.19037295810595,-4.176982476553951,-12.523603173274667,-12.564949168848159,-12.183294816333484,-12.904481957676847,-12.192397330083509,-12.973466735476705,-12.352519226826324,-4.002832128554166,-12.1743791749965,-12.940815382368624,-12.890084136976204,-4.0438411779159225,-4.022889410946154,-12.383734594718295,-12.95663772197887,-12.367846516489367,-12.919734372660155,-12.543755464838432,0.7332,0.02889608,0.029528,0.8337999999999999,0.0002749606,0.2644,0.4,0.0291972,0.0968,-0.0219,-0.1174,-0.0931,-0.1418,0.1199,0.1443,0.0281,0.0025
PULSAR_OBS_9,PULSAR,PL0003,PSR J0100-7211,65.51,-3.559714917719453,-4.180324480005707,-4.653513236781307,-3.5761055110648403,-4.1604591070310315,-4.076186278908812,-4.526365283474765,-4.096638663744682,-4.2011422682525135,-3.5992084653142684,-4.581558922398808,-4.056604423491047,-12.938522388857482,-12.991045157347074,-12.380227527621214,-12.79317412396815,-12.411451389474607,-12.891434976267163,-12.786674257916856,-4.206302721640743,-12.343256729438306,-12.852323675758901,-12.773142429711275,-4.266802734893431,-4.235524972565592,-13.074377141220515,-12.871600731282193,-12.896958233272596,-12.813891620186794,-12.963850370254145,0.4732,0.032611999999999995,0.0330686,0.4708,0.000169086,0.1594,0.0,0.032768200000000004,-0.5003590000000002,-0.6001709999999998,-0.113363,-0.054891000000000016,-0.16254999999999994,-0.4130290000000002,-0.32925600000000016,-0.5159900000000004,-0.5558859999999997
NS_OBS_225,NS,NS0044,XMMU J004245.2+41172,49.26,-5.365119859233474,-6.177152772181842,-6.964970717797632,-5.618343517414213,-6.109355463704753,-5.808548985535103,-5.697885623043799,-6.808548985535103,-7.1393039409905885,-6.299555898972247,-5.964970717797632,-5.5298836468489965,-13.764304937174824,-15.368901368381634,-14.192532624315724,-14.804716281180545,-14.873868592738015,-15.659555885159886,-13.967784296702018,-4.721619595450512,-13.939302159646385,-14.380906669373255,-14.700492701299513,-6.815024809301739,-5.996022758154463,-15.234853209891975,-14.659555885159886,-14.234853209891975,-15.836297870792267,-14.539643484138153,0.2780833333333334,0.001360407833333333,0.003744581416666669,0.2359841666666668,0.00024859698333333323,0.4365716666666668,0.1825,0.001931422083333334,0.2267,-0.7139,-0.9994,-0.3879,-1.0,0.9994,1.0,0.2242,-0.2948
PULSAR_OBS_405,PULSAR,PL0115,PSR J1952+3252,126.37,-3.089589060085312,-3.759450751717401,-3.6004993386853887,-3.0930188467711472,-3.753747687700678,-3.8099485822407937,-3.5888855814490954,-3.8164454663811385,-3.765229704839084,-3.0964759355287383,-3.594653639824291,-3.8035474582966113,-12.00474486965816,-12.014230537313304,-11.615109203469446,-12.363612414186845,-11.61852390972497,-12.621602099051865,-11.74521031260279,-3.543151348258725,-11.61172113654036,-12.608711951404702,-12.35803040229794,-3.553062273870005,-3.548078539833904,-11.756961951313706,-12.615109203469446,-11.751046384504292,-12.3693687559795,-12.009457811559088,0.3902,0.11301660000000002,0.11311580000000004,0.325,3.19926e-05,0.0512,0.0,0.1130586,0.1793,0.2342,0.0587,0.0681,0.0493,0.1874,0.1968,0.2517,0.2436
CV_OBS_693,CV,CV0110,XMMSL2 J004231.9+41162,174.76,-3.57577192930402,-4.27099729072781,-4.1859522790044,-3.6055483191737836,-4.226579276709391,-4.340178841944296,-4.090550953018734,-4.4155556928348245,-4.320572103387883,-3.6375175252488257,-4.135607594849411,-4.275970027064402,-12.46003864249606,-12.556180220657414,-12.123551213121658,-12.868060704789574,-12.155584959526177,-13.14697138528701,-12.223662090379825,-3.901910309636048,-12.09555495892309,-13.00718147993332,-12.823619307756731,-4.0775652066483685,-3.9809252708221012,-12.319030281534102,-13.071501731876307,-12.268733650924508,-12.917573699139226,-12.504983241250324,0.389,0.03179,0.0322,0.43575,0.000171325,0.09225,0.0,0.031990000000000005,0.0843,0.14300000000000002,0.075,0.1705,-0.0181,0.1587,0.2317,0.3217,0.2324
NS_OBS_389,NS,NS0071,SAXWFC J1748.1-2446.,2.75,-6.369572124974978,-7.2170992629038135,-6.013324438721249,-6.6311554931741785,-6.741362717275924,-6.844056982028162,-6.945770090136604,-7.865185629679542,-7.462128058866199,-7.39083262569798,-6.624515650397098,-6.5752816626684325,-15.164664617378097,-17.339893778276757,-15.285589767537026,-15.806428265513112,-14.085365640249302,-16.640923773940738,-15.01836257534423,-6.189418035740602,-15.38310457359924,-15.339893778276755,-15.476904161747433,-7.964170174747172,-7.122628654130226,-14.137672670237341,-15.619788758288395,-13.985086649283064,-15.334333152330785,-16.318758762624412,0.7419933333333333,0.0006601023333333332,0.0011105269999999992,0.6626133333333329,7.439796666666665e-05,0.4102066666666669,0.12666666666666668,0.0006981394999999999,-1.0,-1.0,-0.4809,0.0443,-1.0,-0.9994,0.1493,-0.1568,-0.9994
CV_OBS_731,CV,CV0110,XMMSL2 J004231.9+41162,174.76,-3.5079383954874013,-4.243592127451042,-4.185752404268079,-3.537003387971944,-4.196542884351587,-4.068898254367361,-4.081393084855018,-4.129947418306455,-4.29627884007298,-3.567993312730401,-4.128835867197051,-4.015382686763251,-12.418847108033711,-12.557147242821975,-12.130064589353141,-12.916139199133427,-12.161087972594002,-12.959397659885926,-12.2503409679051,-3.8084204489201032,-12.101110344073415,-12.84496777120903,-12.869344650977972,-4.00831328474531,-3.8967917046638623,-12.354675998437704,-12.898252926053633,-12.29782804914229,-12.968995718636465,-12.482012796974926,0.68975,0.031647499999999995,0.034595,0.8270000000000001,0.00106435,0.226,0.0,0.03293,0.0518,-0.158,-0.2049,-0.1218,-0.2842,0.1324,0.2105,0.0119,-0.0737
NS_OBS_129,NS,NS0024,H 1658-298          ,31.12,-5.4964816872759235,-6.426548177964515,-7.6911800664803485,-5.588885581449095,-6.266883018557936,-5.8127613801685225,-7.027103215563455,-5.949620243738543,-6.7042130597483895,-5.7061956400806615,-6.770306524197545,-5.7086311495484185,-14.52973655303492,-14.775743261088385,-14.46331532737907,-15.0548269538261,-14.581864501574767,-14.718285029972705,-14.890145369794288,-5.8862537953141425,-14.370386554621813,-14.47755576649368,-14.897223385116561,-6.182091032560583,-6.0466753036108125,-15.748615299421694,-14.5815329790534,-14.949582040255391,-15.304693477568195,-14.635549069617387,0.5513333333333333,0.0004797333333333334,0.0007516666666666668,0.8353333333333334,7.524e-05,0.4406666666666667,0.0,0.0005712666666666668,-1.0,-1.0,-0.6184,-0.4403,-0.7614,-0.9994,-0.6052,-0.8838,-0.9994
NS_OBS_255,NS,NS0046,XMMU J004245.2+41172,4.71,-6.416121401501374,-6.717967318213624,-7.200947550139464,-6.7070797003999925,-7.005023326350309,-6.243593140876834,-6.8077113874318815,-7.050763827721113,-7.535983072754285,-8.04958646063062,-6.5195089065853455,-6.801893001126598,-15.217584712223251,-16.787013815263332,-15.222718208328983,-15.986320302708807,-16.088043810927314,-16.103895767822355,-14.923723744595785,-6.595867876304688,-14.962972120244224,-15.37345434097287,-15.665948559653108,-8.748556464966638,-7.406049704736012,-15.567443916519366,-15.674484336636851,-14.885369708629606,-16.21261519602157,-15.738213913434244,0.3514108333333333,0.0006148070833333334,0.003446541916666668,0.33347333333333323,0.00021605803333333317,0.4440783333333334,0.19333333333333336,0.0008436385833333332,-0.0968,-0.6402,-0.9994,0.123,-1.0,0.7883,1.0,0.6752,-0.0112
NS_OBS_335,NS,NS0057,J1748-2446          ,18.31,-4.464073258604432,-5.394156460941911,-4.673050005834002,-4.4875824513991605,-5.342752870116284,-6.195860567664647,-4.616543703475247,-6.388701637703571,-5.452471423540218,-4.5139948136377575,-4.6439741428068775,-6.068898254367361,-13.084791127474528,-13.139468431085286,-12.71851211205992,-13.963371104637835,-12.743282254022512,-15.146545158631936,-12.708409174341998,-4.8906509777987734,-12.695294101787233,-14.826813731587727,-13.913284336055113,-4.952440110863173,-4.921456186757574,-12.764976840504776,-14.953895212753961,-12.735890843694193,-14.020087589665284,-13.111380254691731,0.721,0.002114275,0.022543,0.49425,0.0033336475,0.6970000000000001,3.5,0.00597755,0.6627,0.9275,0.7295,0.8114,0.6415,0.6996,0.7327,0.9638,0.9457
NS_OBS_87,NS,NS0020,EXO 1745-248        ,23.47,-5.335828294638068,-5.847711655616942,-6.156455788054365,-5.394264106123253,-5.771856392402258,-6.103639154530684,-5.892111974817201,-6.272052290455202,-5.939302159646387,-5.466355021201237,-6.000391041028582,-5.988429556402723,-14.181955650377779,-14.371447601619199,-13.974694134735232,-14.46344155742847,-14.050609993355089,-15.129362036789196,-14.065602559219013,-5.666804709543915,-13.913996294381619,-14.845880474484153,-14.387746093903562,-5.838706882579747,-5.742273439441368,-14.335358024443874,-14.960982678002589,-14.175678875149224,-14.561615892965285,-14.263464067751135,0.5495,0.0006639250000000001,0.0008835000000000002,0.6232500000000001,5.75575e-05,0.4067500000000001,0.75,0.000722,-0.3242,-0.0793,0.2773,0.4354,0.1156,-0.1636,-0.0019,0.3167,0.1212
CV_OBS_194,CV,CV0018,[HPH2013] 176         ,11.31,-5.635636645384269,0.0,0.0,-5.946153573147748,-5.924088238517222,0.0,0.0,0.0,0.0,0.0,0.0,-5.8735438865681955,-13.816118303498339,0.0,0.0,-14.858236769724215,0.0,0.0,0.0,-4.6101121687531,-14.714217726220605,-14.708187312532882,-14.533577277566204,0.0,-6.548213564475709,0.0,0.0,0.0,0.0,-15.460296761052177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PULSAR_OBS_239,PULSAR,PL0081,PSR J1745-2900,107.91,-4.607303046740334,-6.003882523862712,-5.027658283674252,-4.706637445288554,-5.758453519403452,-6.4130534096090175,-4.780939667551138,-7.429742980096345,-6.623605557962732,-4.835349784065703,-4.884056823060945,-5.963770455913704,-13.162913689304128,-13.396887848676913,-12.96697855531709,-14.58219627736012,-13.090123182009606,-16.006303470388698,-12.871600731282193,-4.957710042432306,-12.871277715661574,-14.829738284605046,-14.3465945093355,-5.2176904460400335,-5.0744159149037005,-13.105130343254748,-15.087810878611007,-12.969805214643245,-15.201971206595926,-13.264167649939873,0.6778883333333332,0.006039110000000002,0.05740442999999997,0.6434400000000001,0.013779215333333329,0.7850616666666659,4.15,0.008794268666666665,0.7552,0.8488,0.9357,1.0,-0.0169,0.867,0.9563,1.0,0.9994
PULSAR_OBS_305,PULSAR,PL0089,PSR J1811-1925,133.15,-3.6643415477106975,-4.653842697767992,-3.8136087843045066,-3.6720283763769896,-4.635073966210023,-5.667157733005649,-3.796695083861517,-5.753255290276159,-4.673459331483438,-3.6798537138889458,-3.8052082422780753,-5.5951662833800615,-12.230921908391736,-12.252219780794427,-11.853561864714225,-13.221993538576493,-11.861381566100507,-14.555642874343972,-11.856672870007953,-4.08493802213498,-11.845880474484153,-14.398483216349993,-13.203286936719104,-4.108715722266093,-4.096638663744682,-11.873868592738015,-14.469928431162622,-11.865185629679539,-13.241542311389534,-12.241440982782875,0.7484,0.02883326,0.02931254,0.721,0.00012415,0.31320000000000003,0.6,0.028950620000000007,0.7414,0.9688,0.8232,0.8513,0.7939,0.752,0.7614,0.9775,0.9731
CV_OBS_733,CV,CV0110,XMMSL2 J004231.9+41162,174.76,-3.4943074925878,-4.208730519089731,-4.108964584684689,-3.5220110237491107,-4.164499672132681,-4.161339774011059,-4.0177740083253255,-4.228339040651114,-4.257982252859862,-3.551757587365561,-4.060980223551334,-4.1032533843925965,-12.378659590084212,-12.463972124649985,-12.027843464140506,-12.796151536253765,-12.057545473657525,-12.993533957750769,-12.132296866729904,-3.894851025911607,-12.000086867583427,-12.868060704789574,-12.752026733638193,-4.02426498058058,-3.984380416366788,-12.22351674416632,-12.926281649653875,-12.175548729963387,-12.845271792559846,-12.423935211774626,0.255,0.03611,0.03639,0.15975,0.0001085375,0.0795,0.0,0.036237500000000006,0.0993,0.0281,-0.0612,0.0281,-0.1468,0.1724,0.243,0.1993,0.1137
CV_OBS_607,CV,CV0088,CXOGLB J002409.2-72054,6.1,-5.556580538217183,-6.3730440485645525,-6.8704005992033625,-5.7675121336470125,-6.084230934016316,-6.315244377891376,-6.031703884953744,-7.545612532853045,-7.628378072823978,-6.193413065672197,-6.393095511619585,-6.02714944415277,-14.51074483163074,-15.495206425073357,-14.457921853664374,-15.121542494393365,-14.907981529247206,-16.367036831832742,-14.396206295863035,-5.825841301911192,-14.241693818274696,-14.848630149752536,-14.929962133392243,-6.858487517122578,-6.281415279972564,-15.053497865127866,-15.136617651559213,-14.72398968530985,-15.454768695654904,-14.977355154186661,0.5636974999999989,0.00028704452500000015,0.00044674949999999993,0.5201475000000001,2.344610000000001e-05,0.4766674999999995,0.2725,0.00030823225000000033,-0.5515,-0.6927,-0.1124,0.4179,-0.5903,0.2498,0.6652,0.5141,0.07
NS_OBS_40,NS,NS0001,1A 1742-289         ,167.36,-5.8687022034023775,0.0,-7.043927663004818,-6.159768405041891,-6.568153954301275,0.0,-5.983384452442823,0.0,0.0,-7.502241281712732,-6.248028425263673,-6.226652458019178,-14.256074953604953,-15.887193982733116,-14.671009144550572,0.0,-15.466863711721356,0.0,-14.387852161673512,-5.1464757841690725,-14.406160338918733,-15.114243118930734,-15.119872677783375,-7.613180114008032,-6.59960017794618,-15.512861624522813,0.0,-14.647431613820693,0.0,-15.05700040663396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3816,0.0231,-0.9994,0.0056,-1.0,0.9994,1.0,1.0,0.9994
CV_OBS_246,CV,CV0032,[HPH2013] 252         ,13.41,-5.8996294548824375,0.0,0.0,0.0,-6.36713795989977,0.0,-6.247874692702101,0.0,0.0,0.0,0.0,-6.193277496923819,-13.91648519716208,-14.201211286048752,0.0,0.0,0.0,0.0,-14.283495836226782,-5.201828792974736,-15.049489107014006,-15.0121550498287,-14.958212681028247,-5.465719994794918,-5.340654364253823,0.0,0.0,0.0,0.0,-14.076341578206694,0.475,0.003472,0.004666,0.846,0.0002654,0.235,0.0,0.003697,-0.2417,-1.0,-0.9994,0.173,-1.0,0.9994,1.0,1.0,-0.9994
CV_OBS_592,CV,CV0087,CXOGLB J002408.4-72050,18.4,-5.103804589545788,-5.756713853916553,-6.232992636050196,-5.235077015350114,-5.584692707774432,-6.047885915093008,-5.575445023393288,-6.667763584508557,-6.069764347233715,-5.424119684319353,-5.783042792638903,-5.802443786846464,-13.584079753822456,-14.0548466635759,-13.466736483221286,-14.377682339166155,-13.655804284128564,-15.48758245139916,-13.300248968310484,-5.473505645128807,-13.341797746612984,-14.622147580993245,-14.205511953340833,-5.965187117662063,-5.694021291843897,-13.966576244513053,-14.867740310468955,-13.516412703031106,-14.690582774221859,-13.756112805649455,0.823,0.00119505,0.0025385,0.6395,0.00024395,0.623,1.0,0.0013448000000000002,-0.3454,-0.0631,0.3186,0.6577,-0.0518,0.0212,0.3616,0.6977,0.3523
