obs_id,class,src_n,src_id,significance,photflux_aper_lolim_h,photflux_aper_h,flux_aper_lolim_b,photflux_aper_lolim_b,flux_aper_b,flux_aper_hilim_u,photflux_aper_b,flux_aper_lolim,photflux_aper_lolim,flux_aper,photflux_aper,var_inter_prob,var_inter_index,var_inter_sigma,photflux_aper_hilim_u,flux_aper_hilim_m,flux_aper_hilim_h,flux_aper_hilim_s,hard_ms_lolim,hard_ms_hilim,hard_ms,hard_hm_lolim,hard_hm,hard_hm_hilim,hard_hs,hard_hs_hilim,hard_hs_lolim,photflux_aper_hilim_m,photflux_aper_hilim_s,flux_aper_hilim_b,photflux_aper_hilim_h,flux_aper_hilim,photflux_aper_hilim_b,photflux_aper_hilim
NS_OBS_342,NS,J1748-2446          ,NS0057,18.31,-5.85294232897164,-5.749579997691106,-13.931443104927634,-5.779630367548607,-13.835944708106547,0.0,-5.670398751643481,-14.2302553777458,-6.10863819114432,-14.127038551794422,-5.991676672745202,0.8356,5.8,1.176452e-05,0.0,-15.124591439922936,-13.74593554708566,-15.962972120244224,0.4179,1.0,0.9994,0.7264,0.8382,0.9325,0.9994,1.0,0.9288,-6.572676213642754,-7.1861522457711455,-13.757707095017071,-5.666149854897455,-14.0423986982965,-5.587707490676952,-5.896740342703213
BH_OBS_33,BH,XTE J1550-564       ,BH0010,29.24,-5.004891542255258,-4.9542859410591324,-13.061080187755227,-4.57170318601712,-13.029095501846216,-15.479123618311654,-4.5377517846450015,-13.467390834639687,-5.037008794669827,-13.425061715080723,-4.98756099080683,0.8478,6.4,3.053866e-05,-5.7741740085381075,-13.674484336636851,-13.106626669753974,-14.281415279972565,0.3604,0.5328,0.4472,0.1243,0.1961,0.2667,0.5921,0.6615,0.5215,-5.0818123386410745,-5.468138050904192,-12.999132278468773,-4.911509529817603,-13.386892555583653,-4.507938395487401,-4.945555487465758
BH_OBS_125,BH,J1745-2900          ,BH0027,337.0,-5.985059650207063,-5.757707095017069,-14.290306130272207,-5.778846678045295,-13.989276134608225,-14.88773023158273,-5.571865205971212,-14.74521031260279,-6.267767119779504,-14.414133366693626,-6.052860482357171,0.8301999999999999,7.0,0.000481169,-5.636388020107857,-15.374481771028364,-13.848630149752537,-15.821023052706833,-0.0956,1.0,0.9994,0.8226,0.9994,1.0,0.9994,1.0,0.8863,-6.781727146428553,-7.003313244399829,-13.813043664534588,-5.609241471261283,-14.201788704359634,-5.437588167050271,-5.760223184518059
NS_OBS_171,NS,XMMU J004245.2+41172,NS0044,49.26,-5.09312646527793,-4.942333896090171,-13.018997310058598,-4.514420523015321,-12.930331903088405,-13.399789693590671,-4.425737170292973,-13.44167550597376,-4.995154349461472,-13.317403708539445,-4.87332971340921,1.0,8.0,7.3510000000000004e-06,-4.1485581853279445,-13.678194516142463,-12.999132278468773,-13.417482116395938,-0.4553,-0.0319,-0.2548,0.0618,0.2611,0.4453,0.01,0.228,-0.2017,-5.040767750949004,-4.8344589232776265,-12.856672870007953,-4.836838625022981,-13.169603823516534,-4.352128234693767,-4.512058851401017
PULSAR_OBS_204,PULSAR,PSR J1714-3830,PL0074,2.65,-5.749579997691106,-5.5278288533076365,-13.712422190921295,-5.577246058698652,-13.518127589689335,-14.102757897194635,-5.365421977146112,-14.110362199593332,-6.052860482357171,-13.910450237352155,-5.837017629414568,0.0,0.0,0.0,-4.915066425063284,-14.980468315468745,-13.378408324140782,-15.364918563989127,-1.0,1.0,0.9994,0.8151,0.9994,1.0,0.9994,1.0,0.8426,-6.5141366704026655,-6.608183076386752,-13.389659288547845,-5.387322081683498,-13.735273766136059,-5.229221603830854,-5.34274139617322
CV_OBS_706,CV,XMMSL2 J004231.9+41162,CV0110,174.76,-4.269783159431306,-4.210983673206625,-12.240483240537813,-3.6437828657802647,-12.206978340154016,-13.37706103078851,-3.6103024517936144,-12.648381465658273,-4.117942451527639,-12.602261550732965,-4.073276940684199,0.9572,5.8,2.16814e-05,-4.1258662211720285,-12.798876102792619,-12.358327626775312,-12.953895212753961,-0.0968,0.0906,-0.005,-0.0468,0.0362,0.1168,0.0312,0.1293,-0.0656,-4.193209728415933,-4.175548729963388,-12.175874166083453,-4.159204101152906,-12.547517410023618,-3.5792193804514345,-3.9677923616697885
BH_OBS_83,BH,CXOU J100516.2-07423,BH0020,16.78,-7.1397818153312445,-6.689731633367553,-14.785156151952302,-6.046336936252909,-14.640354207325457,-15.04609540658654,-5.9044819576768495,-15.26287099484859,-6.529545405527401,-15.0339427868434,-6.210898968629709,0.465,2.4,2.9786e-07,-5.788879458741951,-15.004145520125434,-14.941953769604716,-14.859806321421368,-0.544,-0.0256,-0.3011,-0.4716,-0.1212,0.2242,-0.4185,-0.1156,-0.6877,-6.384681343388522,-6.160899217292847,-14.537751784645007,-6.473531487530522,-14.834886308401739,-5.803271277376712,-6.0326486239660015
CV_OBS_429,CV,CXOGLB J002403.6-72045,CV0073,12.38,-6.832978204209742,-6.037204630142766,-14.600326278518963,-6.214812579970638,-14.196542884351587,0.0,-5.723538195826756,-15.020983058169369,-6.7769819679458765,-14.577957613242445,-6.165871891876608,0.41525,2.0,2.179075e-06,-5.618343517414213,-14.554707230574028,0.0,-15.036070577973444,-0.0493,1.0,0.7733,-0.2042,0.2823,0.6914,0.9994,1.0,0.1518,-5.946537395074545,-6.1294790499872365,-13.998266287191,-5.772370350428991,-14.338872254463446,-5.498803757972912,-5.737966793375723
CV_OBS_658,CV,CXOGLB J002415.8-72043,CV0093,21.99,-5.873868592738017,-5.749092300299144,-13.889747082646597,-5.428291168191311,-13.800793520838342,0.0,-5.339608901597534,-14.203765742868875,-5.9248912035835,-14.09092693719838,-5.8080294844433125,0.9986,7.6,4.977e-06,-5.735654492949908,-14.576426480267266,-13.765735875621212,-14.900664722314042,-0.0543,0.4578,0.2024,0.17800000000000002,0.3548,0.5153,0.5297,0.7052,0.3292,-5.946537395074545,-6.09285746899686,-13.727230413448241,-5.652084813498309,-14.002187831313016,-5.2659205927194055,-5.641094789686951
CV_OBS_421,CV,CXOGLB J002403.6-72045,CV0073,12.38,-6.170953663146817,-5.998699066979582,-14.195724232870909,-5.6651443103827095,-14.08008551934057,0.0,-5.548213564475709,-14.60115759697073,-6.171855892696214,-14.458058994698137,-6.015959008628572,0.41525,2.0,2.179075e-06,-5.7741740085381075,-14.764471553092449,0.0,-14.862013267276465,-0.3879,0.2167,-0.0937,0.1468,0.3835,0.594,0.3136,0.5539999999999999,0.0456,-6.180653515919548,-6.114751892218614,-13.993533957750769,-5.875821944525326,-14.355102082639632,-5.461175011062096,-5.801425381852718
PULSAR_OBS_440,PULSAR,PSR J2229+6114,PL0133,43.76,-4.483596851552597,-4.4685210829577455,-12.534765905011986,-4.096638663744682,-12.523313257054355,-14.078573658984736,-4.085339569410778,-12.929455321116865,-4.566278157067162,-12.913209648095096,-4.545829200226044,0.5942000000000001,3.0,2.90082e-06,-5.300335679797627,-13.425852935849278,-12.577410160148515,-13.821886747685369,0.1455,0.2255,0.1861,0.4054,0.4272,0.4503,0.5684,0.5953,0.5428,-4.846185135655472,-4.999565922520682,-12.512296136836273,-4.4538276316830565,-12.897617754059455,-4.0742754730639374,-4.526606468042889
CV_OBS_307,CV,[HPH2013] 81          ,CV0039,7.81,0.0,0.0,0.0,0.0,0.0,-13.573814174755487,-5.376233999866068,-16.379239510005796,-7.514846650096347,-15.017457417697056,-5.305131672017544,1.0,6.0,0.000222315,-4.428291168191311,-14.03677901347701,-13.16889843549864,-14.323214969580796,-0.0681,1.0,0.6396,-0.3766,0.3648,0.7414,0.9994,1.0,-0.0356,-5.435807539373802,-5.594141600682364,-13.349984047528162,-5.3075055924969154,-13.514082759373512,-5.048905443158337,-4.940262444860034
NS_OBS_36,NS,1A 1742-289         ,NS0001,167.36,0.0,-6.643209539648284,-14.788345599446814,0.0,-14.20210951694165,-14.233066906162716,-6.534914712442568,-15.18098280131094,0.0,-14.59468779724158,-6.983635320543707,0.7596,5.2,0.002257511,-4.981715691573469,-15.571379327328062,-13.96018944585165,-15.58236226034777,-1.0,0.0743,-0.9994,0.4928,0.9994,1.0,0.9994,1.0,0.2192,-7.040958607678906,-6.757955760630449,-13.970616222314789,-6.342275045794892,-14.251240011707628,-6.246110668540165,-5.630127629457181
CV_OBS_497,CV,CXOGLB J002405.6-72044,CV0080,20.78,-6.701583619938705,-6.3439976793170425,-14.15876570449396,-5.550675906901274,-14.059284343093335,-14.392759496168257,-5.449160394934214,-14.57629549112982,-5.827402906120793,-14.391238698174412,-5.590682422377639,0.6306,3.8,1.10686e-06,-4.9846402445907865,-14.625618301949114,-14.266241164412794,-14.322484295201242,-0.5203,-0.1305,-0.336,-0.4691,-0.1974,0.0818,-0.5122,-0.2817,-0.7064,-6.011173592954724,-5.733298033115912,-13.978397283971756,-6.157453163504986,-14.26596866339098,-5.366935727308501,-5.43950753254788
PULSAR_OBS_10,PULSAR,PSR J0100-7211,PL0003,65.51,-4.623058242853241,-4.580870692258023,-12.382475465113707,-3.5873714794556246,-12.368353337041581,-13.679023322657175,-3.573814174755489,-12.780541222599066,-4.035127791362225,-12.75912639997942,-4.013022360468594,0.8332,5.4,2.7561000000000006e-05,-4.415442639474326,-12.773657912836368,-12.876148359032914,-12.828566099056992,-0.168,-0.1068,-0.1374,-0.4891,-0.4485,-0.4079,-0.5522,-0.5178,-0.5878,-4.142366014849992,-4.024246610963711,-12.35546294222159,-4.542420853004238,-12.739051364706265,-3.560667306169737,-3.9924911923604616
PULSAR_OBS_385,PULSAR,PSR J1836+592,PL0101,10.02,-5.976747540366287,-5.830619504688051,-13.637706062035768,-4.921543181946706,-13.590404980603184,-13.506820879317484,-4.874193541860473,-13.862215605865838,-4.992892617025944,-13.795755175625665,-4.938638008355973,0.0,0.0,0.0,-4.4144264813772685,-14.288614620901546,-13.835944708106547,-13.930331903088405,-0.6652,-0.5041,-0.5871,-0.218,-0.0437,0.1305,-0.6184,-0.5228,-0.7089,-5.7042130597483895,-5.1557714186983725,-13.547753425479565,-5.726767165956955,-13.740238933201336,-4.834162375309872,-4.892803602266754
CV_OBS_332,CV,2XMM J004414.4+412204 ,CV0054,6.53,0.0,0.0,-12.909389292171593,-4.377993326993195,-12.789949150124862,-12.808269606637143,-4.288192770958808,-13.142751957929097,-4.179338865356405,-13.039243909098227,-4.063707482342438,1.0,7.666666666666668,8.338666666666667e-05,-3.375717904164332,-14.495665088197534,-13.500587874327724,-12.705313375720555,-1.0,-0.955,-0.9994,0.1593,0.9994,1.0,-0.9994,-0.8763,-1.0,-6.002744710179898,-4.2959353205914335,-12.70071066591232,-5.544850478820171,-12.93064719544733,-4.217885852520929,-3.969816801385668
PULSAR_OBS_433,PULSAR,PSR J2051-0827,PL0128,5.69,0.0,0.0,-14.556580538217185,-5.65247484000131,-14.362710452321824,-14.68235445677884,-5.46344155742847,-14.902135588585484,-6.155100539999218,-14.656296068216786,-5.923942404237174,0.5366,3.2,2.84662e-06,-5.176330186731863,-14.534914712442568,0.0,-14.425158804936617,-0.6152,-0.0369,-0.3485,-1.0,-0.9994,-0.4491,-0.9994,-0.6702,-1.0,-5.8771290771355655,-5.621238824683627,-14.235599677043615,-6.4817493486915,-14.43871968570971,-5.33856594960608,-5.514341025581106
CV_OBS_487,CV,CXOGLB J002405.3-72042,CV0079,10.2,-6.316412682427233,-6.174573882232178,-14.335734199852324,-5.938547520912808,-14.236422275533354,0.0,-5.839231438138873,-14.649814997713593,-6.4139598458559695,-14.524307024873467,-6.2836460216363275,0.35775,2.0,2.7705e-07,-6.791827473332878,-14.943857737940949,-14.190305641283073,-15.414877813693185,0.0868,0.5978,0.3485,0.163,0.3548,0.5265,0.6321,0.7914,0.4428,-6.35723879673468,-6.631713115097869,-14.155584959526177,-6.067779986122881,-14.427020998674998,-5.762456261857126,-6.1652233588938685
PULSAR_OBS_142,PULSAR,PSR J1119-6127,PL0040,19.93,-5.367340286706087,-5.316682738078117,-13.413750361133962,-4.823041019413092,-13.385102783966866,-14.879755204453636,-4.794795636051855,-13.817343100505333,-5.297495364071823,-13.775472634794793,-5.257850120321573,0.6044,2.8,9.34854e-07,-6.467755356373417,-13.844663962534938,-13.526951194911463,-14.663140179083193,0.5703,0.6952,0.6371,-0.1156,-0.05,0.0156,0.6071,0.6727,0.5328,-5.234256958578956,-5.8474059220725305,-13.358129454523688,-5.274088367704953,-13.738256698491965,-4.768020973168496,-5.222245586492933
CV_OBS_208,CV,[HPH2013] 176         ,CV0018,11.31,0.0,0.0,0.0,0.0,0.0,-12.952335805398441,0.0,-16.461677666768562,0.0,-15.231213953091984,-6.507239610973163,0.0,0.0,0.0,-3.7162466166674735,-14.723538195826757,-14.144662595530459,-14.244201343026171,-1.0,-0.4304,-0.9994,-0.3054,0.9994,1.0,-0.9994,-0.3841,-1.0,-6.1324146734529625,-5.507379277956809,-14.388701637703571,-6.072219150652626,-13.583552555337448,-5.705754283861883,-4.400418201437762
CV_OBS_229,CV,[HPH2013] 192         ,CV0019,52.93,0.0,0.0,-13.114243118930734,-4.604149623981219,-13.087246696328675,-11.752763450493234,-4.576918041702768,-12.460178959768223,-3.937728336958248,-12.43487817760052,-3.912480071402301,0.9945,5.5,0.00025103,-3.3344190089820467,-15.492009275180306,-15.175874166083453,-13.066360887475073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.884056823060945,-4.589729035747816,-13.061780582187257,0.0,-12.411043130559115,-4.551448260798422,-3.8886193487645793
BH_OBS_145,BH,J1745-2900          ,BH0027,337.0,-5.618163200001657,-5.3172233536855655,-13.324588306285136,-5.5045944368538064,-13.096801452957024,0.0,-5.193413065672197,-13.620377263956675,-5.858707039918407,-13.392598596697974,-5.551951028410095,0.8301999999999999,7.0,0.000481169,0.0,-14.852942328971642,-12.937794191180286,-14.82885884897162,-1.0,0.0056,-0.9994,0.7926,0.9994,1.0,0.9994,1.0,0.6102,-6.2839966563652006,-5.962972120244224,-12.948076083953893,-5.141102042767996,-13.238474333111146,-5.013945219230305,-5.33444245964119
BH_OBS_64,BH,CXOU J100514.2-07423,BH0018,16.29,-7.474048658751987,-6.9657727392294495,-14.87876854485038,-6.136855653747332,-14.755970410969978,-13.213603538627696,-6.021226215669878,-14.500754032687507,-6.466454169098526,-14.081301950719864,-6.183586342511573,0.8074,4.8,4.13912e-07,-5.592099459857365,-15.248259126189101,-15.169603823516534,-14.870954940112044,-0.7289,-0.3704,-0.5646,-0.4866,-0.1287,0.2217,-0.6633,-0.4528,-0.8389,-6.639217310126719,-6.155398580373652,-14.660548558693561,-6.738023808602188,-13.87993765303951,-5.934420285271552,-6.014798141635429
BH_OBS_128,BH,J1745-2900          ,BH0027,337.0,-6.191316490871031,-5.757707095017069,-14.748605149959896,-6.222138375823758,-14.04958646063062,0.0,-5.671212799645464,-15.046481918555006,-6.507484057678712,-14.347439417017936,-6.013340211727907,0.8301999999999999,7.0,0.000481169,0.0,-15.238974748288626,-13.788078915691493,-15.309272456129634,-1.0,0.1593,-0.9994,0.7976,0.9994,1.0,0.9994,1.0,0.6889,-6.7307206102281025,-6.515985037332437,-13.794254459057338,-5.54500278269054,-14.078087334208007,-5.435926021022854,-5.75654646825907
PULSAR_OBS_404,PULSAR,PSR J1939+213,PL0114,20.56,-4.676747899828314,-4.652474840001309,-12.7594507517174,-4.478600371884625,-12.737311655698305,-15.374687549038324,-4.456925764966468,-13.159664543156486,-4.919489677136681,-13.13460722373903,-4.889446650760883,0.0,0.0,0.0,-5.771086594005313,-13.82217502813532,-12.748605149959896,-14.922268820347607,0.7439,0.8551,0.802,0.5603,0.5946,0.6277,0.9457,0.96,0.9288,-5.2096444535856135,-6.092588639225414,-12.717377887121938,-4.630969778190846,-13.111508240968297,-4.436281660034322,-4.862120747914248
NS_OBS_163,NS,XMMU J004245.2+41172,NS0044,49.26,-4.728390698621168,-4.614036429399302,-12.959793372425287,-4.1809828013109405,-12.889410289700749,-13.763966852882366,-4.110642263111068,-13.376852056805513,-4.673549434923079,-13.28123266727895,-4.578922809982979,1.0,8.0,7.3510000000000004e-06,-4.512861624522814,-13.492954127572672,-12.945004138470859,-13.718739312944988,-0.1818,0.203,0.0062,0.0781,0.2361,0.3829,0.2448,0.4204,0.0668,-4.716698771296451,-4.717831221695358,-12.828566099056992,-4.5278288533076365,-13.179969400996375,-4.050122295963125,-4.425251291649823
BH_OBS_155,BH,J1745-2900          ,BH0027,337.0,-6.221631656644126,-5.589560213789654,-13.972242795309446,-5.856360764725458,-13.529883646848994,0.0,-5.3663295939485565,-14.302661661259814,-6.302705256369456,-13.83743559347698,-5.732476283614536,0.8301999999999999,7.0,0.000481169,0.0,-14.63152716155964,-13.326334123754297,-14.879755204453636,-0.4978,0.7114,-0.0487,0.4154,0.757,0.9638,0.9994,1.0,0.4478,-5.97387548325455,-5.980053318321158,-13.31533413597414,-5.342466112442014,-13.605526429882588,-5.149598852002842,-5.464073258604431
CV_OBS_355,CV,CXOGLB J002359.3-72043,CV0066,3.43,0.0,0.0,-15.51074483163074,-6.433680378475188,-15.279344643448276,-14.594995334949632,-6.257510535418224,-15.44405956218149,-6.757557963962469,-15.157593603307767,-6.513966447844213,0.141,0.0,3.5055e-07,-6.028492218288744,-15.849857838151443,0.0,-15.099742141562224,-1.0,-0.7202,-0.9994,-1.0,-0.9994,0.2317,-0.9994,-0.7814,-1.0,-7.227825039175387,-6.303993284781455,-15.135963817274225,-7.3503731131594705,-14.977953299226842,-6.1325914434772075,-6.342215832198456
CV_OBS_500,CV,CXOGLB J002405.6-72044,CV0080,20.78,-5.972650392225241,-5.874193541860473,-13.85078088734462,-5.177962751927415,-13.809668301829708,-14.676747899828312,-5.134363112300371,-14.244811414391675,-5.56135957027588,-14.178787896629093,-5.492400464657929,0.6306,3.8,1.10686e-06,-5.372634143407266,-14.58203035778526,-13.982549270489464,-14.241542311389534,-0.6277,-0.4728,-0.5522,0.0681,0.2024,0.3304,-0.3973,-0.3004,-0.4903,-5.968995718636463,-5.458171233218689,-13.771856392402258,-5.7942544590573375,-14.121742538182113,-5.097072903982737,-5.434175784928863
NS_OBS_125,NS,H 1658-298          ,NS0024,31.12,-6.596879478824183,-6.2839966563652006,-13.492548939098029,-4.624519285381427,-13.459295216689238,-14.507099988891294,-4.591420874591332,-13.89773098695693,-5.076766346516846,-13.839783654985466,-5.025893776592833,1.0,7.8,4.57944e-05,-5.262568799485417,-13.906578314837766,-14.133771752620351,-13.676541633150531,-0.4791,-0.3529,-0.4172,-0.8863,-0.8057,-0.7139,-0.9157,-0.8738,-0.9525,-5.254690940059172,-4.886056647693163,-13.428407616638694,-6.111820506081675,-13.78936049384585,-4.560509409610316,-4.980393586710286
PULSAR_OBS_243,PULSAR,PSR J1745-2900,PL0081,107.91,-4.659952682338607,-4.575118363368934,-12.744968836654445,-4.511449283499554,-12.6607473659673,-13.68782264356022,-4.428291168191311,-13.142387715047017,-4.97643726446177,-13.055867865963378,-4.886210348320013,0.75,5.5,8.803350000000001e-05,-4.402743717074858,-14.852942328971642,-12.593630164530733,-14.332733880617724,-1.0,-0.3841,-0.9994,0.9613,0.9994,1.0,0.9219,0.9775,0.8501,-6.261933285222532,-5.6893066876566385,-12.594312213327225,-4.504178246614094,-12.969828712555001,-4.3625102704874905,-4.631259156666124
PULSAR_OBS_420,PULSAR,PSR J2028+3332,PL0124,2.97,-6.426316306906202,-6.157453163504986,-14.491335636947058,-6.044600913360733,-14.302247725832244,-13.824488186636552,-5.860120913598763,-14.934361287965052,-6.5325606139685775,-14.68845380253231,-6.279691821148867,0.0,0.0,0.0,-5.482012796974923,-15.19531548509306,-14.194363233694064,-15.04599883231843,-0.7439,-0.0194,-0.4222,0.3442,0.6346,0.8513,0.3086,0.6102,-0.0269,-6.517698232776557,-6.217097594025356,-14.177308989223945,-5.992679047077257,-14.228305244730166,-5.737311655698305,-5.85052223575461
CV_OBS_769,CV,XMMSL2 J004231.9+41162,CV0110,174.76,-4.1951112553776095,-4.143512787131368,-12.126970187938955,-3.6145724851948695,-12.094743951251548,-12.337147766735205,-3.5823622603477703,-12.536121935479526,-4.080232815894061,-12.43511861693779,-3.9498446033729135,0.9572,5.8,2.16814e-05,-3.685500772026848,-12.775725985705742,-12.20516354218544,-12.982132281036494,-0.0818,0.1031,0.0087,0.0119,0.0887,0.1643,0.0974,0.1918,0.0056,-4.1743791749965,-4.1684501480042435,-12.066512712151294,-4.097453220686009,-12.35391009872557,-3.554084586048877,-3.8537603029536895
NS_OBS_425,NS,1WGA J1911.2+0035   ,NS0078,44.36,-4.201073261422799,-4.1664704182413566,-12.048322562656699,-3.4390179444137647,-12.0314236648245,-13.886056647693165,-3.4220488722702447,-12.451856362565154,-3.9046939283745465,-12.427523390534256,-3.861785748988595,1.0,8.0,0.000294904,-4.199214209672237,-12.568636235841012,-12.25562877266814,-12.748118545447474,-0.0843,0.0044,-0.04,-0.2317,-0.1886,-0.14300000000000002,-0.2274,-0.17800000000000002,-0.2755,-3.979224511806442,-3.938170692705301,-12.015112798935672,-4.134422292580071,-12.401756808346374,-3.4057179711881935,-3.8240882864387977
PULSAR_OBS_31,PULSAR,PSR J0358+5413,PL0009,19.44,-5.761201437286083,-5.619246229196099,-13.793443955900972,-5.298518364379073,-13.695294101787233,0.0,-5.2003837955185,-14.118060702300513,-5.792397943383821,-13.985689519036693,-5.659651083424599,0.522,3.0,1.1317e-06,-4.631527161559638,-14.312381870428231,-13.707965564005265,-14.473531487530522,0.0094,0.5703,0.2886,0.0543,0.2423,0.4204,0.5122,0.7289,0.273,-5.709742730605482,-5.928486194904911,-13.6192462291961,-5.518127589689336,-13.887294478969107,-5.124475736050692,-5.130404564265568
NS_OBS_143,NS,KS 1731-260         ,NS0033,14.81,-7.347753658996678,-6.666552725503251,-14.77858576215766,-6.0081982011553565,-14.60642479673041,0.0,-5.843450848668219,-15.158746925951467,-6.525550620254218,-14.89380060057858,-6.3002316280904065,1.0,8.0,8.827275000000001e-06,-6.000173752545588,-14.696156225111347,-14.849857838151443,-15.157328366239215,-0.0056,0.594,0.3011,-0.7002,-0.401,-0.0743,-0.1037,0.3117,-0.5166,-6.108239598543329,-6.3314277308154425,-14.4834646261042,-6.413187730556624,-14.732411783417962,-5.730020323354676,-6.046394923365872
