index,class,livetime,significance,likelihood,gti_obs,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,hard_hm,hard_hs,hard_ms,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,flux_bb_hilim,flux_bb_lolim,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_stat,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,flux_powlaw_hilim,flux_powlaw_lolim,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_ampl_lolim,bb_ampl_lolim,bb_ampl_hilim,flux_brems_lolim,flux_brems_hilim,brems_kt_hilim,brems_kt_lolim,brems_nh_hilim,brems_nh_lolim,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim
14,CV,5544.8,9.19,1636.059,2002-10-03T13:50:18,9.2256e-07,0.641,4.0,0.001565,0.001134,0.001201,0.0001042,0.311,0.209,0.408,0.0,,,,2.2037800000000003e-06,1.2438e-07,7.329200000000001e-07,-0.9994,-0.9994,-0.2011,,,,,,,,,,,,,,,,,-0.1081,-1.0,-0.2367,-1.0,0.3204,-0.6627,,,,,,,,,,,,,,,,,,,,
15,CV,5734.6,9.19,1636.059,2002-10-11T21:35:09,9.2256e-07,0.641,4.0,0.00271,0.0013567666666666667,0.0015477666666666669,0.00027386666666666664,0.5,0.361,0.5286666666666667,0.6666666666666666,,,,3.2291999999999995e-06,5.7652e-07,1.514e-06,-0.9994,-0.7233,0.2061,,,,,,,,,,,,,,,,,-0.2142,-1.0,-0.0306,-1.0,0.6502,-0.238,,,,,,,,,,,,,,,,,,,,
0,CV,65237.5,5.93,419.4006,2002-09-29T17:14:19,3.286825e-07,0.503,3.25,0.00047365000000000005,0.000251425,0.000257175,1.919325e-05,0.45775,0.3025,0.53375,0.5,14.82876124373873,15.090123182009608,14.940045501944523,9.668799999999999e-07,4.928728000000001e-07,7.316480000000001e-07,-0.6009,-0.7283,-0.2061,,,,,,,,,,,,,,,,,-0.3217,-0.8389,-0.5141,-0.9013,0.0019,-0.4116,,,,,,,,,,,,,,,,,,,,
1,CV,59044.6,5.93,419.4006,2002-09-30T13:49:27,3.286825e-07,0.503,3.25,0.0006366,0.00015675,0.00035725000000000004,0.00016595,0.8574999999999999,0.9575,0.8734999999999999,4.0,14.891322245706661,15.194614697216508,15.013646344755703,7.31e-07,3.21402e-07,5.2004e-07,-0.8382,-0.9994,-0.7033,,,,,,,,,,,,,,,,,-0.1181,-1.0,-0.7477,-1.0,-0.5215,-0.8526,,,,,,,,,,,,,,,,,,,,
2,CV,65240.7,5.93,419.4006,2002-10-02T19:14:18,3.286825e-07,0.503,3.25,0.0003626,0.000225585,0.00023069249999999996,1.535725e-05,0.30674999999999997,0.23525000000000001,0.48875,0.25,14.794795636051855,15.137703604229781,14.933251790382862,9.365599999999999e-07,4.53812e-07,6.96762e-07,-0.3048,-0.7633,-0.5809,,,,,,,,,,,,,,,,,0.0856,-0.6615,-0.569,-0.9151,-0.3804,-0.7452,,,,,,,,,,,,,,,,,,,,
3,CV,68771.4,5.93,419.4006,2002-10-11T01:59:30,3.286825e-07,0.503,3.25,0.0005242000000000001,0.00034555,0.0003516,1.91885e-05,0.5447500000000001,0.68275,0.407,0.0,,,,1.17908e-06,6.716956e-07,9.281040000000001e-07,-0.5821,-0.8582,-0.5147,,,,,,,,,,,,,,,,,-0.3067,-0.8376,-0.7302,-0.955,-0.3629,-0.6577,,,,,,,,,,,,,,,,,,,,
4,CV,5307.0,5.93,419.4006,2002-09-30T11:50:19,3.286825e-07,0.503,3.25,0.00087075,0.0006018,0.0006273,4.9235e-05,0.277,0.259,0.46950000000000003,0.0,14.447392613705388,15.281498311132726,14.681310730052255,1.86692e-06,2.5238e-07,8.123e-07,-0.9994,-0.9994,-0.5272,,,,,,,,,,,,,,,,,-0.0294,-1.0,-0.4428,-1.0,-0.0856,-0.8426,,,,,,,,,,,,,,,,,,,,
5,CV,1928.3,5.93,419.4006,2002-10-01T08:25:29,3.286825e-07,0.503,3.25,,,,,,,,,,,,3.81916e-06,0.0,0.0,0.9994,0.0212,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.188,0.7052,-0.6202,0.1943,-1.0,,,,,,,,,,,,,,,,,,,,
6,CV,5544.8,5.93,419.4006,2002-10-03T13:50:18,3.286825e-07,0.503,3.25,,,,,,,,,,,,1.22962e-06,5.924e-09,2.7168e-07,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-1.0,-0.1518,-1.0,-0.1593,-1.0,,,,,,,,,,,,,,,,,,,,
7,CV,5734.6,5.93,419.4006,2002-10-11T21:35:09,3.286825e-07,0.503,3.25,,,,,,,,,,,,8.453e-07,0.0,0.0,0.9994,0.9994,-0.5934,,,,,,,,,,,,,,,,,1.0,-0.1505,1.0,-0.2405,0.2692,-1.0,,,,,,,,,,,,,,,,,,,,
0,CV,65237.5,3.27,32.86571,2002-09-29T17:14:19,1.6143e-07,0.26166666666666666,1.0,0.00033485000000000003,0.00010232,0.00018045000000000002,7.5565e-05,0.956,0.9319999999999999,0.7505,1.5,15.463750976196977,16.06590573164452,15.683715062365687,3.01756e-07,9.33868e-08,1.6310199999999997e-07,-0.9994,-0.9994,-0.7183,,,,,,,,,,,,,,,,,-0.1243,-1.0,-0.7427,-1.0,-0.4728,-0.9038,,,,,,,,,,,,,,,,,,,,
1,CV,59044.6,3.27,32.86571,2002-09-30T13:49:27,1.6143e-07,0.26166666666666666,1.0,,,,,,,,,15.523023534240473,16.3556927363517,15.854596392316093,2.02844e-07,3.6778e-08,9.8136e-08,-0.9994,-0.9994,-0.2448,,,,,,,,,,,,,,,,,-0.3129,-1.0,-0.4591,-1.0,0.188,-0.604,,,,,,,,,,,,,,,,,,,,
2,CV,65240.7,3.27,32.86571,2002-10-02T19:14:18,1.6143e-07,0.26166666666666666,1.0,,,,,,,,,15.873003248527628,inf,16.588885581449095,1.06656e-07,5.127999999999999e-10,1.077e-08,-0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,0.248,-1.0,-0.1718,-1.0,-0.0618,-1.0,,,,,,,,,,,,,,,,,,,,
3,CV,68771.4,3.27,32.86571,2002-10-11T01:59:30,1.6143e-07,0.26166666666666666,1.0,,,,,,,,,15.300228160129473,16.15363814245086,15.558304864359283,2.2708e-07,3.649340000000001e-08,1.0183200000000002e-07,0.08,-0.0812,-0.1512,,,,,,,,,,,,,,,,,0.4978,-0.4041,0.3941,-0.544,0.3142,-0.544,,,,,,,,,,,,,,,,,,,,
4,CV,5307.0,3.27,32.86571,2002-09-30T11:50:19,1.6143e-07,0.26166666666666666,1.0,,,,,,,,,,,,7.723800000000001e-07,0.0,0.0,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.168,1.0,-0.2467,1.0,-1.0,,,,,,,,,,,,,,,,,,,,
5,CV,1928.3,3.27,32.86571,2002-10-01T08:25:29,1.6143e-07,0.26166666666666666,1.0,,,,,,,,,13.04303960854465,14.803409345882693,13.57291981156364,2.6754e-06,2.1040000000000002e-08,3.576e-07,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.3254,1.0,0.2617,1.0,-1.0,,,,,,,,,,,,,,,,,,,,
6,CV,5734.6,3.27,32.86571,2002-10-11T21:35:09,1.6143e-07,0.26166666666666666,1.0,,,,,,,,,14.861486785842246,inf,inf,1.15486e-06,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1705,0.1043,-1.0,-0.0968,-1.0,,,,,,,,,,,,,,,,,,,,
0,CV,65237.5,2.55,64.44572,2002-09-29T17:14:19,3.78274e-07,0.1146,0.6,0.0001222,6.604e-05,7.564e-05,1.422e-05,0.911,0.721,0.552,1.0,15.43822304260513,16.86323716779739,15.889185906083306,1.63708e-07,8.439999999999998e-09,5.212e-08,0.9994,-0.381,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2342,-0.0194,-0.9938,-0.534,-1.0,,,,,,,,,,,,,,,,,,,,
1,CV,59044.6,2.55,64.44572,2002-09-30T13:49:27,3.78274e-07,0.1146,0.6,0.00021735,0.0001485,0.00015045,6.9599999999999994e-06,0.4335,0.553,0.47150000000000003,0.0,15.180225817823183,15.723940506630795,15.429749022806009,3.7236199999999993e-07,9.380599999999999e-08,2.2509399999999996e-07,0.9994,-0.5634,-0.9994,,,,,,,,,,,,,,,,,1.0,0.0831,-0.1993,-0.8626,-0.569,-1.0,,,,,,,,,,,,,,,,,,,,
2,CV,65240.7,2.55,64.44572,2002-10-02T19:14:18,3.78274e-07,0.1146,0.6,,,,,,,,,15.118159031675072,15.864715716706593,15.368996159981062,2.40418e-07,2.99028e-08,1.27158e-07,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.223,-0.3404,-1.0,-0.4591,-1.0,,,,,,,,,,,,,,,,,,,,
3,CV,68771.4,2.55,64.44572,2002-10-11T01:59:30,3.78274e-07,0.1146,0.6,,,,,,,,,15.41699970880657,16.14460200334593,15.643687258849354,2.822e-07,3.993e-08,1.5427999999999998e-07,-0.9994,-0.9994,-0.1237,,,,,,,,,,,,,,,,,-0.1131,-1.0,-0.193,-1.0,0.3204,-0.5315,,,,,,,,,,,,,,,,,,,,
4,CV,5307.0,2.55,64.44572,2002-09-30T11:50:19,3.78274e-07,0.1146,0.6,,,,,,,,,,,,9.936e-07,0.0,1.1526e-07,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.3429,1.0,0.2542,0.2742,-1.0,,,,,,,,,,,,,,,,,,,,
5,CV,1928.3,2.55,64.44572,2002-10-01T08:25:29,3.78274e-07,0.1146,0.6,,,,,,,,,,,,2.4898800000000004e-06,0.0,0.0,0.9994,-0.837,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1168,0.3504,-1.0,0.1068,-1.0,,,,,,,,,,,,,,,,,,,,
6,CV,5544.8,2.55,64.44572,2002-10-03T13:50:18,3.78274e-07,0.1146,0.6,,,,,,,,,14.609594843519918,inf,14.91080163319485,1.0295200000000002e-06,0.0,0.0,-0.9994,-0.9956,0.9994,,,,,,,,,,,,,,,,,0.3004,-1.0,0.3467,-1.0,1.0,-0.3167,,,,,,,,,,,,,,,,,,,,
7,CV,5734.6,2.55,64.44572,2002-10-11T21:35:09,3.78274e-07,0.1146,0.6,,,,,,,,,,,,1.53218e-06,8.895999999999999e-09,3.2422000000000003e-07,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.4953,1.0,0.4104,0.2617,-1.0,,,,,,,,,,,,,,,,,,,,
0,CV,3874.2,16.47,1195.218,2000-03-16T07:29:58,5.8796e-07,0.4202,1.6,0.001346,0.0009305,0.0009881,9.588e-05,0.242,0.402,0.463,0.0,14.057132481289248,14.721170213715531,14.267820759559957,5.0859799999999995e-06,5.4664e-07,1.4613999999999999e-06,-0.9994,-0.9994,-0.3036,,,,,,,,,,,,,,,,,-0.2092,-1.0,-0.4079,-1.0,0.148,-0.6665,,,,,,,,,,,,,,,,,,,,
1,CV,31673.8,16.47,1195.218,2000-03-16T09:06:03,5.8796e-07,0.4202,1.6,0.0006726666666666666,0.0002791,0.00038320000000000004,0.00010669666666666666,0.8246666666666665,0.8976666666666667,0.6193333333333334,1.0,14.585712041565305,14.900923925235436,14.741063554570767,1.4074199999999998e-06,5.52048e-07,8.059e-07,-0.7021,-0.7758,-0.1474,,,,,,,,,,,,,,,,,-0.4428,-0.9051,-0.549,-0.9413,0.1068,-0.3779,,,,,,,,,,,,,,,,,,,,
2,CV,845.1,16.47,1195.218,2000-03-16T18:15:34,5.8796e-07,0.4202,1.6,,,,,,,,,13.965351493307415,inf,14.486915639534855,1.73074e-05,1.0384000000000001e-07,2.184e-06,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2342,-0.3029,-1.0,-0.4254,-1.0,,,,,,,,,,,,,,,,,,,,
3,CV,31673.8,16.47,1195.218,2000-03-16T18:59:23,5.8796e-07,0.4202,1.6,0.0009890250000000001,0.00018135000000000002,0.000494325,0.00027902700000000005,0.7615000000000001,0.7635,0.829,4.75,14.328063877568683,14.590193634800238,14.437201744365407,2.00762e-06,9.845400000000001e-07,1.32588e-06,-0.3485,-0.401,-0.055,,,,,,,,,,,,,,,,,-0.1118,-0.5715,-0.153,-0.6227,0.158,-0.2567,,,,,,,,,,,,,,,,,,,,
4,CV,4691.1,16.47,1195.218,2000-03-17T04:09:04,5.8796e-07,0.4202,1.6,0.001498,0.0006723,0.0008167,0.0002287,0.971,0.853,0.699,2.0,14.036873558918096,14.729319999528485,14.251269443901506,4.1708e-06,4.1216999999999996e-07,1.27396e-06,0.4622,0.2473,-0.2848,,,,,,,,,,,,,,,,,0.8064,0.0006,0.6602,-0.238,0.2505,-0.7052,,,,,,,,,,,,,,,,,,,,
5,CV,65237.5,16.47,1195.218,2002-09-29T17:14:19,5.8796e-07,0.4202,1.6,0.00143498,0.0004947,0.0005960399999999999,0.00013873920000000001,0.8176,0.7889999999999999,0.7043999999999999,1.4,14.421493734282748,14.582797436845862,14.494700758605061,1.9830399999999997e-06,1.3525800000000003e-06,1.6705400000000002e-06,-0.2086,-0.2823,-0.0775,,,,,,,,,,,,,,,,,-0.0581,-0.3629,-0.133,-0.4304,0.0493,-0.2017,,,,,,,,,,,,,,,,,,,,
6,CV,59044.6,16.47,1195.218,2002-09-30T13:49:27,5.8796e-07,0.4202,1.6,0.001453775,0.0006529750000000001,0.000685425,7.42765e-05,0.6735,0.5489999999999999,0.5215000000000001,0.5,14.417198282334528,14.599710743474336,14.497870706002352,1.82442e-06,1.2055400000000002e-06,1.5158399999999998e-06,-0.2723,-0.5272,-0.2948,,,,,,,,,,,,,,,,,-0.0868,-0.4553,-0.3841,-0.6615,-0.1693,-0.4141,,,,,,,,,,,,,,,,,,,,
7,CV,65240.7,16.47,1195.218,2002-10-02T19:14:18,5.8796e-07,0.4202,1.6,0.00098965,0.000319675,0.00056815,0.000203505,0.812,0.64725,0.6125,2.0,14.380280734388274,14.548789424646584,14.45540491798699,1.356e-06,9.303999999999999e-07,1.12772e-06,-0.0162,-0.1262,-0.1099,,,,,,,,,,,,,,,,,0.1455,-0.1868,0.0356,-0.2917,0.0369,-0.2517,,,,,,,,,,,,,,,,,,,,
8,CV,68771.4,16.47,1195.218,2002-10-11T01:59:30,5.8796e-07,0.4202,1.6,0.00112275,0.000594625,0.0006243749999999999,6.5523e-05,0.7562500000000001,0.72075,0.48375,0.25,14.534542789424288,14.711218854751532,14.613208630668597,1.5963400000000001e-06,1.08006e-06,1.3407000000000001e-06,-0.3073,-0.5547,-0.2948,,,,,,,,,,,,,,,,,-0.1255,-0.4841,-0.4179,-0.6827,-0.1743,-0.4104,,,,,,,,,,,,,,,,,,,,
9,CV,5307.0,16.47,1195.218,2002-09-30T11:50:19,5.8796e-07,0.4202,1.6,0.001222,0.0008524,0.000896,7.642e-05,0.527,0.141,0.446,0.0,14.37067196620542,15.13776125345607,14.701277886394292,3.0553600000000006e-06,5.6454e-07,1.6594000000000002e-06,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.153,-0.1493,-1.0,-0.3567,-1.0,,,,,,,,,,,,,,,,,,,,
10,CV,1928.3,16.47,1195.218,2002-10-01T08:25:29,5.8796e-07,0.4202,1.6,,,,,,,,,14.003455494322736,14.921371020850426,14.44454278279535,4.9076e-06,6.698999999999999e-07,2.1056000000000002e-06,0.9994,-0.1424,-0.9994,,,,,,,,,,,,,,,,,1.0,0.0893,0.3454,-0.5915,-0.2055,-1.0,,,,,,,,,,,,,,,,,,,,
11,CV,5544.8,16.47,1195.218,2002-10-03T13:50:18,5.8796e-07,0.4202,1.6,0.002525,0.00123625,0.001372,0.000245,0.7235,0.627,0.6075,1.5,14.162553614439235,14.659045542076381,14.419559743948762,3.1313999999999998e-06,1.05968e-06,1.92884e-06,-0.1574,-0.5659,-0.4072,,,,,,,,,,,,,,,,,0.2792,-0.5953,-0.2155,-0.8389,-0.0868,-0.6814,,,,,,,,,,,,,,,,,,,,
12,CV,5734.6,16.47,1195.218,2002-10-11T21:35:09,5.8796e-07,0.4202,1.6,0.001852,0.001426,0.001493,0.0001063,0.01,0.14,0.339,0.0,14.106501778780094,14.618754018645543,14.287539712266277,2.8556e-06,8.514e-07,1.6803600000000002e-06,0.2748,0.1799,-0.1024,,,,,,,,,,,,,,,,,0.6127,-0.1318,0.5428,-0.228,0.3017,-0.4791,,,,,,,,,,,,,,,,,,,,
0,CV,3874.2,4.0,42.63305,2000-03-16T07:29:58,3.272e-07,0.16125,0.75,,,,,,,,,,,,3.4279599999999998e-06,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.203,0.3204,-1.0,0.1605,-1.0,,,,,,,,,,,,,,,,,,,,
1,CV,31673.8,4.0,42.63305,2000-03-16T09:06:03,3.272e-07,0.16125,0.75,,,,,,,,,15.030071810571885,15.922075198194644,15.276927617578462,6.16338e-07,4.1545999999999994e-08,1.4195999999999998e-07,-0.9994,-0.9994,-0.0137,,,,,,,,,,,,,,,,,-0.228,-1.0,-0.1955,-1.0,0.4703,-0.4666,,,,,,,,,,,,,,,,,,,,
2,CV,845.1,4.0,42.63305,2000-03-16T18:15:34,3.272e-07,0.16125,0.75,,,,,,,,,,,,1.5025800000000001e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2292,0.2892,-1.0,0.1555,-1.0,,,,,,,,,,,,,,,,,,,,
3,CV,31673.8,4.0,42.63305,2000-03-16T18:59:23,3.272e-07,0.16125,0.75,0.0003144,0.00021385000000000002,0.0002182,1.22395e-05,0.445,0.4785,0.4755,0.0,14.755933272208907,15.27979726931718,14.936995207545772,9.202000000000001e-07,2.073436e-07,3.86888e-07,0.2723,-0.7108,-0.7958,,,,,,,,,,,,,,,,,0.6989,-0.263,-0.4291,-0.9151,-0.5665,-0.95,,,,,,,,,,,,,,,,,,,,
4,CV,4691.1,4.0,42.63305,2000-03-17T04:09:04,3.272e-07,0.16125,0.75,,,,,,,,,14.647528048701048,16.4551261567652,14.935167780261427,3.44515e-06,1.58e-08,2.685e-07,0.9994,,,,,,,,,,,,,,,,,,,1.0,-0.2017,,,,,,,,,,,,,,,,,,,,,,,,
5,CV,65237.5,4.0,42.63305,2002-09-29T17:14:19,3.272e-07,0.16125,0.75,,,,,,,,,15.083546051450075,15.570756578446128,15.256941226263349,3.0072e-07,9.976800000000001e-08,1.8494000000000001e-07,0.2648,0.1287,-0.1462,,,,,,,,,,,,,,,,,0.579,-0.1006,0.4878,-0.2455,0.2442,-0.4941,,,,,,,,,,,,,,,,,,,,
6,CV,59044.6,4.0,42.63305,2002-09-30T13:49:27,3.272e-07,0.16125,0.75,,,,,,,,,15.39040559077478,16.02525809549905,15.600845666041783,2.04904e-07,4.692e-08,9.914e-08,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1855,-0.6377,-1.0,-0.7477,-1.0,,,,,,,,,,,,,,,,,,,,
7,CV,65240.7,4.0,42.63305,2002-10-02T19:14:18,3.272e-07,0.16125,0.75,,,,,,,,,15.175597529837802,15.834948670553981,15.385630160451711,3.39966e-07,8.796599999999998e-08,2.1063999999999999e-07,-0.9994,-0.9994,-0.1549,,,,,,,,,,,,,,,,,-0.4204,-1.0,-0.5041,-1.0,0.2292,-0.4978,,,,,,,,,,,,,,,,,,,,
8,CV,68771.4,4.0,42.63305,2002-10-11T01:59:30,3.272e-07,0.16125,0.75,0.0002673,0.0001683,0.0001722,1.041e-05,0.56,0.275,0.499,0.0,15.166827379615686,15.713642346857213,15.358803609449943,3.92172e-07,1.167034e-07,2.5583200000000004e-07,0.5459,-0.0012,-0.5422,,,,,,,,,,,,,,,,,0.8301,0.178,0.3454,-0.3567,-0.1893,-0.8214,,,,,,,,,,,,,,,,,,,,
9,CV,5307.0,4.0,42.63305,2002-09-30T11:50:19,3.272e-07,0.16125,0.75,,,,,,,,,14.648010544564368,15.72136070210926,14.91381819535025,1.3728200000000001e-06,8.773999999999999e-08,4.2124e-07,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1518,-0.2305,-1.0,-0.4341,-1.0,,,,,,,,,,,,,,,,,,,,
10,CV,1928.3,4.0,42.63305,2002-10-01T08:25:29,3.272e-07,0.16125,0.75,,,,,,,,,,,,2.2276e-06,0.0,0.0,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1318,1.0,-0.2155,0.2817,-1.0,,,,,,,,,,,,,,,,,,,,
11,CV,5544.8,4.0,42.63305,2002-10-03T13:50:18,3.272e-07,0.16125,0.75,,,,,,,,,14.936103961874005,inf,inf,9.6132e-07,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1505,0.0906,-1.0,-0.1305,-1.0,,,,,,,,,,,,,,,,,,,,
12,CV,5734.6,4.0,42.63305,2002-10-11T21:35:09,3.272e-07,0.16125,0.75,,,,,,,,,,,,7.784e-07,0.0,0.0,0.9994,0.9994,-0.9981,,,,,,,,,,,,,,,,,1.0,-0.1743,1.0,-0.2517,1.0,-1.0,,,,,,,,,,,,,,,,,,,,
0,CV,3874.2,18.4,1983.433,2000-03-16T07:29:58,1.349025e-06,0.8097500000000001,4.75,0.001653,0.001163,0.001235,0.0001121,0.308,0.651,0.433,0.0,13.921343843757025,14.563837352959244,14.127304837036164,5.4016e-06,6.84434e-07,1.8258e-06,0.2399,0.2423,-0.0225,,,,,,,,,,,,,,,,,0.6215,-0.2105,0.6577,-0.2417,0.4578,-0.4753,,,,,,,,,,,,,,,,,,,,
1,CV,31673.8,18.4,1983.433,2000-03-16T09:06:03,1.349025e-06,0.8097500000000001,4.75,0.00114265,0.0005996125,0.0008061499999999999,0.0002185525,0.7052499999999999,0.87375,0.68025,2.25,13.844580452394904,14.009008861388473,13.917918685340988,2.90764e-06,1.7218199999999997e-06,2.14476e-06,0.4997,0.6871,0.2686,,,,,,,,,,,,,,,,,0.6202,0.3666,0.8089,0.5428,0.5078,0.0231,,,,,,,,,,,,,,,,,,,,
2,CV,845.1,18.4,1983.433,2000-03-16T18:15:34,1.349025e-06,0.8097500000000001,4.75,,,,,,,,,13.209257554244298,14.498940737782249,13.483068191131988,2.1015e-05,8.978e-08,1.0774e-06,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.4191,1.0,0.2105,0.1418,-1.0,,,,,,,,,,,,,,,,,,,,
3,CV,31673.8,18.4,1983.433,2000-03-16T18:59:23,1.349025e-06,0.8097500000000001,4.75,0.0011145500000000002,0.000701225,0.0007325249999999999,5.771e-05,0.72425,0.46375,0.42774999999999996,0.25,13.915167331679031,14.09289646313122,13.993515773387157,2.65926e-06,1.5177999999999999e-06,1.9194800000000003e-06,0.3685,0.6921,0.4222,,,,,,,,,,,,,,,,,0.5078,0.218,0.8239,0.5378,0.6415,0.1905,,,,,,,,,,,,,,,,,,,,
4,CV,4691.1,18.4,1983.433,2000-03-17T04:09:04,1.349025e-06,0.8097500000000001,4.75,,,,,,,,,13.844056982028164,15.362610349870788,14.13212021654162,3.0599e-06,2.1262000000000002e-08,3.6142e-07,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.3067,1.0,0.0981,0.1618,-1.0,,,,,,,,,,,,,,,,,,,,
5,CV,65237.5,18.4,1983.433,2002-09-29T17:14:19,1.349025e-06,0.8097500000000001,4.75,0.0022091,0.000569175,0.0008393249999999999,0.00030864749999999995,0.281,0.132,0.6912499999999999,2.5,14.032712304058167,14.153391050176408,14.08823214354688,2.09036e-06,1.514436e-06,1.80454e-06,0.3398,0.6821,0.4447,,,,,,,,,,,,,,,,,0.4379,0.2367,0.7714,0.589,0.5828,0.3029,,,,,,,,,,,,,,,,,,,,
6,CV,59044.6,18.4,1983.433,2002-09-30T13:49:27,1.349025e-06,0.8097500000000001,4.75,0.0014619000000000001,0.000652175,0.000768475,0.00013276500000000002,0.6745000000000001,0.82575,0.54925,0.75,13.902874630332956,14.025462977994424,13.959738940566448,1.9042200000000003e-06,1.3861600000000001e-06,1.62846e-06,0.5334,0.7458,0.3498,,,,,,,,,,,,,,,,,0.6227,0.4354,0.8264,0.6577,0.524,0.1693,,,,,,,,,,,,,,,,,,,,
7,CV,65240.7,18.4,1983.433,2002-10-02T19:14:18,1.349025e-06,0.8097500000000001,4.75,0.00126705,0.000610625,0.000816025,0.0001445325,0.609,0.58525,0.55,0.75,13.941267534036937,14.055088180632831,13.993526469979424,2.01308e-06,1.5019400000000002e-06,1.7459400000000001e-06,0.6171,0.7171,0.1786,,,,,,,,,,,,,,,,,0.6927,0.534,0.7939,0.6365,0.3554,0.0031,,,,,,,,,,,,,,,,,,,,
8,CV,68771.4,18.4,1983.433,2002-10-11T01:59:30,1.349025e-06,0.8097500000000001,4.75,0.0010812750000000002,0.00040657249999999996,0.00069095,0.00025199275,0.6917500000000001,0.73625,0.7265,3.0,14.11518198764644,14.244698486563482,14.17807922493787,1.6799600000000002e-06,1.20316e-06,1.4116599999999997e-06,0.4147,0.8257,0.6234,,,,,,,,,,,,,,,,,0.5116,0.3104,0.8976,0.7439,0.7639,0.4666,,,,,,,,,,,,,,,,,,,,
9,CV,5307.0,18.4,1983.433,2002-09-30T11:50:19,1.349025e-06,0.8097500000000001,4.75,0.0025385,0.00119505,0.0013448000000000002,0.00024395,0.823,0.6395,0.623,1.0,13.584079753822454,14.0548466635759,13.756112805649455,3.3612e-06,1.08346e-06,2.0229200000000003e-06,0.0212,0.3523,0.3186,,,,,,,,,,,,,,,,,0.3616,-0.3454,0.6977,-0.0631,0.6577,-0.0518,,,,,,,,,,,,,,,,,,,,
10,CV,1928.3,18.4,1983.433,2002-10-01T08:25:29,1.349025e-06,0.8097500000000001,4.75,,,,,,,,,14.059707692775207,15.134688703680483,14.325644146674513,3.5830000000000003e-06,2.3766000000000003e-07,1.0818e-06,-0.9994,0.9994,0.9994,,,,,,,,,,,,,,,,,-0.168,-1.0,1.0,-1.0,1.0,0.3029,,,,,,,,,,,,,,,,,,,,
11,CV,5544.8,18.4,1983.433,2002-10-03T13:50:18,1.349025e-06,0.8097500000000001,4.75,,,,,,,,,14.668876512153348,inf,15.197226274708024,9.1818e-07,0.0,8.022e-08,-0.782,0.9994,0.9994,,,,,,,,,,,,,,,,,0.0781,-1.0,1.0,-0.2267,1.0,0.0718,,,,,,,,,,,,,,,,,,,,
12,CV,5734.6,18.4,1983.433,2002-10-11T21:35:09,1.349025e-06,0.8097500000000001,4.75,,,,,,,,,14.15140039670025,14.939679971311715,14.386863201788346,1.75652e-06,2.5036e-07,7.813000000000001e-07,0.9994,0.1886,-0.9994,,,,,,,,,,,,,,,,,1.0,0.5253,0.5965,-0.2767,-0.4241,-1.0,,,,,,,,,,,,,,,,,,,,
0,CV,65237.5,3.5,40.41857,2002-09-29T17:14:19,1.12815e-06,0.3345,2.0,,,,,,,,,14.943369526570034,15.524878200205615,15.149439529600006,2.514e-07,5.0201999999999995e-08,1.2411e-07,0.2961,0.1024,-0.2024,,,,,,,,,,,,,,,,,0.664,-0.1555,0.5278,-0.3417,0.2605,-0.5978,,,,,,,,,,,,,,,,,,,,
