index,class,src_id,src_name,livetime,significance,likelihood,gti_obs,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,flux_significance,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_u,photflux_aper_s,photflux_aper_lolim_b,photflux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_hilim_m,photflux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_u,flux_aper_s,flux_aper_lolim_b,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_lolim_u,flux_aper_lolim_s,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_hilim_m,flux_aper_hilim_u,flux_aper_hilim_s,hard_hm,hard_hs,hard_ms,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,flux_bb_hilim,flux_bb_lolim,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_stat,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,flux_powlaw_hilim,flux_powlaw_lolim,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_ampl_lolim,bb_ampl_lolim,bb_ampl_hilim,flux_brems_lolim,flux_brems_hilim,brems_kt_hilim,brems_kt_lolim,brems_nh_hilim,brems_nh_lolim,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim
52,BH,BH0027,J1745-2900          ,18202.8,337.0,462011.4,2013-09-20T07:19:01,0.00048116900000000004,0.8301999999999999,7.0,0.09523548000000001,0.09477485999999999,0.09492063999999999,0.00014934600000000002,0.6944,0.6548,0.34199999999999997,0.4,11.549166373704885,11.563544867438504,11.556079065969916,0.0003008382,0.00028741248000000005,0.00029432154000000007,26.28,0.0007715,0.0006802,3.533e-06,1.561e-05,7.647e-07,0.0007586,0.0006687,2.843e-06,6.546e-06,3.734e-07,0.0007837,0.000691,4.183e-06,2.417e-05,1.138e-06,5.507e-12,5.599e-12,9.703e-15,,1.126e-15,5.415e-12,5.504e-12,7.807e-15,,5.498e-16,5.594e-12,5.688e-12,1.149e-14,,1.702e-15,0.9894,0.9981,0.6421,11.308918507877031,4.386,1839.0,0.3801,1.175,11.31238187042823,11.303556236861,11.325047051951435,0.8528,1183.0,0.003775,1.158,11.307241181845276,1.821,1507.0,1.148,0.9913,0.9875,0.9988,0.9975,0.7814,0.4791,11.298863933907473,11.331427730815442,4.557,4.212,1915.0,1766.0,0.5195,0.281,0.003198,0.004481,11.316502682320188,11.298863933907473,1.93,1.722,1561.0,1456.0,0.8761,0.8301,1231.0,1137.0
53,BH,BH0027,J1745-2900          ,18201.7,337.0,462011.4,2013-08-31T10:40:30,0.00048116900000000004,0.8301999999999999,7.0,0.126306475,0.125827975,0.1258731,8.3630125e-05,0.45925000000000005,0.50925,0.23925,0.0,11.618828257037215,11.63298804590612,11.625768240121738,0.00031826759999999994,0.00030507282000000007,0.00031185736,27.141999999999996,0.0008203,0.0007224,4.61e-06,1.106e-05,9.168e-07,0.0008069,0.0007106,3.827e-06,3.569e-06,4.681e-07,0.0008328,0.0007336,5.392e-06,1.82e-05,1.346e-06,5.862e-12,5.959e-12,1.302e-14,0.0,1.893e-15,5.767e-12,5.862e-12,1.081e-14,0.0,9.667e-16,5.952e-12,6.051e-12,1.523e-14,5.56e-15,2.779e-15,0.9869,0.9969,0.6658,11.279262022981575,4.286,1818.0,0.3463,1.15,11.279096829186543,11.270592203036932,11.29183414214446,0.8761,1150.0,0.003443,1.071,11.279923427231859,1.894,1490.0,1.095,0.9888,0.985,0.9975,0.9963,0.7914,0.5303,11.268491816403975,11.304518323509802,4.462,4.117,1895.0,1744.0,0.4712,0.2573,0.002928,0.004069,11.296966695266313,11.270025714300445,2.008,1.79,1544.0,1438.0,0.8997,0.8531,1198.0,1104.0
54,BH,BH0027,J1745-2900          ,18202.3,337.0,462011.4,2013-07-02T07:08:03,0.00048116900000000004,0.8301999999999999,7.0,0.16877675,0.16836055,0.168446025,0.00011708500000000001,0.54175,0.65025,0.25325,0.25,11.486544242730941,11.500919841761089,11.493455111743511,0.00042393939999999994,0.00040972539999999997,0.0004171534,31.869999999999997,0.001101,0.0009657,7.988e-06,8.515e-06,2.564e-06,0.001085,0.000952,6.973e-06,2.838e-06,1.816e-06,0.001115,0.0009785,8.935e-06,1.395e-05,3.312e-06,7.923e-12,8.038e-12,2.182e-14,6.352e-14,5.133e-15,7.812e-12,7.924e-12,1.907e-14,1.925e-14,3.615e-15,8.028e-12,8.144e-12,2.439e-14,1.059e-13,6.651e-15,0.9831,0.9944,0.5122,11.148925194771113,4.507,1886.0,0.6763,1.029,11.154034238454516,11.146910470148134,11.164436248330903,0.8463,1185.0,0.005663,1.043,11.151749285322957,1.775,1524.0,1.019,0.985,0.9813,0.9963,0.9938,0.619,0.3954,11.14086170270547,11.172760000494355,4.556,4.355,1919.0,1823.0,0.8858,0.5187,0.004887,0.006585,11.166852888087215,11.143996546002779,1.865,1.692,1571.0,1480.0,0.8666,0.8267,1228.0,1145.0
55,BH,BH0027,J1745-2900          ,45410.5,337.0,462011.4,2013-07-27T01:41:25,0.00048116900000000004,0.8301999999999999,7.0,0.12007286000000002,0.11993133999999998,0.11993916000000002,1.93346e-05,0.1992,0.19,0.20259999999999997,0.0,11.442543177973231,11.450599000906298,11.446444030449275,0.0003750642,0.000366304,0.0003708074,47.221999999999994,0.0009762,0.0008621,4.624e-06,8.718e-06,2.395e-06,0.0009671,0.0008539,4.115e-06,4.448e-06,1.957e-06,0.0009848,0.0008698,5.103e-06,1.281e-05,2.808e-06,7.082e-12,7.21e-12,1.249e-14,,4.73e-15,7.016e-12,7.142e-12,1.111e-14,,3.864e-15,7.144e-12,7.275e-12,1.378e-14,,5.545e-15,0.9894,0.9944,0.3186,11.185685799792541,4.439,1876.0,0.5529,0.956,11.192735644723893,11.18775530319963,11.197842246813039,0.8485,1199.0,0.005129,1.035,11.189229988765636,1.806,1527.0,0.959,0.99,0.9888,0.995,0.9938,0.4091,0.2292,11.18045606445813,11.19327749692382,4.529,4.337,1918.0,1833.0,0.6621,0.4633,0.004654,0.005662,11.196338076763777,11.184023999028014,1.867,1.748,1557.0,1497.0,0.8619,0.8355,1227.0,1173.0
56,BH,BH0027,J1745-2900          ,45675.0,337.0,462011.4,2013-08-11T23:12:57,0.00048116900000000004,0.8301999999999999,7.0,0.13871375,0.138247275,0.138273275,6.24905925e-05,0.54575,0.6525,0.2005,0.0,11.585192483956243,11.594104723038777,11.58950117535818,0.00034155599999999997,0.00033345459999999994,0.0003376076,45.330000000000005,0.0008891,0.0007839,4.311e-06,8.28e-06,2.447e-06,0.0008804,0.0007761,3.836e-06,4.933e-06,2.004e-06,0.0008973,0.0007912,4.786e-06,1.163e-05,2.864e-06,6.365e-12,6.476e-12,1.186e-14,9.45e-15,4.439e-15,6.303e-12,6.412e-12,1.055e-14,1.89e-15,3.641e-15,6.424e-12,6.536e-12,1.317e-14,1.663e-14,5.237e-15,0.9894,0.9944,0.2786,11.233438447362468,4.473,1878.0,0.5224,1.079,11.238673677578543,11.23395913961861,11.244735108587752,0.8456,1195.0,0.004685,1.06,11.235749124561227,1.782,1527.0,1.036,0.99,0.9888,0.995,0.9938,0.3704,0.1855,11.228192121000895,11.241693818274694,4.54,4.367,1914.0,1834.0,0.6298,0.4348,0.004235,0.005191,11.243059763953276,11.230401151612554,1.844,1.724,1560.0,1496.0,0.8594,0.8322,1224.0,1167.0
57,BH,BH0027,J1745-2900          ,45410.1,337.0,462011.4,2013-09-14T00:21:06,0.00048116900000000004,0.8301999999999999,7.0,0.098422,0.09789447999999999,0.09797962,9.708600000005384e-05,0.40659999999999996,0.35700000000000004,0.3572,0.6,11.648325900052466,11.657358332053578,11.65265292554047,0.0003075028,0.000299534,0.0003036518,42.30800000000001,0.0008004,0.0007041,4.422e-06,7.427e-06,1.91e-06,0.0007919,0.0006966,3.928e-06,3.714e-06,1.528e-06,0.0008083,0.0007111,4.915e-06,1.093e-05,2.269e-06,5.513e-12,5.598e-12,1.138e-14,0.0,3.057e-15,5.455e-12,5.538e-12,1.011e-14,0.0,2.438e-15,5.567e-12,5.653e-12,1.265e-14,5.486e-16,3.639e-15,0.9869,0.9944,0.3998,11.297483302561849,4.558,1865.0,0.5088,1.049,11.303206914918256,11.297914278564175,11.30989256054367,0.8294,1186.0,0.004473,1.072,11.29964247217734,1.717,1516.0,1.027,0.9888,0.9863,0.995,0.9938,0.4916,0.3079,11.291664097317737,11.308123177440669,4.568,4.48,1879.0,1833.0,0.68,0.445,0.004013,0.004989,11.306360973838451,11.294478386577333,1.778,1.659,1549.0,1483.0,0.8437,0.8155,1216.0,1156.0
58,BH,BH0027,J1745-2900          ,42688.8,337.0,462011.4,2013-10-04T17:42:19,0.00048116900000000004,0.8301999999999999,7.0,0.11179117499999999,0.111483775,0.11150929999999999,4.94838e-05,0.4515,0.6140000000000001,0.1865,0.0,11.584913541399395,11.594655518412429,11.589607688332702,0.0002786128,0.0002705904,0.000274675,39.111999999999995,0.0007246,0.0006374,3.56e-06,5.895e-06,1.92e-06,0.0007164,0.0006302,3.107e-06,1.747e-06,1.498e-06,0.0007324,0.0006443,3.983e-06,1.004e-05,2.341e-06,5.098e-12,5.18e-12,9.833e-15,,3.042e-15,5.04e-12,5.121e-12,8.582e-15,,2.374e-15,5.153e-12,5.235e-12,1.1e-14,,3.709e-15,0.9894,0.9944,0.2848,11.330125497510197,4.566,1858.0,0.4769,1.115,11.334606649720287,11.329290404776202,11.342179543984303,0.8289,1176.0,0.004149,1.114,11.331427730815442,1.707,1510.0,1.085,0.99,0.9875,0.995,0.9938,0.3891,0.1718,11.323489289717447,11.343518484209502,4.577,4.492,1872.0,1826.0,,0.4195,0.0037,0.004662,11.338944915146621,11.32550628270365,1.771,1.646,1545.0,1476.0,0.8441,0.8141,1208.0,1144.0
59,BH,BH0027,J1745-2900          ,45410.1,337.0,462011.4,2013-10-28T14:50:30,0.00048116900000000004,0.8301999999999999,7.0,0.08167363999999999,0.08082094000000001,0.08089942,0.00012519480000000002,0.518,0.5398,0.3842,0.8,11.616580839216809,11.626370531911524,11.621266377475525,0.0002576868,0.0002497792,0.0002538228,39.11,0.000666,0.0005849,3.585e-06,1.308e-05,1.549e-06,0.0006585,0.0005781,3.154e-06,7.941e-06,1.201e-06,0.0006731,0.0005912,4.016e-06,1.822e-05,1.898e-06,4.742e-12,4.813e-12,9.591e-15,,2.802e-15,4.688e-12,4.757e-12,8.436e-15,,2.172e-15,4.792e-12,4.865e-12,1.074e-14,,3.433e-15,0.9881,0.9944,0.3923,11.369267107182804,4.557,1876.0,0.4324,1.128,11.380906669373257,11.375305468727918,11.388595362288406,0.7962,1265.0,0.004978,1.191,11.37685412536206,1.59,1596.0,1.122,0.9888,0.9863,0.995,0.9938,0.4966,0.2867,11.363612414186843,11.380280734388274,4.567,4.531,1890.0,1861.0,,0.4148,0.004401,0.005646,11.384892012556806,11.371202514433289,1.65,1.534,1634.0,1559.0,0.8113,0.7814,1300.0,1231.0
60,BH,BH0027,J1745-2900          ,17022.2,337.0,462011.4,2014-06-03T03:20:11,0.00048116900000000004,0.8301999999999999,7.0,0.06417666666666667,0.0638885,0.06395416666666667,8.284333333333334e-05,0.618,0.4666666666666666,0.18399999999999997,0.0,11.940980074108532,11.964614413996454,11.95224494773333,0.00012736573999999997,0.0001167957,0.00012221715999999997,16.342,0.0003163,0.0002773,1.884e-06,1.505e-05,5.518e-07,0.0003076,0.0002697,1.353e-06,5.162e-06,1.635e-07,0.0003245,0.0002845,2.389e-06,2.452e-05,9.197e-07,2.212e-12,2.246e-12,5.429e-15,,1.505e-15,2.151e-12,2.184e-12,3.976e-15,,5.828e-16,2.269e-12,2.304e-12,6.882e-15,,2.38e-15,0.9869,0.9956,0.5109,11.714667772356115,4.554,1890.0,0.2055,0.691,11.714217726220605,11.696156225111345,11.753747687700677,0.8312,1199.0,0.001781,0.669,11.711080394338273,1.7,1547.0,0.667,0.99,0.9838,0.9975,0.9925,0.7364,0.2617,11.690582774221859,11.826813731587727,4.58,4.334,1927.0,1795.0,0.4424,0.14,0.001331,0.002421,11.754240644032723,11.693574972449312,1.871,1.553,1644.0,1457.0,0.8706,0.7936,1287.0,1117.0
61,BH,BH0027,J1745-2900          ,41783.4,337.0,462011.4,2014-03-14T10:40:27,0.00048116900000000004,0.8301999999999999,7.0,0.065230075,0.065039975,0.06509632499999998,4.275749999999999e-05,0.5595,0.643,0.21925,0.25,11.825133947499245,11.83802366296602,11.831381805870102,0.00016750040000000003,0.00016039514,0.00016404139999999997,29.607999999999997,0.0004298,0.0003782,1.616e-06,9.415e-06,1.176e-06,0.0004234,0.0003725,1.3e-06,3.941e-06,8.347e-07,0.0004359,0.0003835,1.914e-06,1.467e-05,1.518e-06,2.922e-12,2.969e-12,4.407e-15,,2.232e-15,2.879e-12,2.924e-12,3.546e-15,,1.584e-15,2.964e-12,3.011e-12,5.217e-15,,2.88e-15,0.9919,0.9944,0.1512,11.577574323628795,4.61,1806.0,0.2791,1.071,11.58352592089978,11.575608445589722,11.593459819566045,0.7936,1197.0,0.00305,1.034,11.580870692258024,1.588,1514.0,1.019,0.9925,0.99,0.995,0.9925,0.3192,-0.0081,11.569602408613033,11.597910649427904,4.624,4.561,1824.0,1782.0,,0.257,0.002641,0.003535,11.591251393815757,11.573163546196492,1.659,1.521,1558.0,1471.0,0.8112,0.7762,1237.0,1159.0
62,BH,BH0027,J1745-2900          ,45411.2,337.0,462011.4,2014-04-04T02:42:16,0.00048116900000000004,0.8301999999999999,7.0,0.059830400000000006,0.05758835,0.058604425,0.0009632524999999999,0.7709999999999999,0.7995,0.46975,0.25,11.857281964865223,11.870304067025549,11.863542308097815,0.00015151440000000003,0.00014511376,0.00014841752,29.645999999999997,0.0003897,0.0003417,2.503e-06,7.381e-06,8.036e-07,0.0003838,0.0003365,2.14e-06,2.593e-06,5.358e-07,0.0003952,0.0003465,2.843e-06,1.197e-05,1.059e-06,2.712e-12,2.756e-12,6.878e-15,,1.806e-15,2.671e-12,2.714e-12,5.881e-15,,1.194e-15,2.751e-12,2.795e-12,7.813e-15,,2.389e-15,0.9856,0.9956,0.5072,11.627087997029893,4.596,1835.0,0.2507,1.208,11.631713115097869,11.623788149717328,11.644165504115064,0.8117,1175.0,0.002366,1.274,11.628747370875061,1.638,1512.0,1.222,0.9875,0.9838,0.9963,0.9938,0.6315,0.3766,11.61546738450575,11.65777477063921,4.611,4.535,1854.0,1808.0,,0.2257,0.002012,0.002792,11.642446280256918,11.620513186282727,1.722,1.56,1560.0,1465.0,0.8324,0.7915,1220.0,1132.0
63,BH,BH0027,J1745-2900          ,44955.8,337.0,462011.4,2014-04-28T03:04:50,0.00048116900000000004,0.8301999999999999,7.0,0.0561196,0.055953325,0.056007225,3.90345e-05,0.33475,0.5415,0.19624999999999998,0.0,11.981114840645828,11.994612277190079,11.987611553174355,0.00014358665999999998,0.0001375019,0.00014061519999999998,28.391999999999996,0.0003697,0.0003243,1.764e-06,6.745e-06,5.67e-07,0.0003639,0.0003192,1.453e-06,2.623e-06,3.335e-07,0.0003751,0.0003291,2.074e-06,1.087e-05,7.893e-07,2.551e-12,2.588e-12,4.621e-15,0.0,1.06e-15,2.511e-12,2.547e-12,3.809e-15,0.0,6.058e-16,2.588e-12,2.626e-12,5.434e-15,1.272e-15,1.514e-15,0.9894,0.9969,0.5084,11.641113795594132,4.591,1831.0,0.2399,0.892,11.647046088289912,11.63940658643475,11.65856547542186,0.797,1209.0,0.002595,0.931,11.643018599006869,1.607,1530.0,0.888,0.99,0.9875,0.9975,0.995,0.6527,0.3442,11.630598586303377,11.661543506395395,4.605,4.531,1850.0,1804.0,,0.2169,0.002207,0.003062,11.656985502849233,11.634699251362013,1.688,1.531,1579.0,1483.0,0.8171,0.7775,1255.0,1166.0
64,BH,BH0027,J1745-2900          ,45409.6,337.0,462011.4,2014-05-20T00:38:15,0.00048116900000000004,0.8301999999999999,7.0,0.052208449999999997,0.0519796,0.051994574999999994,3.778575e-05,0.30625,0.35275,0.25475000000000003,0.25,11.92300740368085,11.93696205799419,11.929647430143818,0.00013197620000000003,0.0001267388,0.0001289406,27.441999999999997,0.0003415,0.0003003,1.683e-06,0.0,1.22e-06,0.000336,0.0002954,1.388e-06,0.0,9.06e-07,0.0003467,0.0003049,1.959e-06,4.789e-06,1.533e-06,2.327e-12,2.369e-12,4.635e-15,,2.772e-15,2.289e-12,2.33e-12,3.823e-15,,2.03e-15,2.362e-12,2.405e-12,5.396e-15,,3.475e-15,0.9894,0.9919,0.1512,11.67366413907125,4.608,1803.0,0.2228,0.828,11.679853713888946,11.671212799645465,11.691008970999835,0.7968,1179.0,0.00236,0.75,11.677160727313678,1.586,1510.0,0.763,0.99,0.9863,0.9938,0.99,0.2992,0.0056,11.664341547710698,11.694433686484697,4.624,4.552,1823.0,1777.0,,0.2025,0.002007,0.002789,11.689944262249108,11.668775218979267,1.665,1.511,1562.0,1461.0,0.8168,0.7773,1225.0,1134.0
65,BH,BH0027,J1745-2900          ,41453.3,337.0,462011.4,2014-07-16T23:01:21,0.00048116900000000004,0.8301999999999999,7.0,0.0401001,0.0398896,0.039898325,2.25426605e-05,0.15975,0.34750000000000003,0.27325,0.25,12.034588613128653,12.051289781191686,12.042496630446049,0.0001029444,9.695194e-05,0.00010000824,23.093999999999998,0.0002605,0.0002289,1.244e-06,8.456e-06,9.412e-07,0.0002554,0.0002245,9.859e-07,3.252e-06,6.218e-07,0.0002652,0.0002331,1.502e-06,1.366e-05,1.26e-06,1.795e-12,1.826e-12,3.409e-15,,2.723e-15,1.76e-12,1.79e-12,2.682e-15,,1.75e-15,1.827e-12,1.859e-12,4.136e-15,,3.647e-15,0.9894,0.9919,0.1149,11.796695083861517,4.603,1831.0,0.1712,1.079,11.802995271976954,11.792634962530927,11.821023052706831,0.7983,1201.0,0.001798,1.047,11.799149501908923,1.583,1540.0,1.039,0.9913,0.9875,0.9938,0.9888,0.3004,-0.0768,11.783570169123749,11.83386602969489,4.621,4.533,1856.0,1799.0,,0.1523,0.001471,0.002214,11.820448208834812,11.788345599446817,1.682,1.492,1604.0,1479.0,0.8232,0.774,1259.0,1146.0
66,BH,BH0027,J1745-2900          ,42689.3,337.0,462011.4,2014-08-02T03:52:16,0.00048116900000000004,0.8301999999999999,7.0,0.050499999999999996,0.04921396666666667,0.049797966666666665,0.0005716333333333334,0.9269999999999999,0.9460000000000001,0.3973333333333333,0.6666666666666666,12.068630624555958,12.08565623455132,12.076864361211907,9.689312e-05,9.125688e-05,9.41702e-05,22.786,0.0002452,0.0002148,1.569e-06,8.698e-06,5.84e-07,0.0002403,0.0002105,1.281e-06,3.866e-06,3.374e-07,0.0002497,0.0002188,1.858e-06,1.329e-05,8.176e-07,1.66e-12,1.686e-12,4.285e-15,,8.786e-16,1.627e-12,1.653e-12,3.497e-15,,5.076e-16,1.691e-12,1.718e-12,5.074e-15,,1.23e-15,0.9856,0.9944,0.4422,11.82564940252062,4.622,1787.0,0.1603,0.789,11.830325565941193,11.81901441921327,11.846490010699162,0.7939,1161.0,0.001693,0.764,11.827981190575443,1.585,1487.0,0.755,0.9875,0.9825,0.9963,0.9925,0.6127,0.2717,11.81219736128158,11.869666231504993,4.64,4.538,1811.0,1750.0,,0.1386,0.001387,0.002078,11.849857838151442,11.816730156317195,1.684,1.494,1549.0,1428.0,0.8185,0.7699,1217.0,1108.0
67,BH,BH0027,J1745-2900          ,34526.7,337.0,462011.4,2014-08-30T05:04:10,0.00048116900000000004,0.8301999999999999,7.0,0.0347555,0.03463972500000001,0.034662025000000006,2.8867499999999998e-05,0.527,0.54625,0.225,0.0,12.100092674704307,12.119593992857437,12.10952420877253,0.00011087375,0.00010582400000000001,0.00010842377500000001,24.3925,0.0002302,0.0002015,1.111e-06,,8.841e-07,0.000225,0.0001969,8.334e-07,,5.626e-07,0.0002351,0.0002058,1.389e-06,,1.206e-06,1.54e-12,1.564e-12,3.114e-15,,1.278e-15,1.505e-12,1.529e-12,2.335e-15,,8.133e-16,1.573e-12,1.598e-12,3.892e-15,,1.743e-15,0.9894,0.9919,0.0974,11.876801924968001,4.659,1762.0,0.1481,1.281,11.88706002391592,11.87321942298799,11.912218582190457,0.7519,1219.0,0.002138,1.241,11.883060353449244,1.436,1544.0,1.224,0.9913,0.9863,0.9938,0.9875,0.3104,-0.1106,11.862329462763245,11.919734372660155,4.681,4.605,1789.0,1733.0,,0.1355,0.001681,0.002741,11.90763030037088,11.869666231504993,1.535,1.345,1618.0,1474.0,0.7787,0.7258,1287.0,1156.0
68,BH,BH0027,J1745-2900          ,36340.6,337.0,462011.4,2014-10-20T08:33:37,0.00048116900000000004,0.8301999999999999,7.0,0.0419765,0.04178333333333334,0.04182803333333334,5.088666666666666e-05,0.3416666666666666,0.5723333333333334,0.17400000000000002,0.0,12.134146137621507,12.154037783287787,12.143594837013403,0.00010126145,9.660265e-05,9.9010575e-05,23.8475,0.0002106,0.0001839,1.098e-06,,4.443e-07,0.0002057,0.0001797,8.075e-07,,2.031e-07,0.0002151,0.0001879,1.373e-06,,6.728e-07,1.427e-12,1.443e-12,2.925e-15,,9.32e-16,1.394e-12,1.409e-12,2.151e-15,,4.261e-16,1.458e-12,1.474e-12,3.656e-15,,1.411e-15,0.9881,0.9956,0.411,11.9051796196452,4.61,1817.0,0.1345,0.954,11.911863911299449,11.89859664944467,11.937794191180288,0.7801,1232.0,0.00164,0.96,11.908333042404315,1.535,1554.0,0.931,0.99,0.985,0.9975,0.9938,0.6265,0.1793,11.88941028970075,11.957818405484234,4.631,4.533,1845.0,1782.0,,0.1184,0.001296,0.002095,11.933301449577005,11.895171596346344,1.646,1.436,1627.0,1485.0,0.8083,0.7527,1299.0,1169.0
69,BH,BH0027,J1745-2900          ,43414.8,337.0,462011.4,2014-02-21T11:52:43,0.00048116900000000004,0.8301999999999999,7.0,0.074546175,0.06729295,0.07034535,0.0030095475,0.7060000000000001,0.76875,0.53125,2.5,11.79402344663923,11.806458706750513,11.80005808063079,0.00018047320000000002,0.00017318706,0.00017688140000000002,30.913999999999998,0.0004634,0.0004072,2.301e-06,1.054e-05,9.66e-07,0.0004568,0.0004014,1.944e-06,5.153e-06,6.383e-07,0.0004697,0.0004128,2.659e-06,1.593e-05,1.277e-06,3.141e-12,3.189e-12,6.058e-15,,2.667e-15,3.096e-12,3.143e-12,5.115e-15,,1.875e-15,3.184e-12,3.233e-12,7.001e-15,,3.417e-15,0.9894,0.9956,0.3948,11.548367052543009,4.58,1841.0,0.2931,0.878,11.553307533628473,11.545765104251734,11.563678299860266,0.8213,1174.0,0.002647,0.968,11.549442990581671,1.701,1494.0,0.9,0.99,0.9875,0.9963,0.9938,0.5378,0.2442,11.538651566352017,11.575281662668433,4.593,4.467,1859.0,1796.0,0.4176,0.2418,0.002289,0.003072,11.561299467099264,11.541664374008052,1.783,1.625,1537.0,1452.0,0.8405,0.8025,1214.0,1136.0
70,BH,BH0027,J1745-2900          ,16464.4,337.0,462011.4,2014-07-04T21:12:14,0.00048116900000000004,0.8301999999999999,7.0,0.05775033333333333,0.0572743,0.05742116666666666,0.00014998666666666668,0.6843333333333333,0.7683333333333334,0.26799999999999996,0.6666666666666666,11.99743447386019,12.022661144281768,12.00944793587474,0.00011203605999999999,0.0001033202,0.0001077244,14.738,0.0002824,0.0002489,1.489e-06,5.833e-06,0.0,0.0002741,0.0002415,1.001e-06,0.0,0.0,0.0002903,0.0002558,1.977e-06,1.167e-05,4.333e-07,1.937e-12,1.973e-12,3.921e-15,,0.0,1.879e-12,1.915e-12,2.635e-15,,0.0,1.99e-12,2.028e-12,5.208e-15,,4.913e-16,0.9881,0.9994,0.9994,11.78861244706314,4.64,1781.0,0.1851,1.061,11.78887945874195,11.76904044425143,11.833273944419949,0.7903,1148.0,0.001934,1.082,11.785421046429502,1.581,1472.0,1.057,0.9913,0.9838,1.0,0.9975,1.0,0.5565,11.761953896871205,11.910094888560602,4.668,4.457,1818.0,1706.0,,0.1355,0.001409,0.002699,11.83061950468805,11.76624263703449,1.745,1.439,1571.0,1380.0,0.8296,0.7523,1238.0,1066.0
0,BH,BH0028,KV UMA              ,10137.9,12.97,978.0066,2002-01-11T00:23:56,1.66336e-06,0.975,6.6,0.0022385,0.0008789,0.00093615,0.00013759999999999998,0.089,0.0705,0.42000000000000004,0.0,14.461646233736888,14.978862405731826,14.646420338304711,1.81162e-06,6.327999999999999e-07,1.05568e-06,1.394,3.182e-06,0.0,5.184e-07,0.0,1.578e-06,2.045e-06,0.0,1.782e-07,0.0,9.408e-07,4.261e-06,2.518e-07,8.423e-07,1.518e-06,2.185e-06,3.616e-15,,1.275e-15,1.659e-15,2.479e-15,2.26e-15,,4.525e-16,0.0,1.487e-15,4.972e-15,,2.057e-15,3.318e-15,3.47e-15,-0.9994,-0.9994,-0.5259,,,,,,,,,,,,,,,,,-0.3666,-1.0,-0.7314,-1.0,-0.2442,-0.7539,,,,,,,,,,,,,,,,,,,,
1,BH,BH0028,KV UMA              ,45771.4,12.97,978.0066,2002-01-12T03:59:39,1.66336e-06,0.975,6.6,0.00123336,0.0006220199999999999,0.00066006,8.3646e-05,0.48500000000000004,0.29379999999999995,0.534,0.8,14.285200986311866,14.486170023710452,14.373413294284886,2.36246e-06,1.5484800000000002e-06,1.96178e-06,4.5840000000000005,4.408e-06,6.547e-07,5.432e-07,2.357e-06,1.846e-06,3.812e-06,4.25e-07,3.794e-07,1.585e-06,1.541e-06,5.005e-06,8.729e-07,6.984e-07,3.085e-06,2.151e-06,8.561e-15,4.246e-15,1.406e-15,3.928e-15,3.021e-15,7.366e-15,2.784e-15,1.004e-15,2.642e-15,2.527e-15,9.756e-15,5.707e-15,1.808e-15,5.142e-15,3.515e-15,0.0999,-0.4797,-0.5472,,,,,,,,,,,,,,,,,0.3042,-0.1218,-0.3367,-0.619,-0.4279,-0.654,,,,,,,,,,,,,,,,,,,,
2,BH,BH0028,KV UMA              ,58145.7,12.97,978.0066,2013-06-27T16:57:56,1.66336e-06,0.975,6.6,0.00099896,0.0008531200000000001,0.00086582,2.13724e-05,0.49239999999999995,0.29280000000000006,0.314,0.2,14.036259381142116,14.219610671529047,14.117737369917387,4.8712e-06,3.0295600000000003e-06,3.9721600000000004e-06,5.8100000000000005,6.402e-06,8.898e-07,1.415e-06,8.235e-06,2.919e-06,5.744e-06,6.418e-07,1.174e-06,5.106e-06,2.482e-06,7.06e-06,1.123e-06,1.643e-06,1.12e-05,3.33e-06,1.396e-14,5.085e-15,3.437e-15,1.02e-14,5.445e-15,1.25e-14,3.668e-15,2.841e-15,6.453e-15,4.693e-15,1.543e-14,6.419e-15,3.998e-15,1.395e-14,6.198e-15,-0.2186,-0.5347,-0.3523,,,,,,,,,,,,,,,,,-0.0756,-0.3641,-0.4254,-0.6365,-0.2567,-0.4441,,,,,,,,,,,,,,,,,,,,
